run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_test_mode,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_pretrained_path,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step
7247423752.26261-ae522e62-aed5,brainiac_multimodal_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-15_10-54-40,finished,2025-07-15T10:55:08Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_+gli_vs_met/runs/7247423752.26261-ae522e62-aed5,,a45a2f4e-bf1f-476d-ab58-4dda7298ecf5,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,False,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_met,False,False,1,epochwise,cls_token,True,0,0.9998908042907716,0.9999678134918212,0.9914529919624328,0.995064616203308,0.32899296283721924,0.5535557866096497,0.5837671160697937,0.5282437205314636,0.5120000243186951,0.5936005711555481,145020,1799,1752721929.6703076,299.0,3.147162264971471e-09,274799
7247423788.62218-4b086b0f-6604,brainmvp_multimodal_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-15_10-54-52,finished,2025-07-15T10:55:13Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_+gli_vs_met/runs/7247423788.62218-4b086b0f-6604,,770e8467-048d-4dbe-a739-7e3d99d64426,t-jiachentu,0.0001,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,4,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/BrainMVP/checkpoint_final.pth,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_met,False,False,1,epochwise,cls_token,True,0,0.9996621608734132,0.999903678894043,0.995100736618042,0.995100736618042,0.32916033267974854,0.9014852643013,0.9415847063064576,0.8164160251617432,0.8308289647102356,0.4159810543060303,34955,1799,1752611869.4431696,299.0,3.147162264971471e-09,68699
7247423712.03837-3455a2df-ce38,brainiac_multimodal_scratch_multi_t1n_t1c_t2w_t2f_2025-07-15_10-58-27,failed,2025-07-15T10:58:54Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_+gli_vs_met/runs/7247423712.03837-3455a2df-ce38,,861e06d0-c96f-4f04-ba5f-ee6f01a7f161,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4,False,0,True,False,full,False,0.2,,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_met,False,False,1,epochwise,cls_token,True,0,,,,,,,,,,,126,0,1752577241.568428,,4.761904761904762e-06,0
7247394683.45639-6c043bf4-f4f9,brainiac_multimodal_scratch_multi_t1n_t1c_t2w_t2f_2025-07-15_19-02-36,finished,2025-07-15T19:03:05Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_+gli_vs_met/runs/7247394683.45639-6c043bf4-f4f9,,919ddee2-6b39-46a7-9eae-4c90f063f2b5,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,False,20,1,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4,False,0,True,False,full,False,0.2,,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_met,False,False,1,epochwise,cls_token,True,0,1.0,1.0,0.9914529919624328,0.995064616203308,0.3301943838596344,0.5243891477584839,0.5982263088226318,0.5,0.4658493995666504,0.5247873067855835,143447,1799,1752749633.449325,299.0,3.147162264971471e-09,274799
