run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,test_balanced_accuracy,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_sensitivity,test_specificity,val_balanced_accuracy,val_f1,val_auc,notes
7245795730.36969-f1df40ed-254f,brainmvp_pretrained_t1gd_2025-08-03_07-03-51,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,brainmvp,2e-05,1.0,100.0,100.0,0.5,,0.3723404109477997,,,,,,0.4805253744125366,0.403996855020523,,pretrained | mod_t1gd | timestamped
7245795534.80457-1401d134-dcdd,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1gd_2025-08-03_08-04-08,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,2e-05,1.0,100.0,100.0,0.5202381014823914,,0.5079091191291809,,,,,,0.6313406229019165,0.6271400451660156,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245795633.29960-3088e7fd-4b3c,resenc_pretrained_t1gd_2025-08-03_07-11-17,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,2e-05,1.0,100.0,100.0,0.5,,0.3723404109477997,,,,,,0.5335144996643066,0.5333734750747681,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245795437.11567-d32b1fcd-8bdb,resenc_time_conditioned_pretrained_t1gd_2025-08-03_08-00-34,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncTimeConditioned,2e-05,1.0,100.0,100.0,0.5,,0.3723404109477997,,,,,,0.61548912525177,0.6163349151611328,,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245740691.62166-442186a6-1795,dinov2_pretrained_t1gd_2025-08-03_22-26-34,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,dinov2,8e-05,4.0,50.0,200.0,0.5,,0.3723404109477997,,,,,,0.5,0.3709677457809448,,pretrained | mod_t1gd | timestamped
7245739139.73207-73ac0dd7-7e1d,mri_core_pretrained_t1gd_2025-08-03_22-47-04,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,MRICore,0.0001,1.0,100.0,100.0,0.5,,0.3723404109477997,,,,,,0.5,0.3709677457809448,,pretrained | model_MRICore | mod_t1gd | timestamped
7245738846.42417-46e42dfa-b67e,resenc_pretrained_t1gd_2025-08-03_22-57-30,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,8e-05,1.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.5,0.3709677457809448,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245718705.57547-310cae8d-8837,brainiac_pretrained_t1gd_2025-08-04_04-27-28,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,brainiac,6e-05,1.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.5,0.3709677457809448,,pretrained | mod_t1gd | timestamped
7245718643.08729-3db4cf83-bc08,brainiac_scratch_t1gd_2025-08-04_04-35-07,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,brainiac,6e-05,1.0,200.0,200.0,0.4348214268684387,,0.43422234058380127,,,,,,0.563858687877655,0.5357142686843872,,scratch | mod_t1gd | timestamped
7245717637.39649-729c6893-fbd4,brainmvp_pretrained_t1gd_2025-08-04_04-45-27,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,brainmvp,6e-05,1.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.49275362491607666,0.3675675690174103,,pretrained | mod_t1gd | timestamped
7245696799.35901-09a267cd-e089,resenc_SwinUNETR_pretrained_t1gd_2025-08-04_10-33-25,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.46636906266212463,,0.41610434651374817,,,,,,0.4995470941066742,0.49335777759552,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245696039.20796-291e866c-d4e5,resenc_VoCo_pretrained_t1gd_2025-08-04_10-44-34,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.5072463750839233,0.503614068031311,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245695259.82573-a6f97d77-2a7b,resenc_SimCLR_pretrained_t1gd_2025-08-04_10-57-40,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.4805253744125366,0.48054784536361694,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245694466.72449-793e649f-5d79,resenc_MG_pretrained_t1gd_2025-08-04_11-16-39,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5369047522544861,,0.5368357300758362,,,,,,0.5797101259231567,0.5639751553535461,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245693694.61594-e98d0c16-b23d,resenc_S3D_pretrained_t1gd_2025-08-04_11-25-31,july_stratified_upenn_gbm_gtr_status_single_t1gd,T1gd,ResEncoder_Classifier,8e-05,4.0,200.0,200.0,0.5,,0.3723404109477997,,,,,,0.49184781312942505,0.491420716047287,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
