run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245826196.46278-732c80ed-8af4,resenc_time_conditioned_pretrained_t2_2025-08-02_22-40-06,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncTimeConditioned,6e-05,4,200,200,0.5135002732276917,,0.4897798597812652,0.5675011873245239,0.5579091310501099,,,,,0.4947916567325592,0.448113203048706,0.8735119104385376,0.76462721824646,pretrained | model_ResEncTimeConditioned | mod_t2 | timestamped
7245917546.07969-5d2bc8f4-09c8,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_21-21-56,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,6e-05,4,200,200,0.5135002732276917,,0.4897798597812652,0.5648012161254883,0.5421550869941711,,,,,0.5721726417541504,0.5800430774688721,0.7504960298538208,0.6623331904411316,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245828702.81713-e2a29dd7-418d,resenc_time_conditioned_pretrained_t2_2025-08-03_01-59-47,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncTimeConditioned,0.0001,4,200,200,0.5,,0.4511627852916717,0.5640648007392883,0.5315276980400085,,,,,0.5,0.4507042169570923,0.8020833730697632,0.7158204317092896,pretrained | model_ResEncTimeConditioned | mod_t2 | timestamped
7245823969.35038-cc3199a5-2862,resenc_time_conditioned_pretrained_t2_2025-08-02_23-17-09,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncTimeConditioned,2e-05,4,200,200,0.5,,0.4511627852916717,0.5621011257171631,0.5443058609962463,,,,,0.5610119104385376,0.567307710647583,0.8144841194152832,0.725429892539978,pretrained | model_ResEncTimeConditioned | mod_t2 | timestamped
7245881988.55774-b50c4d30-8cc7,brainiac_pretrained_t2_2025-08-02_07-09-27,july_stratified_upenn_gbm_idh1_status_single_t2,T2,brainiac,6e-05,4,200,200,0.5,,0.4511627852916717,0.5586646795272827,0.5398234724998474,,,,,0.6197916865348816,0.6308135986328125,0.7822420597076416,0.6971184611320496,pretrained | mod_t2 | timestamped
7245969585.60483-e573eb12-9018,dinov2_pretrained_t2_2025-08-01_07-05-53,july_stratified_upenn_gbm_idh1_status_single_t2,T2,dinov2,0.0001,1,50,100,0.5,,0.4511627852916717,0.5569465160369873,0.5776256918907166,,,,,0.5,0.4507042169570923,0.5627480149269104,0.5592143535614014,pretrained | mod_t2 | timestamped
7245355479.83027-fbd2c024-dcbe,resenc_MDAE_pretrained_t1_2025-08-08_09-24-37,july_stratified_upenn_gbm_idh1_status_single_t1,T1,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5564556121826172,0.5528715252876282,,,,,0.5,0.4507042169570923,0.6103670597076416,0.6169710159301758,pretrained | model_ResEncoder_Classifier | timestamped
7245355568.88359-a61d66f2-5c97,resenc_MDAE_pretrained_t2_2025-08-08_09-23-41,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5535100698471069,0.5341958999633789,,,,,0.590029776096344,0.6105769276618958,0.8129960298538208,0.7337303161621094,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245738780.33326-7f92111b-7738,resenc_pretrained_t2_2025-08-03_22-57-51,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,8e-05,1,200,200,0.5,,0.4511627852916717,0.5525282621383667,0.5532190799713135,,,,,0.5,0.4507042169570923,0.8236607313156128,0.8117382526397705,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245875728.91423-b530b089-1b0a,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-02_10-25-41,july_stratified_upenn_gbm_idh1_status_single_t2,T2,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4511627852916717,0.5478644371032715,0.5584365129470825,,,,,0.5796130895614624,0.5943134427070618,0.8134920597076416,0.7406978607177734,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
