run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_test_mode,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step
7247348325.21675-d2f92b7d-2c3c,BaseMDAETrainer_RandomMask_Flow_BS48_2000ep_20250716_075216,finished,2025-07-16T07:52:48Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2f/runs/7247348325.21675-d2f92b7d-2c3c,,82e3ce41-d70d-4999-84ca-360637fa388b,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,0.9999220967292786,0.9999215602874756,0.995412826538086,0.9955682158470154,0.3389454483985901,0.978679358959198,0.9771310091018676,0.8711018562316895,0.8675957918167114,0.4784214198589325,24637,1799,1752677004.534865,299,3.1471622649714703e-10,8699
7247348453.95406-28b8d539-3280,MAE_20250716_075217,finished,2025-07-16T07:52:48Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2f/runs/7247348453.95406-28b8d539-3280,,16163ac5-5b47-4202-ad13-fe02281401f1,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,1.0,1.0,1.0,1.0,0.3257894814014435,1.0,1.0,0.9743589758872986,0.9736841917037964,0.3614066839218139,24817,1799,1752677185.3608449,299,3.1471622649714703e-10,8699
7247348242.96428-b49029fe-0cab,BaseMDAETrainer_Flow90_b48_2000ep_20250716_075249,finished,2025-07-16T07:53:21Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2f/runs/7247348242.96428-b49029fe-0cab,,725eb246-4b0e-428a-8b9b-1afc16fe4d7c,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,0.998278558254242,0.9981964826583862,0.990825653076172,0.9911330938339232,0.34555476903915405,0.9597761631011964,0.9577269554138184,0.8832293748855591,0.8813941478729248,0.4842964410781861,24791,1799,1752677192.7131543,299,3.1471622649714703e-10,8699
7247348135.62725-4a421ee3-a387,BaseEMDAETrainer_BS48_90Mask_1000ep_20250716_075710,finished,2025-07-16T07:57:40Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2f/runs/7247348135.62725-4a421ee3-a387,,bb5d834e-c98f-42d7-b507-92d44cfc88ef,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,1.0,1.0,0.995412826538086,0.9955682158470154,0.33627066016197205,0.9582886695861816,0.960152506828308,0.9223839044570924,0.92099791765213,0.4499979615211487,23654,1799,1752676312.4202468,299,3.1471622649714703e-10,8699
