run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245992218.04878-18668d80-b29b,resenc_time_conditioned_pretrained_flair_2025-08-01_00-34-01,finished,2025-08-01T00:35:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245992218.04878-18668d80-b29b,,ec83cd01-ce82-43e7-8582-cf20fd5e2191,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,5e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.4966190755367279,0.47380951046943665,0.5,0.3723404109477997,0.6828786730766296,0.6480642557144165,0.6619887351989746,0.5900257229804993,0.5782359838485718,0.6597195267677307,0.546135425567627,0.5486111640930176,0.57472825050354,0.572857141494751,0.6828815937042236,20865.0,1000.0,1754029394.481728,200.0,3.8076210902182585e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245977204.16865-290c45c4-10b9,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_06-25-33,finished,2025-08-01T04:44:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245977204.16865-290c45c4-10b9,,9d9ff60f-ca15-44bc-a8fc-f67111f048d4,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.6181802749633789,0.6013392806053162,0.5675594806671143,0.5661764740943909,0.6825807094573975,0.95552396774292,0.95866060256958,0.895754337310791,0.8961961269378662,0.4644315838813782,0.5691254734992981,0.58423912525177,0.5824275016784668,0.5808955430984497,0.8434646725654602,25902.0,1214.0,1754049858.5593698,200.0,1.5230484360873043e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245976386.41984-d802908b-6898,resenc_time_conditioned_pretrained_flair_2025-08-01_06-03-06,finished,2025-08-01T04:59:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245976386.41984-d802908b-6898,,f337dc23-d8da-4f99-b82b-b4ce0c524b37,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5196030139923096,0.5205357074737549,0.511904776096344,0.4741533100605011,0.6873510479927063,0.6414064168930054,0.6766488552093506,0.6026543974876404,0.5971930027008057,0.65528804063797,0.5168313980102539,0.5119262933731079,0.54076087474823,0.54076087474823,0.7010051608085632,23885.0,1091.0,1754049360.0856946,200.0,1.5230484360873043e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245974604.54343-ca8d8402-5ea6,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_05-27-25,crashed,2025-08-01T05:28:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245974604.54343-ca8d8402-5ea6,,30d0abe5-9658-4c93-98dc-ac17097d2602,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,,,,,,0.5237157940864563,0.5053832530975342,0.4968851506710053,0.49585556983947754,0.7736848592758179,0.5636564493179321,0.5638587474822998,0.5,0.3709677457809448,0.982568085193634,1073.273820884,35.0,1754027155.491147,6.0,7.61904761904762e-06,2450.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245973758.54213-6efd01d4-68b8,resenc_time_conditioned_pretrained_flair_2025-08-01_06-02-42,finished,2025-08-01T05:43:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245973758.54213-6efd01d4-68b8,,8a9704b3-6be9-4008-a4ed-49845f09f64b,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5787317752838135,0.5529761910438538,0.5404762029647827,0.4968483448028565,0.6754672527313232,0.6184860467910767,0.6291643977165222,0.5744853615760803,0.562545895576477,0.6650188565254211,0.5988740921020508,0.5760869979858398,0.4746376872062683,0.4439643919467926,0.6764380931854248,24811.0,1001.0,1754052887.823445,200.0,1.5230484360873043e-09,70000.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245972064.80625-3a1c4cdd-0323,mri_core_pretrained_flair_2025-08-01_06-09-20,finished,2025-08-01T06:09:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245972064.80625-3a1c4cdd-0323,,c82e5ec7-dac6-4e66-b263-2481f65c2dae,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.5057148337364197,0.5069941282272339,0.5,0.3723404109477997,0.6829386949539185,0.49536311626434326,0.48953819274902344,0.4975961446762085,0.37163373827934265,0.6842681765556335,0.5126035809516907,0.5226448774337769,0.5,0.3709677457809448,0.682786226272583,18691.0,500.0,1754047285.351721,100.0,3.854818796385494e-08,17500.0,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245971255.54898-892afa42-fd02,brainmvp_pretrained_flair_2025-08-01_06-25-55,finished,2025-08-01T06:26:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245971255.54898-892afa42-fd02,,c441415f-829c-4a8b-8c21-421f09e51078,t-jiachentu,False,0,Classification,100.0,False,brainmvp,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5182619690895081,0.4950892925262451,0.5,0.3723404109477997,0.682752251625061,0.5575203895568848,0.552241325378418,0.5091075301170349,0.4103308618068695,0.6777513027191162,0.5144648551940918,0.47644928097724915,0.486413061618805,0.4601186513900757,0.7595243453979492,8455.0,500.0,1754038033.1540546,100.0,3.854818796385494e-08,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245970460.18071-7b2d834f-e804,resenc_time_conditioned_pretrained_flair_2025-08-01_06-31-45,finished,2025-08-01T06:32:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245970460.18071-7b2d834f-e804,,18e1b50d-5d30-4c5c-ad5c-73e6d07623f3,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5519248247146606,0.5264880657196045,0.5,0.3723404109477997,0.681629478931427,0.6012318134307861,0.5989978313446045,0.5375474095344543,0.49821311235427856,0.6717661619186401,0.5206488370895386,0.4861111044883728,0.4954710006713867,0.4723900556564331,0.6913666129112244,27161.0,1000.0,1754057101.942037,200.0,7.615242180436517e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245969627.11030-b330e125-bc34,dinov2_pretrained_flair_2025-08-01_06-46-27,finished,2025-08-01T06:46:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245969627.11030-b330e125-bc34,,b597a49d-e313-4fb5-9e5d-76a5205b70b8,t-jiachentu,False,0,Classification,100.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,mean,,True,0.5,0.5021570920944214,0.4821428656578064,0.5,0.28915661573410034,0.726680338382721,0.5307543277740479,0.5276442170143127,0.4975961446762085,0.37163373827934265,0.6809950470924377,0.47100791335105896,0.4350845217704773,0.5,0.3709677457809448,0.6829715967178345,15765.0,500.0,1754046570.882907,100.0,3.854818796385494e-08,17500.0,,,,,,,,,mean,facebook/dinov2-base,,,,,,,,,,,,,,,
7245968815.60881-b9ce69a2-1f36,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_09-08-39,finished,2025-08-01T09:09:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245968815.60881-b9ce69a2-1f36,,c3be3cd7-1684-49d4-8814-987178da47f2,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.4931987524032593,0.46711307764053345,0.4404762089252472,0.4177631735801697,0.6973684430122375,0.83748859167099,0.8387730121612549,0.7290763854980469,0.7320637702941895,0.5688106417655945,0.5508832335472107,0.5715579986572266,0.5969203114509583,0.5961884260177612,0.7573208212852478,23277.0,1000.0,1754062630.9885566,200.0,7.615242180436517e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245918423.88204-c52c1ec3-7383,resenc_pretrained_flair_2025-08-01_21-10-40,finished,2025-08-01T21:11:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245918423.88204-c52c1ec3-7383,,998bf6c8-e4e9-40ec-9d93-332924ae043c,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.5214558243751526,0.4997023940086365,0.5,0.3723404109477997,0.6819738149642944,0.6102175712585449,0.6012493371963501,0.5627031326293945,0.5213675498962402,0.6708629131317139,0.5419613122940063,0.5480072498321533,0.5140398740768433,0.4817505478858948,0.6789307594299316,18819.0,1000.0,1754101529.92235,200.0,4.5691453082619125e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245917586.06957-67febf73-7d1c,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_21-12-28,finished,2025-08-01T21:13:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245917586.06957-67febf73-7d1c,,88b6e188-76e7-43c2-bb76-eeb8f5052777,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.519074559211731,0.47529762983322144,0.5035714507102966,0.4447059035301209,0.7500040531158447,0.941176414489746,0.9419183731079102,0.8648428916931152,0.8640248775482178,0.47836726903915405,0.5877739191055298,0.5945048332214355,0.5471014380455017,0.5459701418876648,0.792756199836731,23502.0,1000.0,1754106284.5306988,200.0,4.5691453082619125e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245916737.58958-cd4716a3-6460,resenc_time_conditioned_pretrained_flair_2025-08-01_21-32-28,finished,2025-08-01T21:33:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245916737.58958-cd4716a3-6460,,b3622f72-4be9-4dd4-b4e7-2a0f9965b786,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5099388957023621,0.48005950450897217,0.5,0.3723404109477997,0.6824715733528137,0.5005694627761841,0.4923144578933716,0.5,0.3727598488330841,0.6830345988273621,0.5788211822509766,0.5939009189605713,0.5,0.3709677457809448,0.6824265122413635,24541.0,1000.0,1754108532.1440413,200.0,4.5691453082619125e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245884280.10539-a32f55ac-e9e7,resenc_pretrained_flair_2025-08-02_07-59-51,finished,2025-08-02T06:30:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245884280.10539-a32f55ac-e9e7,,cacaa186-ff0a-4c83-aa21-a475395dd3d2,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.5503337383270264,0.5629464387893677,0.5,0.3723404109477997,0.689189612865448,0.7784214615821838,0.7963671684265137,0.719630241394043,0.7226529121398926,0.615592360496521,0.5746561288833618,0.583031415939331,0.5846920013427734,0.5781146287918091,0.6747370958328247,27936.0,1161.0,1754144991.4479437,200.0,4.5691453082619125e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245883874.77705-05c06d8a-537b,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_08-18-16,finished,2025-08-02T06:38:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245883874.77705-05c06d8a-537b,,ba16d109-fd96-4fc7-8875-e7e114ccb957,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5431873202323914,0.5428571701049805,0.5425595045089722,0.49178773164749146,0.7010742425918579,0.8878051042556763,0.8916237354278564,0.8137527108192444,0.8116064071655273,0.5282812714576721,0.5187385082244873,0.5060386657714844,0.4868659377098083,0.48611629009246826,0.8297396898269653,24824.0,1201.0,1754142567.1095817,200.0,4.5691453082619125e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245883480.25730-89f39679-a70e,resenc_time_conditioned_pretrained_flair_2025-08-02_08-14-48,finished,2025-08-02T06:40:58Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245883480.25730-89f39679-a70e,,e2057462-e676-40fe-8a29-ab90fd725706,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.5462607741355896,0.5236606597900391,0.5,0.3723404109477997,0.681922972202301,0.4998781681060791,0.4896228313446045,0.5,0.3727598488330841,0.6826571822166443,0.5042303204536438,0.49320653080940247,0.5,0.3709677457809448,0.6828104257583618,28639.0,1189.0,1754146313.8891358,200.0,4.5691453082619125e-09,17600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,
7245883092.80232-dd3fffae-698c,mri_core_pretrained_flair_2025-08-02_06-52-57,finished,2025-08-02T06:53:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_flair/runs/7245883092.80232-dd3fffae-698c,,78293d91-8331-436b-87c9-3c3741c55fdb,t-jiachentu,False,0,Classification,200.0,False,MRICore,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,gtr_status,True,power,3.0,False,1.0,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.4981814920902252,0.48452380299568176,0.5,0.3723404109477997,0.6827573776245117,0.5187698006629944,0.5084472894668579,0.4975961446762085,0.37163373827934265,0.6819518804550171,0.5834003686904907,0.6091485023498535,0.5,0.3709677457809448,0.6827245354652405,38569.0,1000.0,1754156178.403462,200.0,4.5691453082619125e-09,35000.0,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
