benchmark,modality,run_id,run_name,created_at,state,noise_type,masking_ratio,test_auroc,test_ap,test_f1,test_balanced_acc,test_loss,val_auroc,val_ap,val_f1,val_balanced_acc,val_loss,train_auroc,train_ap,train_loss,notes,tags
brats18_lgg_vs_hgg,flair,7245537244.83180-825bac08-8c2b,resenc_MDAE_pretrained_flair_2025-08-06_06-58-10,2025-08-06T06:58:56Z,finished,VP,90,0.49365079402923584,0.5197039842605591,0.42424243688583374,0.5,0.645972728729248,0.5285714268684387,0.5556260943412781,0.4858002066612244,0.5071428418159485,0.9111363887786864,0.9980599880218506,0.9966824054718018,0.3583407998085022,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with flair,
brats18_lgg_vs_hgg,flair,7245322138.84712-d4bd1841-af59,resenc_MDAE_pretrained_flair_2025-08-08_18-36-54,2025-08-08T18:37:36Z,finished,Flow,90,0.5587301254272461,0.5512152314186096,0.4000000059604645,0.4523809552192688,0.6354089975357056,0.5698412656784058,0.5433671474456787,0.5655487775802612,0.5690476298332214,0.8829362988471985,0.9978835582733154,0.9966371655464172,0.365688681602478,MDAE ablation Noise Corruption Flow M90 on brats18 lgg_vs_hgg with flair,
brats18_lgg_vs_hgg,flair,7245320903.69066-efaa7ef4-046c,resenc_MDAE_pretrained_flair_2025-08-08_18-57-22,2025-08-08T18:58:02Z,finished,VP,90,0.596825361251831,0.6216222047805786,0.5238890647888184,0.5523809790611267,0.6815699338912964,0.5126984119415283,0.5357733368873596,0.4348717927932739,0.4404761791229248,0.923814594745636,0.9970017671585084,0.9950742721557616,0.36165693402290344,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with flair,
brats18_lgg_vs_hgg,flair,7245320314.20996-e22da146-fd81,resenc_MDAE_pretrained_flair_2025-08-08_19-13-06,2025-08-08T19:13:41Z,finished,VP,90,0.5269840955734253,0.5453301072120667,0.5476190447807312,0.5476190447807312,0.6801576018333435,0.4650793671607971,0.5177568793296814,0.3968254029750824,0.4047619104385376,0.9838666319847108,0.9957671761512756,0.992825984954834,0.36598891019821167,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with flair,
brats18_lgg_vs_hgg,flair,7245319500.67078-86b30cad-ed7e,resenc_MDAE_pretrained_flair_2025-08-08_19-22-29,2025-08-08T19:23:10Z,finished,VE,90,0.5658730268478394,0.5617061257362366,0.4000000059604645,0.4523809552192688,0.6570375561714172,0.5555555820465088,0.5894868969917297,0.4738461375236511,0.485714316368103,0.9049017429351808,0.995943546295166,0.9940202832221984,0.3584166467189789,MDAE ablation Noise Corruption VE M90 on brats18 lgg_vs_hgg with flair,
brats18_lgg_vs_hgg,flair,7245318671.45758-49ad447d-75d4,resenc_MDAE_pretrained_flair_2025-08-08_21-05-01,2025-08-08T20:09:13Z,finished,Flow,90,0.48253965377807617,0.5261034965515137,0.4542553424835205,0.48571428656578064,0.7318421006202698,0.5222221612930298,0.5245875716209412,0.4897698163986206,0.538095235824585,1.0050314664840698,0.9980599284172058,0.9966824054718018,0.35603922605514526,MDAE ablation Noise Corruption Flow M90 on brats18 lgg_vs_hgg with flair,
brats18_lgg_vs_hgg,t1ce,7245537205.16640-8043b89b-d1bf,resenc_MDAE_pretrained_t1ce_2025-08-06_06-53-04,2025-08-06T06:53:56Z,finished,VP,90,0.7619047164916992,0.7208206653594971,0.733077883720398,0.7190476655960083,0.573377251625061,0.6000000238418579,0.5852606296539307,0.5258589386940002,0.5333333611488342,0.8971415758132935,0.998589038848877,0.997665524482727,0.3511844277381897,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with t1ce,
brats18_lgg_vs_hgg,t1ce,7245537146.19579-4c4a00ec-2b0c,resenc_MDAE_pretrained_t1ce_2025-08-06_06-55-23,2025-08-06T06:56:08Z,finished,VE,90,0.6253968477249146,0.6261296272277832,0.5258589386940002,0.5333333611488342,0.7557001113891602,0.7047618627548218,0.653854489326477,0.5798525810241699,0.6000000238418579,0.8155336380004883,0.9987654089927672,0.9982239007949828,0.3510814607143402,MDAE ablation Noise Corruption VE M90 on brats18 lgg_vs_hgg with t1ce,
brats18_lgg_vs_hgg,t1ce,7245537084.71642-bb64f998-9d2e,resenc_MDAE_pretrained_t1ce_2025-08-06_06-55-44,2025-08-06T06:56:25Z,finished,Flow,90,0.826984167098999,0.8056776523590088,0.42424243688583374,0.5,0.5648483633995056,0.5793650150299072,0.5666146874427795,0.5534188151359558,0.5666666626930237,0.938894748687744,0.9991182088851928,0.9985846281051636,0.3469601273536682,MDAE ablation Noise Corruption Flow M90 on brats18 lgg_vs_hgg with t1ce,
brats18_lgg_vs_hgg,t1ce,7245320876.05234-13bc7eea-e7f6,resenc_MDAE_pretrained_t1ce_2025-08-08_18-57-59,2025-08-08T18:58:36Z,finished,VP,90,0.7269841432571411,0.7162532806396484,0.5894736647605896,0.5880952477455139,0.6094209551811218,0.5825396776199341,0.5718132853507996,0.49982449412345886,0.5095238089561462,0.9472177028656006,0.9978835582733154,0.996637225151062,0.35875263810157776,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with t1ce,
brats18_lgg_vs_hgg,t1ce,7245319474.26500-a8d0034d-02b5,resenc_MDAE_pretrained_t1ce_2025-08-08_19-21-09,2025-08-08T19:21:43Z,finished,VE,90,0.7190476655960083,0.7164901494979858,0.634615421295166,0.6571428775787354,0.6362996697425842,0.6650793552398682,0.6177586913108826,0.6297435760498047,0.6666666865348816,0.8390423059463501,0.998589038848877,0.9979410767555236,0.35259810090065,MDAE ablation Noise Corruption VE M90 on brats18 lgg_vs_hgg with t1ce,
brats18_lgg_vs_hgg,t1ce,7245318642.03656-e38aca93-892c,resenc_MDAE_pretrained_t1ce_2025-08-08_19-35-02,2025-08-08T19:35:42Z,finished,Flow,90,0.7984126806259155,0.7527786493301392,0.4554699659347534,0.6095238327980042,0.8071262836456299,0.5857142806053162,0.5533429980278015,0.4970588088035583,0.5,0.924595057964325,0.9998235702514648,0.9997272491455078,0.34376898407936096,MDAE ablation Noise Corruption Flow M90 on brats18 lgg_vs_hgg with t1ce,
brats18_lgg_vs_hgg,t1ce,7245320286.02728-a19119c7-ad0d,resenc_MDAE_pretrained_t1ce_2025-08-08_20-01-42,2025-08-08T20:02:19Z,finished,VP,90,0.7015873193740845,0.6885154247283936,0.7004300355911255,0.6761904954910278,0.6305203437805176,0.5936508178710938,0.5747991800308228,0.49982449412345886,0.5095238089561462,0.8840984106063843,0.9970017671585084,0.9947345852851868,0.35306259989738464,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with t1ce,
upenn_gbm_age_group,flair,7245319853.71209-10b10d52-f52f,resenc_MDAE_pretrained_flair_2025-08-08_19-22-30,2025-08-08T19:23:18Z,finished,VP,90,0.8370949029922485,0.8385626077651978,0.752082884311676,0.7517361044883728,0.5819092988967896,0.7616108655929565,0.7486199140548706,0.6986533403396606,0.6984127163887024,0.6976482272148132,0.9859015941619872,0.9863888025283812,0.4037277102470398,MDAE ablation Noise Corruption VP M90 on upenn_gbm age_group with flair,
upenn_gbm_age_group,flair,7245319058.56780-95f5bb66-d4e1,resenc_MDAE_pretrained_flair_2025-08-08_19-28-20,2025-08-08T19:29:04Z,finished,VE,90,0.9178241491317748,0.9215497374534608,0.8135057687759399,0.8208912014961243,0.5358357429504395,0.790123462677002,0.787988007068634,0.7431206107139587,0.7447090148925781,0.6535622477531433,0.9812021255493164,0.9821987152099608,0.41166603565216064,MDAE ablation Noise Corruption VE M90 on upenn_gbm age_group with flair,
upenn_gbm_age_group,flair,7245318229.78702-c1d76456-091b,resenc_MDAE_pretrained_flair_2025-08-08_19-42-04,2025-08-08T19:42:39Z,finished,Flow,90,0.8220486044883728,0.8316760063171387,0.7227737903594971,0.7230902910232544,0.6154925227165222,0.8461198806762695,0.8378936052322388,0.8013288974761963,0.8002645969390869,0.593803882598877,0.9642446041107178,0.9660656452178956,0.44419199228286743,MDAE ablation Noise Corruption Flow M90 on upenn_gbm age_group with flair,
upenn_gbm_gtr_status,t2,7245319758.82800-729303e5-4752,resenc_MDAE_pretrained_t2_2025-08-08_19-24-10,2025-08-08T19:24:55Z,finished,VP,90,0.4913690686225891,0.49846306443214417,0.3829480707645416,0.47440478205680847,0.6979855895042419,0.5051328539848328,0.5503059029579163,0.47308969497680664,0.4755434989929199,0.7371028661727905,0.8214043378829956,0.8118419647216797,0.5839005708694458,MDAE ablation Noise Corruption VP M90 on upenn_gbm gtr_status with t2,
upenn_gbm_gtr_status,t2,7245318957.85468-21d301f3-668d,resenc_MDAE_pretrained_t2_2025-08-08_19-36-08,2025-08-08T19:36:47Z,finished,VE,90,0.4223214387893677,0.4616310596466065,0.3723404109477997,0.5,0.8185020685195923,0.5045289993286133,0.5148745775222778,0.49084633588790894,0.49094200134277344,0.9019747972488404,0.9247359037399292,0.9271421432495116,0.49138784408569336,MDAE ablation Noise Corruption VE M90 on upenn_gbm gtr_status with t2,
upenn_gbm_gtr_status,t2,7245318127.84527-6259354b-5b70,resenc_MDAE_pretrained_t2_2025-08-08_19-44-53,2025-08-08T19:45:44Z,finished,Flow,90,0.39747023582458496,0.44565996527671814,0.45062482357025146,0.4684523642063141,0.6968407034873962,0.4868659377098083,0.4839493930339813,0.5110447406768799,0.5117753744125366,0.7451760172843933,0.7533179521560669,0.7444279193878174,0.620579183101654,MDAE ablation Noise Corruption Flow M90 on upenn_gbm gtr_status with t2,
upenn_gbm_gender,t1,7245319838.97454-1b62f8e0-e37f,resenc_MDAE_pretrained_t1_2025-08-08_19-22-56,2025-08-08T19:23:37Z,crashed,VP,90,,,,,,0.8294832706451416,0.8425964117050171,0.7366446852684021,0.7402735352516174,0.5781749486923218,0.7324045896530151,0.7275533676147461,0.6355682611465454,MDAE ablation Noise Corruption VP M90 on upenn_gbm gender with t1,
upenn_gbm_gender,t1,7245319045.49311-0d908a3a-ad76,resenc_MDAE_pretrained_t1_2025-08-08_19-34-40,2025-08-08T19:35:25Z,finished,VE,90,0.8018237352371216,0.8086040019989014,0.5807263851165771,0.609878420829773,0.7433474659919739,0.9180850982666016,0.9093631505966188,0.8736110925674438,0.8685410022735596,0.4959692060947418,0.9816278219223022,0.9822124242782592,0.40464723110198975,MDAE ablation Noise Corruption VE M90 on upenn_gbm gender with t1,
upenn_gbm_gender,t1,7245318215.75902-9065503b-b6b1,resenc_MDAE_pretrained_t1_2025-08-08_19-48-07,2025-08-08T19:48:40Z,finished,Flow,90,0.7969604730606079,0.7974046468734741,0.6961039304733276,0.6910334229469299,0.6171122789382935,0.9255319833755492,0.9265855550765992,0.8736110925674438,0.8685410022735596,0.4939950704574585,0.9509625434875488,0.9521600008010864,0.4585770070552826,MDAE ablation Noise Corruption Flow M90 on upenn_gbm gender with t1,
upenn_gbm_age_group,t1,7245319909.92300-143aeb30-b04b,resenc_MDAE_pretrained_t1_2025-08-08_19-22-26,2025-08-08T19:23:13Z,finished,VP,90,0.7696759104728699,0.757571280002594,0.6746008396148682,0.6741898059844971,0.6751695871353149,0.7360376119613647,0.7349733710289001,0.6732804179191589,0.6732804179191589,0.6854790449142456,0.9449537992477416,0.9456695914268494,0.4722202718257904,MDAE ablation Noise Corruption VP M90 on upenn_gbm age_group with t1,
upenn_gbm_age_group,t1,7245319098.78232-b6def463-6c22,resenc_MDAE_pretrained_t1_2025-08-08_19-27-16,2025-08-08T19:27:56Z,finished,VE,90,0.7939814925193787,0.7755023241043091,0.7237342596054077,0.7225115299224854,0.6239084601402283,0.752792477607727,0.7449675798416138,0.6965093016624451,0.6957671642303467,0.7135883569717407,0.974547266960144,0.9744011163711548,0.4202009439468384,MDAE ablation Noise Corruption VE M90 on upenn_gbm age_group with t1,
upenn_gbm_age_group,t1,7245318268.47298-184f0858-ad77,resenc_MDAE_pretrained_t1_2025-08-08_19-46-49,2025-08-08T19:47:23Z,finished,Flow,90,0.7980324029922485,0.7925204634666443,0.6663690805435181,0.6669560074806213,0.6084853410720825,0.7460317611694336,0.7398477792739868,0.6871657967567444,0.6865079402923584,0.6987465023994446,0.9519702196121216,0.9514169692993164,0.4631682336330414,MDAE ablation Noise Corruption Flow M90 on upenn_gbm age_group with t1,
brats18_lgg_vs_hgg,t1,7245537105.83474-490b5baa-b17c,resenc_MDAE_pretrained_t1_2025-08-06_06-55-25,2025-08-06T06:56:08Z,finished,Flow,90,0.5936508178710938,0.5579348206520081,0.4194444417953491,0.43809524178504944,0.6376076936721802,0.44603174924850464,0.5012378096580505,0.4533247947692871,0.4928571581840515,1.124804973602295,0.9970017671585084,0.994472324848175,0.35575976967811584,MDAE ablation Noise Corruption Flow M90 on brats18 lgg_vs_hgg with t1,
brats18_lgg_vs_hgg,t1,7245537159.90532-3117edc4-500f,resenc_MDAE_pretrained_t1_2025-08-06_06-57-41,2025-08-06T06:58:17Z,finished,VE,90,0.3698412775993347,0.454144686460495,0.3910256624221802,0.3857142925262451,0.9748823642730712,0.5873016119003296,0.5684322118759155,0.5321969985961914,0.6047618985176086,1.05865478515625,0.9932980537414552,0.9922118186950684,0.35883569717407227,MDAE ablation Noise Corruption VE M90 on brats18 lgg_vs_hgg with t1,
brats18_lgg_vs_hgg,t1,7245537218.82836-d3a58b9a-2106,resenc_MDAE_pretrained_t1_2025-08-06_06-58-15,2025-08-06T06:58:58Z,finished,VP,90,0.6095237731933594,0.5801279544830322,0.5517948865890503,0.5761904716491699,0.7188715934753418,0.4174603223800659,0.48885267972946167,0.3942028880119324,0.41428571939468384,1.1131867170333862,0.9932980537414552,0.9890639781951904,0.3694962859153747,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with t1,
brats18_lgg_vs_hgg,t1,7245320889.18470-93af3dba-1824,resenc_MDAE_pretrained_t1_2025-08-08_18-57-41,2025-08-08T18:58:20Z,finished,VP,90,0.6015872955322266,0.5886600017547607,0.4868420958518982,0.49761903285980225,0.6718330383300781,0.4761904776096344,0.4999595284461975,0.4452119469642639,0.5023809671401978,1.1199193000793457,0.9973545074462892,0.9963656663894652,0.35692957043647766,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with t1,
brats18_lgg_vs_hgg,t1,7245320299.89388-8bf7533f-71cb,resenc_MDAE_pretrained_t1_2025-08-08_19-14-08,2025-08-08T19:14:42Z,finished,VP,90,0.5658730268478394,0.5580031275749207,0.4792358875274658,0.4809523820877075,0.6541779041290283,0.5095238089561462,0.5292664766311646,0.4750714600086212,0.5261905193328857,1.0751818418502808,0.9998235702514648,0.9997272491455078,0.34719011187553406,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with t1,
brats18_lgg_vs_hgg,t1,7245319487.45443-fa26a91a-caf2,resenc_MDAE_pretrained_t1_2025-08-08_19-28-11,2025-08-08T19:28:50Z,finished,VE,90,0.3539682626724243,0.45141053199768066,0.37132352590560913,0.3642857074737549,0.8918362855911255,0.5222221612930298,0.5355503559112549,0.4309178590774536,0.4595237970352173,1.0121805667877195,0.985714316368103,0.9849685430526732,0.369570255279541,MDAE ablation Noise Corruption VE M90 on brats18 lgg_vs_hgg with t1,
brats18_lgg_vs_hgg,t1,7245318655.93254-045ac166-4575,resenc_MDAE_pretrained_t1_2025-08-08_21-04-56,2025-08-08T20:09:09Z,finished,Flow,90,0.37460315227508545,0.4712697565555573,0.40186551213264465,0.4000000059604645,0.930734395980835,0.5460317134857178,0.5609384775161743,0.46763283014297485,0.5047619342803955,1.0627892017364502,0.989594340324402,0.9880353212356568,0.37055379152297974,MDAE ablation Noise Corruption Flow M90 on brats18 lgg_vs_hgg with t1,
upenn_gbm_survival_2year,t2,7245319527.15257-173223dc-b6b1,resenc_MDAE_pretrained_t2_2025-08-08_19-19-50,2025-08-08T19:20:22Z,finished,VP,90,0.5305850505828857,0.5309882164001465,0.469265341758728,0.4995567500591278,0.6023010015487671,0.6698028445243835,0.611926794052124,0.5029411911964417,0.5201612710952759,0.5695316195487976,0.7711141109466553,0.7501227259635925,0.5228759050369263,MDAE ablation Noise Corruption VP M90 on upenn_gbm survival_2year with t2,
upenn_gbm_survival_2year,t2,7245318718.09633-094e4cff-e58b,resenc_MDAE_pretrained_t2_2025-08-08_19-40-04,2025-08-08T19:40:40Z,finished,VE,90,0.5496454238891602,0.5332393646240234,0.4433962404727936,0.5,0.5869523882865906,0.5721325874328613,0.5923483371734619,0.5473507046699524,0.5517473220825195,0.5883504152297974,0.809505820274353,0.7169158458709717,0.5246467590332031,MDAE ablation Noise Corruption VE M90 on upenn_gbm survival_2year with t2,
upenn_gbm_survival_2year,t2,7245317909.83497-4acf4b02-c2e9,resenc_MDAE_pretrained_t2_2025-08-08_19-47-17,2025-08-08T19:47:53Z,finished,Flow,90,0.5571808815002441,0.5200408101081848,0.4433962404727936,0.5,0.5802909135818481,0.5376343727111816,0.5533551573753357,0.4726074934005738,0.5047042965888977,0.6039797067642212,0.8345448970794678,0.7919397354125977,0.504607081413269,MDAE ablation Noise Corruption Flow M90 on upenn_gbm survival_2year with t2,
ucsf_pdgm_idh_classification,t1,7245319995.57034-d61345b6-2f4d,resenc_MDAE_pretrained_t1_2025-08-08_19-12-55,2025-08-08T19:13:31Z,finished,VP,90,0.6691086292266846,0.6461556553840637,0.6417763233184814,0.6327838897705078,0.5899084806442261,0.7464439868927002,0.7522204518318176,0.6959006786346436,0.6861472129821777,0.5809826850891113,0.9684144258499146,0.9562294483184814,0.4027121365070343,MDAE ablation Noise Corruption VP M90 on ucsf_pdgm idh_classification with t1,
ucsf_pdgm_idh_classification,t1,7245319190.56700-0be1f630-60d7,resenc_MDAE_pretrained_t1_2025-08-08_19-26-38,2025-08-08T19:27:20Z,finished,VE,90,0.7148962020874023,0.6749729514122009,0.6645331382751465,0.6410256624221802,0.5675451159477234,0.8416821360588074,0.8186341524124146,0.696969747543335,0.696969747543335,0.5526712536811829,0.9935698509216307,0.988525390625,0.364455133676529,MDAE ablation Noise Corruption VE M90 on ucsf_pdgm idh_classification with t1,
ucsf_pdgm_idh_classification,t1,7245318355.26794-f9b8a754-d8b0,resenc_MDAE_pretrained_t1_2025-08-08_19-39-35,2025-08-08T19:40:12Z,finished,Flow,90,0.6471306085586548,0.6374702453613281,0.6092105507850647,0.6025640964508057,0.6335259079933167,0.85899817943573,0.8245313763618469,0.7501274943351746,0.7294372320175171,0.52208012342453,0.9841718077659608,0.9773908853530884,0.38122087717056274,MDAE ablation Noise Corruption Flow M90 on ucsf_pdgm idh_classification with t1,
ucsf_pdgm_idh_classification,asl,7245319923.23974-5d0bea23-aeff,resenc_MDAE_pretrained_asl_2025-08-08_19-22-19,2025-08-08T19:23:08Z,finished,VP,90,0.8131868243217468,0.7628761529922485,0.6702892184257507,0.6520146727561951,0.5906930565834045,0.8385900259017944,0.7978310585021973,0.7378442287445068,0.7337662577629089,0.5584911108016968,0.9915913343429564,0.9869101643562316,0.37248295545578,MDAE ablation Noise Corruption VP M90 on ucsf_pdgm idh_classification with asl,
ucsf_pdgm_idh_classification,asl,7245319112.02853-4267c997-00c0,resenc_MDAE_pretrained_asl_2025-08-08_19-31-20,2025-08-08T19:31:54Z,finished,VE,90,0.7564102411270142,0.7330283522605896,0.644906759262085,0.6282051205635071,0.6046921610832214,0.8200371265411377,0.7823052406311035,0.7043478488922119,0.6818181872367859,0.5669049024581909,0.9949830770492554,0.9913690090179444,0.37318581342697144,MDAE ablation Noise Corruption VE M90 on ucsf_pdgm idh_classification with asl,
ucsf_pdgm_idh_classification,asl,7245318289.21597-895621ca-07c3,resenc_MDAE_pretrained_asl_2025-08-08_19-46-53,2025-08-08T19:47:27Z,finished,Flow,90,0.7213064432144165,0.678983747959137,0.5984160900115967,0.58699631690979,0.5968611836433411,0.7897340655326843,0.7614579200744629,0.7061958909034729,0.6926407217979431,0.5826941728591919,0.9982334971427916,0.9963759183883668,0.35740765929222107,MDAE ablation Noise Corruption Flow M90 on ucsf_pdgm idh_classification with asl,
ucsf_pdgm_idh_classification,swi,7245319935.74440-6808d117-dc2d,resenc_MDAE_pretrained_swi_2025-08-08_19-13-42,2025-08-08T19:14:21Z,finished,VP,90,0.5836385488510132,0.5841660499572754,0.4406779706478119,0.5,0.5808261036872864,0.7093383073806763,0.6610658168792725,0.6155275702476501,0.5995671153068542,0.5715426206588745,0.8931952714920044,0.8250074982643127,0.4870721101760864,MDAE ablation Noise Corruption VP M90 on ucsf_pdgm idh_classification with swi,
ucsf_pdgm_idh_classification,swi,7245319124.53500-45f8da51-136b,resenc_MDAE_pretrained_swi_2025-08-08_19-33-48,2025-08-08T19:34:32Z,finished,VE,90,0.7008546590805054,0.6465210318565369,0.5840336084365845,0.5760073065757751,0.5703072547912598,0.6518243551254272,0.643358051776886,0.6559983491897583,0.6298701167106628,0.6251554489135742,0.99250990152359,0.9870015382766724,0.3801230192184448,MDAE ablation Noise Corruption VE M90 on ucsf_pdgm idh_classification with swi,
ucsf_pdgm_idh_classification,swi,7245318302.10798-643f7f7f-1892,resenc_MDAE_pretrained_swi_2025-08-08_19-40-03,2025-08-08T19:40:37Z,finished,Flow,90,0.6623931527137756,0.6528497934341431,0.5984160900115967,0.58699631690979,0.6071350574493408,0.7792208194732666,0.7483406066894531,0.6902769804000854,0.6645021438598633,0.554130494594574,0.9445308446884156,0.9389852285385132,0.419804185628891,MDAE ablation Noise Corruption Flow M90 on ucsf_pdgm idh_classification with swi,
brats18_lgg_vs_hgg,t2,7245537191.33072-142b5498-1460,resenc_MDAE_pretrained_t2_2025-08-06_06-53-28,2025-08-06T06:54:12Z,finished,VP,90,0.44603174924850464,0.4917401969432831,0.45981043577194214,0.4642857313156128,0.8452861905097961,0.5603173971176147,0.5538910031318665,0.46562498807907104,0.5357142686843872,1.0151047706604004,0.9978835582733154,0.9969662427902222,0.3608581423759461,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with t2,
brats18_lgg_vs_hgg,t2,7245537132.92423-bc2c29c4-a6a0,resenc_MDAE_pretrained_t2_2025-08-06_06-55-27,2025-08-06T06:56:09Z,finished,VE,90,0.5920634865760803,0.5779389142990112,0.5517948865890503,0.5761904716491699,0.6602432131767273,0.5396825075149536,0.5902117490768433,0.5378378629684448,0.5642857551574707,0.9978208541870116,0.9991180896759032,0.998636782169342,0.35511788725852966,MDAE ablation Noise Corruption VE M90 on brats18 lgg_vs_hgg with t2,
brats18_lgg_vs_hgg,t2,7245537070.94783-52729c50-4486,resenc_MDAE_pretrained_t2_2025-08-06_06-55-34,2025-08-06T06:56:15Z,finished,Flow,90,0.5134920477867126,0.5301119685173035,0.4367588758468628,0.46190476417541504,0.760469913482666,0.5634920597076416,0.564949631690979,0.4897698163986206,0.538095235824585,1.0052393674850464,0.9885361194610596,0.989626169204712,0.3607009947299957,MDAE ablation Noise Corruption Flow M90 on brats18 lgg_vs_hgg with t2,
brats18_lgg_vs_hgg,t2,7245319461.14311-d075365f-91c5,resenc_MDAE_pretrained_t2_2025-08-08_19-25-12,2025-08-08T19:25:57Z,finished,VE,90,0.6333333253860474,0.631653368473053,0.5622119903564453,0.5642856955528259,0.6272575855255127,0.5253968238830566,0.5595412254333496,0.518831193447113,0.561904788017273,1.0493113994598389,0.998059868812561,0.9968292713165284,0.3596554398536682,MDAE ablation Noise Corruption VE M90 on brats18 lgg_vs_hgg with t2,
brats18_lgg_vs_hgg,t2,7245318629.57944-876fcf67-0a24,resenc_MDAE_pretrained_t2_2025-08-08_19-35-06,2025-08-08T19:35:46Z,finished,Flow,90,0.5206348896026611,0.5390811562538147,0.482560932636261,0.4952380955219269,0.7291983366012573,0.5761904716491699,0.5621711015701294,0.5099206566810608,0.5404762029647827,1.0058159828186035,0.9881833791732788,0.9903971552848816,0.35421624779701233,MDAE ablation Noise Corruption Flow M90 on brats18 lgg_vs_hgg with t2,
brats18_lgg_vs_hgg,t2,7245320272.59883-0287466d-aff4,resenc_MDAE_pretrained_t2_2025-08-08_19-59-58,2025-08-08T20:00:34Z,finished,VP,90,0.4999999701976776,0.5276592373847961,0.4681541621685028,0.4690476059913635,0.8476999998092651,0.5698412656784058,0.5633666515350342,0.518831193447113,0.561904788017273,0.9957401156425476,0.9932980537414552,0.9933489561080932,0.3602007329463959,MDAE ablation Noise Corruption VP M90 on brats18 lgg_vs_hgg with t2,
