run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_test_mode,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_learning_rate,config_freeze_backbone,config_token_aggregation_method,config_use_brainiac_preprocessing
7247348471.59941-76a72033-386a,MAE_20250716_075218,finished,2025-07-16T07:52:48Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2w/runs/7247348471.59941-76a72033-386a,,fbc734f9-abfd-4a8d-bd32-be69cf37c88a,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,1.0,1.0,0.995412826538086,0.9955682158470154,0.33051496744155884,1.0,1.0,1.0,1.0,0.32571664452552795,24730,1799,1752677097.7095356,299,3.1471622649714703e-10,8699,,,,,
7247348251.16186-d56fa6ae-ce1a,BaseMDAETrainer_Flow90_b48_2000ep_20250716_075230,finished,2025-07-16T07:53:01Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2w/runs/7247348251.16186-d56fa6ae-ce1a,,5d825f17-3994-4020-99c8-a317d619a2b9,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,0.998459815979004,0.99843168258667,0.9822787046432496,0.9822787046432496,0.35099783539772034,0.928654134273529,0.9293139576911926,0.8454608917236328,0.8403361439704895,0.5814242959022522,24480,1799,1752676860.4979217,299,3.1471622649714703e-10,8699,,,,,
7247348349.09585-0cf9b906-6316,MAE_20250716_075232,finished,2025-07-16T07:53:01Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2w/runs/7247348349.09585-0cf9b906-6316,,9a768d6e-168f-4603-8577-cbf03b5e20a5,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,1.0,1.0,1.0,1.0,0.3255144953727722,1.0,1.0,1.0,1.0,0.3251257836818695,24704,1799,1752677084.8380344,299,3.1471622649714703e-10,8699,,,,,
7247348383.11731-dd2ee782-b87a,BaseMDAETrainer_RandomMask_Flow_BS48_2000ep_20250716_075254,finished,2025-07-16T07:53:25Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2w/runs/7247348383.11731-dd2ee782-b87a,,30683a30-a114-4d96-b962-0ea48d49b852,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,1.0,1.0,0.990825653076172,0.9911330938339232,0.33659765124320984,0.995997190475464,0.9958419799804688,0.9736659526824952,0.9736659526824952,0.3623541891574859,24514,1799,1752676917.4461572,299,3.1471622649714703e-10,8699,,,,,
7247348316.24986-f53ebee0-0d79,BaseMDAETrainer_RandomMask_Flow_BS48_2000ep_20250716_075307,finished,2025-07-16T07:53:40Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2w/runs/7247348316.24986-f53ebee0-0d79,,88dc5f5a-83b4-42eb-96fa-a7c927ef1565,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,1.0,1.0,0.995412826538086,0.9955682158470154,0.33600378036499023,0.9966633319854736,0.9965349435806274,0.9615384340286256,0.9605194330215454,0.3732926845550537,24610,1799,1752677030.377675,299,3.1471622649714703e-10,8699,,,,,
7247348149.55553-6ea0cff9-e389,BaseEMDAETrainer_BS48_90Mask_1000ep_20250716_075637,finished,2025-07-16T07:57:08Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2w/runs/7247348149.55553-6ea0cff9-e389,,715204a2-c2f2-4008-893d-54d335f94e85,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,1.0,1.0,0.995726466178894,0.9955710172653198,0.3364947438240051,0.9986577033996582,0.9986139535903932,0.9608454704284668,0.9605194330215454,0.35845857858657837,24219,1799,1752676845.3308177,299,3.1471622649714703e-10,8699,,,,,
7246991421.66206-ba712226-1af2,brainiac_pretrained_20250720_105629,finished,2025-07-20T10:57:01Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t2w/runs/7246991421.66206-ba712226-1af2,,6ab3a83b-541d-421e-adc9-a80a12fd27c7,t-jiachentu,0.0001,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,4,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,1,False,False,men_vs_met,True,False,1,epochwise,0.0,0.9996895790100098,0.999686360359192,0.9911393523216248,0.9911393523216248,0.3577325940132141,0.933984398841858,0.9327789545059204,0.7813583016395569,0.7695737481117249,0.5401546955108643,20343,1799,1753029364.3021305,299,3.147162264971471e-09,17099,0.2,5e-05,False,cls_token,True
