run_id,run_name,state,created_at,url,project,project_variant,metric_Test_AUROC,metric_Test_AP,metric_Test_F1,metric_Test_Balanced_Accuracy,metric_epoch,metric_Val_AUROC,metric_Val_AP,metric_Val_F1,metric_Val_Balanced_Accuracy,metric_Train_AP,metric_Train_AUROC,metric_Train_Balanced_Accuracy,metric_Train_F1,config_model,config_learning_rate,config_batch_size,config_epochs,method_extracted,benchmark,modalities
7245182353.66114-94de096d-a505,resenc_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_09-23-42,finished,2025-08-10T09:24:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245182353.66114-94de096d-a505,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.9007936716079712,0.8844053745269775,0.7548972368240356,0.7214285731315613,180.0,0.6992063522338867,0.6314535140991211,0.6381556987762451,0.688095211982727,0.9979279041290284,0.998589038848877,0.9777777791023254,0.9846993684768676,ResEncoder_Classifier,7e-05,1.0,180.0,resenc_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245181983.64334-c7496e30-9247,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_09-29-15,finished,2025-08-10T09:29:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245181983.64334-c7496e30-9247,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.920634925365448,0.8950235247612,0.8449280858039856,0.8523809909820557,180.0,0.7888888716697693,0.6972763538360596,0.746666669845581,0.8023809194564819,1.0,1.0,1.0,1.0,ResEncoderMultiModal_Classifier,7e-05,4.0,180.0,resenc_multimodal_mm_mdae_pretrained_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245181771.89479-fbea1097-c4c4,resenc_time_conditioned_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_09-39-10,finished,2025-08-10T09:39:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245181771.89479-fbea1097-c4c4,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.7626984119415283,0.7174127697944641,0.5525902509689331,0.6380952596664429,200.0,0.6984126567840576,0.6387170553207397,0.5626598596572876,0.6285714507102966,0.9962669610977172,0.997707188129425,0.9809523820877076,0.9775403738021852,ResEncTimeConditioned,5e-05,2.0,200.0,resenc_time_conditioned_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245181789.08253-ac843ea0-3408,resenc_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_09-39-33,finished,2025-08-10T09:40:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245181789.08253-ac843ea0-3408,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.7730158567428589,0.7276318073272705,0.6531440019607544,0.6499999761581421,180.0,0.7539682388305664,0.7399015426635742,0.6598806381225586,0.6904761791229248,0.9997272491455078,0.9998235702514648,0.9888888597488404,0.9924057722091676,ResEncoder_Classifier,7e-05,1.0,180.0,resenc_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245181678.66569-54a3886c-b361,resenc_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_09-41-18,finished,2025-08-10T09:41:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245181678.66569-54a3886c-b361,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.738095223903656,0.6712235808372498,0.5755319595336914,0.5761904716491699,180.0,0.7833333015441895,0.7457491159439087,0.6762445569038391,0.7333333492279053,0.9987301826477052,0.999118149280548,0.984920620918274,0.984920620918274,ResEncoder_Classifier,7e-05,1.0,180.0,resenc_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245181307.15904-0b5ac731-630b,resenc_MDAE_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_09-48-02,crashed,2025-08-10T09:48:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245181307.15904-0b5ac731-630b,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,7.0,0.7269841432571411,0.6470041275024414,0.6374859809875488,0.6476190686225891,0.7046616077423096,0.6952381134033203,0.6373015642166138,0.6498876214027405,ResEncoder_Classifier,7e-05,2.0,180.0,resenc_MDAE_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245180965.32424-89af9d01-fa21,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_09-53-51,crashed,2025-08-10T09:54:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245180965.32424-89af9d01-fa21,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,22.0,0.6746032238006592,0.6606255769729614,0.6227940917015076,0.6357142925262451,0.7418099045753479,0.7961199283599854,0.6134920716285706,0.6198382377624512,ResEncoder_Classifier,5e-05,2.0,200.0,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245180662.53367-bb5a52c4-0f64,resenc_MG_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_09-56-44,crashed,2025-08-10T09:57:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245180662.53367-bb5a52c4-0f64,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,6.0,0.5174603462219238,0.527660071849823,0.4183673560619354,0.488095223903656,0.6836718320846558,0.7023809552192688,0.5111111402511597,0.4474148154258728,ResEncoder_Classifier,7e-05,2.0,180.0,resenc_MG_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245180355.94861-332f8056-607d,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_10-02-10,crashed,2025-08-10T10:02:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245180355.94861-332f8056-607d,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,108.0,0.7682539224624634,0.7357819676399231,0.6305555701255798,0.6190476417541504,0.9907161593437196,0.9899470806121826,0.9809523820877076,0.9775403738021852,ResEncoderMultiModal_Classifier,7e-05,4.0,180.0,resenc_multimodal_mm_mdae_pretrained_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245179650.95458-6113ac7b-3e6f,resenc_SimCLR_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_10-12-53,crashed,2025-08-10T10:13:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245179650.95458-6113ac7b-3e6f,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,94.0,0.8460317254066467,0.8058347105979919,0.7564102411270142,0.7928571701049805,0.9866015911102296,0.9908288717269896,0.961904764175415,0.95539128780365,ResEncoder_Classifier,7e-05,2.0,180.0,resenc_SimCLR_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245179295.31599-2e0cf35c-878d,resenc_SwinUNETR_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_10-14-13,finished,2025-08-10T10:14:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245179295.31599-2e0cf35c-878d,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.8269841074943542,0.7517668008804321,0.7236841917037964,0.7690476179122925,180.0,0.8126983642578125,0.7476742267608643,0.7076923251152039,0.7571429014205933,1.0,1.0,1.0,1.0,ResEncoder_Classifier,7e-05,2.0,180.0,resenc_SwinUNETR_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245178584.44977-1945e1cb-d630,resenc_VF_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_10-30-59,finished,2025-08-10T10:31:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245178584.44977-1945e1cb-d630,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.7841269969940186,0.7130342721939087,0.666883111000061,0.7428571581840515,180.0,0.5111110806465149,0.5301552414894104,0.30204081535339355,0.4928571581840515,1.0,1.0,1.0,1.0,ResEncoder_Classifier,7e-05,2.0,180.0,resenc_VF_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245178225.39486-0ffb451f-3fce,resenc_VoCo_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_10-36-41,finished,2025-08-10T10:37:09Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245178225.39486-0ffb451f-3fce,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.8476190567016602,0.817467212677002,0.808080792427063,0.8285714387893677,180.0,0.7325396537780762,0.7265597581863403,0.5853174328804016,0.6309523582458496,0.9994495511054992,0.9996472597122192,0.9960317611694336,0.9925134778022766,ResEncoder_Classifier,7e-05,2.0,180.0,resenc_VoCo_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7245178926.60021-8b9e659c-173a,resenc_time_conditioned_pretrained_multi_flair_t1_t1ce_t2_2025-08-10_10-44-47,finished,2025-08-10T10:45:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7245178926.60021-8b9e659c-173a,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.6015872955322266,0.5871322154998779,0.4696029722690582,0.5571428537368774,200.0,0.5984126329421997,0.5769243240356445,0.49060094356536865,0.6119047403335571,0.9820781350135804,0.9932980537414552,0.9626984000205994,0.9693987369537354,ResEncTimeConditioned,5e-05,2.0,200.0,resenc_time_conditioned_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959833.35790-33a40ea9-bba0,brainiac_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-11-26,finished,2025-08-12T23:11:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959833.35790-33a40ea9-bba0,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.7523809671401978,0.7003953456878662,0.3075447678565979,0.5476190447807312,200.0,0.5777777433395386,0.5928512215614319,0.5144016146659851,0.5142857432365417,1.0,1.0,1.0,1.0,brainiac,5e-05,1.0,200.0,brainiac_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959808.47352-4d8aa1e5-0f2e,brainiac_scratch_multi_flair_t1_t1ce_t2_2025-08-12_23-11-59,finished,2025-08-12T23:12:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959808.47352-4d8aa1e5-0f2e,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.8142857551574707,0.7540825605392456,0.7361111640930176,0.811904788017273,200.0,0.5523809194564819,0.5554957389831543,0.4858002066612244,0.5071428418159485,0.997854232788086,0.998589038848877,0.9658730030059814,0.9625673294067384,brainiac,5e-05,1.0,200.0,brainiac_scratch,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959783.59846-136b371c-e5a2,brainmvp_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-12-23,finished,2025-08-12T23:12:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959783.59846-136b371c-e5a2,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.7269841432571411,0.6865993142127991,0.4722222089767456,0.5095238089561462,200.0,0.673015832901001,0.6277514696121216,0.5919701457023621,0.7047619223594666,0.985676646232605,0.987477958202362,0.9404761791229248,0.9533975124359132,brainmvp,5e-05,1.0,200.0,brainmvp_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959759.06284-7e51a67a-7f7a,dinov2_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-12-44,failed,2025-08-12T23:13:08Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959759.06284-7e51a67a-7f7a,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,,,,,,,,,,,,,,dinov2_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959734.46737-1a5dcf9d-414f,mri_core_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-13-12,failed,2025-08-12T23:13:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959734.46737-1a5dcf9d-414f,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,,,,,,,,,,,,,,mri_core_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959608.46279-1a583edd-4404,resenc_time_conditioned_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-15-31,crashed,2025-08-12T23:16:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959608.46279-1a583edd-4404,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,132.0,0.7031745910644531,0.6482398509979248,0.6144927740097046,0.6857143044471741,0.9269672632217408,0.9456789493560792,0.8912698030471802,0.8997972011566162,ResEncTimeConditioned,5e-05,1.0,200.0,resenc_time_conditioned_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959583.56005-c0041e0b-baa0,resenc_VoCo_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-15-58,crashed,2025-08-12T23:16:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959583.56005-c0041e0b-baa0,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,47.0,0.5031746029853821,0.5263301134109497,0.3476647138595581,0.4952380955219269,0.9981696605682372,0.998765468597412,0.9626984000205994,0.9693987369537354,ResEncoder_Classifier,5e-05,1.0,200.0,resenc_VoCo_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959517.46074-08dba345-6474,resenc_SwinUNETR_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-16-46,crashed,2025-08-12T23:17:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959517.46074-08dba345-6474,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,30.0,0.7238094806671143,0.6920875310897827,0.6144927740097046,0.6857143044471741,0.9729079008102416,0.9818341732025146,0.9277777671813964,0.9187718629837036,ResEncoder_Classifier,5e-05,1.0,200.0,resenc_SwinUNETR_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959632.99409-625c205a-8b4d,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-19-46,finished,2025-08-12T23:20:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959632.99409-625c205a-8b4d,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.8142857551574707,0.7676011323928833,0.6361702084541321,0.6214285492897034,200.0,0.8714285492897034,0.7941920757293701,0.7159468531608582,0.7071428298950195,1.0,1.0,1.0,1.0,ResEncoderMultiModal_Classifier,5e-05,1.0,200.0,resenc_multimodal_mm_mdae_pretrained_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959657.20414-e0d8735a-d6f6,resenc_MDAE_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-19-38,finished,2025-08-12T23:20:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959657.20414-e0d8735a-d6f6,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.9190475940704346,0.9140987992286682,0.8642857074737549,0.8642857074737549,200.0,0.8444444537162781,0.7612861394882202,0.7227833867073059,0.7380952835083008,1.0,1.0,0.9888888597488404,0.9924057722091676,ResEncoder_Classifier,5e-05,1.0,200.0,resenc_MDAE_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959559.65646-7491d173-f77a,resenc_SimCLR_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-21-55,finished,2025-08-12T23:22:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959559.65646-7491d173-f77a,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.7873015403747559,0.7504017353057861,0.6842105388641357,0.723809540271759,200.0,0.8658729791641235,0.8046817779541016,0.746666669845581,0.8023809194564819,1.0,1.0,1.0,1.0,ResEncoder_Classifier,5e-05,1.0,200.0,resenc_SimCLR_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244958580.04351-c54e225d-79a1,resenc_S3D_pretrained_multi_flair_t1_t1ce_t2_2025-08-12_23-32-37,finished,2025-08-12T23:33:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244958580.04351-c54e225d-79a1,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,0.8936507701873779,0.8359763622283936,0.7918864488601685,0.7857142686843872,200.0,0.788095235824585,0.7210836410522461,0.6998946666717529,0.735714316368103,0.9976654648780824,0.998589038848877,0.9960317611694336,0.9925134778022766,ResEncoder_Classifier,5e-05,1.0,200.0,resenc_S3D_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244959468.40286-38924994-0742,resenc_MG_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-09-45,crashed,2025-08-13T00:10:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244959468.40286-38924994-0742,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,65.0,0.8349206447601318,0.8198705911636353,0.6998946666717529,0.735714316368103,0.9981698989868164,0.9987654089927672,0.9738094806671144,0.9772171974182128,ResEncoder_Classifier,5e-05,1.0,200.0,resenc_MG_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244955688.30815-cfef7f4a-182e,brainiac_pretrained_multi_flair_t1_t1ce_t2_2025-08-13_00-20-45,failed,2025-08-13T00:21:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955688.30815-cfef7f4a-182e,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,,,,,,,,,,brainiac,5e-05,4.0,200.0,brainiac_pretrained,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
7244955662.83893-f9844fb7-c104,brainiac_scratch_multi_flair_t1_t1ce_t2_2025-08-13_00-21-11,failed,2025-08-13T00:21:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2/runs/7244955662.83893-f9844fb7-c104,july_stratified_brats18_lgg_vs_hgg_multi_flair_t1_t1ce_t2,july,,,,,,,,,,,,,,brainiac,5e-05,4.0,200.0,brainiac_scratch,brats18_lgg_vs_hgg,flair_t1_t1ce_t2
