run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245589405.06684-75bd0e26-ff0a,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-05_16-26-33,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncoder_Classifier,7e-05,4,180,180,0.5,,0.4651567935943603,0.9176030158996582,0.9316195249557496,,,,,0.8699151873588562,0.9101234674453736,0.9511277675628662,0.9447985291481018,pretrained | model_ResEncoder_Classifier | mod_t1c | timestamped
7245969131.94834-0bdbf9be-edcb,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_06-57-14,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4651567935943603,0.916947603225708,0.9222697019577026,,,,,0.866155743598938,0.8963913321495056,0.9441874027252196,0.9359862804412842,pretrained | model_ResEncoder_Classifier | mod_t1c | timestamped
7245873655.49148-0b868504-c3d0,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-02_09-24-11,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncoder_Classifier,0.0001,4,200,200,0.5,,0.4651567935943603,0.916947603225708,0.9222697019577026,,,,,0.866155743598938,0.8963913321495056,0.9441874027252196,0.9359862804412842,pretrained | model_ResEncoder_Classifier | mod_t1c | timestamped
7245973190.13276-32e7e724-af1e,brainiac_pretrained_t2w_2025-08-01_05-46-06,july_stratified_brats23_gli_vs_met_single_t2w,T2w,brainiac,0.0001,4,100,100,0.5606273412704468,,0.5770055055618286,0.915730357170105,0.7937268018722534,,,,,0.9683824777603148,0.9262653589248656,0.9925776124000548,0.9777793884277344,pretrained | mod_t2w | timestamped
7245588999.69050-1740342a-311b,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c_2025-08-05_16-31-21,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncoderMultiModal_Classifier,7e-05,4,180,180,0.5,,0.4651567935943603,0.914981245994568,0.9320101737976074,,,,,0.908376693725586,0.9370095133781432,0.9364757537841796,0.9458950757980348,pretrained | model_ResEncoderMultiModal_Classifier | mod_t1c | timestamped
7245607431.29513-38f654fe-8b3a,resenc_VoCo_pretrained_t1n_2025-08-05_11-27-46,july_stratified_brats23_gli_vs_met_single_t1n,T1n,ResEncoder_Classifier,3e-05,4,200,200,0.574999988079071,,0.6005052328109741,0.9144194722175598,0.8289233446121216,,,,,0.8533352613449097,0.8870370388031006,0.9776363372802734,0.9470667839050292,pretrained | model_ResEncoder_Classifier | mod_t1n | timestamped
7245971581.95165-cc189447-f59b,brainmvp_pretrained_t1n_2025-08-01_06-23-04,july_stratified_brats23_gli_vs_met_single_t1n,T1n,brainmvp,0.0001,4,100,100,0.5,,0.4651567935943603,0.9144194722175598,0.9098734855651855,,,,,0.5,0.4658493995666504,0.9144495725631714,0.8391221761703491,pretrained | mod_t1n | timestamped
7245605955.26808-56e3fed9-6452,resenc_VoCo_pretrained_t1n_2025-08-05_16-11-15,july_stratified_brats23_gli_vs_met_single_t1n,T1n,ResEncoder_Classifier,3e-05,4,200,200,0.574999988079071,,0.6005052328109741,0.9144194722175598,0.8289233446121216,,,,,0.8533352613449097,0.8870370388031006,0.9776363372802734,0.9470667839050292,pretrained | model_ResEncoder_Classifier | mod_t1n | timestamped
7245974068.39402-adefc1c7-e518,resenc_time_conditioned_pretrained_t2w_2025-08-01_05-30-45,july_stratified_brats23_gli_vs_met_single_t2w,T2w,ResEncTimeConditioned,2e-05,1,200,200,0.5,,0.4651567935943603,0.9115169048309326,0.8693348169326782,,,,,0.9061596393585204,0.8932297229766846,0.9848660230636596,0.9573907852172852,pretrained | model_ResEncTimeConditioned | mod_t2w | timestamped
7245608384.90490-13e1bb38-b641,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-05_11-12-55,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncoder_Classifier,3e-05,4,200,200,0.5,,0.4651567935943603,0.9038857221603394,0.8800330758094788,,,,,0.8827357292175293,0.9193121790885924,0.9417293071746826,0.9391520023345948,pretrained | model_ResEncoder_Classifier | mod_t1c | timestamped
7245607545.03210-60990ab6-62a4,resenc_multimodal_mm_mdae_pretrained_pretrained_t1c_2025-08-05_11-27-32,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncoderMultiModal_Classifier,3e-05,4,200,200,0.5,,0.4651567935943603,0.9038857221603394,0.8800330758094788,,,,,0.8827357292175293,0.9193121790885924,0.9417293071746826,0.9391520023345948,pretrained | model_ResEncoderMultiModal_Classifier | mod_t1c | timestamped
7245917027.14134-47b83c60-15b9,resenc_time_conditioned_pretrained_t2f_2025-08-01_21-29-07,july_stratified_brats23_gli_vs_met_single_t2f,T2f,ResEncTimeConditioned,6e-05,4,200,200,0.8081929087638855,,0.7571586966514587,0.9016386270523072,0.8075847625732422,,,,,0.886157751083374,0.8947861194610596,0.9677077531814576,0.9408811330795288,pretrained | model_ResEncTimeConditioned | mod_t2f | timestamped
7245719444.36589-3a15a983-1eca,brainiac_scratch_t2f_2025-08-04_04-21-43,july_stratified_brats23_gli_vs_met_single_t2f,T2f,brainiac,6e-05,4,200,200,0.675000011920929,,0.7360450029373169,0.8995318412780762,0.8468474745750427,,,,,0.8186331391334534,0.8708539009094238,0.9864083528518676,0.9630087614059448,scratch | mod_t2f | timestamped
7245605942.01286-ee5cd3be-72ea,resenc_VoCo_pretrained_t1c_2025-08-05_16-10-24,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncoder_Classifier,3e-05,4,200,200,0.5568820238113403,,0.570597767829895,0.8991104364395142,0.7881237268447876,,,,,0.867698073387146,0.867698073387146,0.951368808746338,0.8825907707214355,pretrained | model_ResEncoder_Classifier | mod_t1c | timestamped
7245607418.37148-c8e8b729-f1fd,resenc_VoCo_pretrained_t1c_2025-08-05_11-27-50,july_stratified_brats23_gli_vs_met_single_t1c,T1c,ResEncoder_Classifier,3e-05,4,200,200,0.5568820238113403,,0.570597767829895,0.8991104364395142,0.7881237268447876,,,,,0.867698073387146,0.867698073387146,0.951368808746338,0.8825907707214355,pretrained | model_ResEncoder_Classifier | mod_t1c | timestamped
7245969916.28702-3aeb9e92-c81a,dinov2_pretrained_t2f_2025-08-01_06-45-31,july_stratified_brats23_gli_vs_met_single_t2f,T2f,dinov2,0.0001,1,50,100,0.550000011920929,,0.5593301057815552,0.8955992460250854,0.8405030369758606,,,,,0.7375168800354004,0.5263055562973022,0.7609407901763916,0.5923147201538086,pretrained | mod_t2f | timestamped
7245588121.71350-43d69386-6548,resenc_VoCo_pretrained_t2w_2025-08-05_16-43-28,july_stratified_brats23_gli_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180,0.6193820238113403,,0.6592674851417542,0.8919475674629211,0.7964845299720764,,,,,0.9589840173721312,0.897599458694458,0.9926739931106568,0.9579838514328004,pretrained | model_ResEncoder_Classifier | mod_t2w | timestamped
7245741056.37315-af5ce706-ab18,dinov2_pretrained_t2f_2025-08-03_22-20-11,july_stratified_brats23_gli_vs_met_single_t2f,T2f,dinov2,8e-05,4,50,200,0.4981273412704468,,0.4642233848571777,0.8911516666412354,0.7695683836936951,,,,,0.5641025900840759,0.5836009979248047,0.961634874343872,0.9018632173538208,pretrained | mod_t2f | timestamped
7246050242.33332-29ff64dc-1498,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2w_2025-07-31_08-26-30,july_stratified_brats23_gli_vs_met_single_t2w,T2w,ResEncoder_Classifier,2e-05,1,200,200,0.4981273412704468,,0.4642233848571777,0.8897939920425415,0.8002246022224426,,,,,0.8013784885406494,0.7886641025543213,0.9366203546524048,0.8660305142402649,pretrained | model_ResEncoder_Classifier | mod_t2w | timestamped
