id,name,state,created_at,project,Notes,tags,url,modality,benchmark,config.sam,config.fold,config.task,config.T_max,config.mixup,config.model,config.epochs,config.compile,config.devices,config.metrics,config.subtask,config.nesterov,config.strategy,config.benchmark,config.input_dim,config.optimizer,config.precision,config.scheduler,config.warmstart,config.batch_size,config.cifar_size,config.max_epochs,config.pretrained,config.save_preds,config.warmstart2,config.accelerator,config.input_shape,config.mixup_alpha,config.num_classes,config.num_workers,config.result_plot,config.adaptive_sam,config.modality_idx,config.target_shape,config.undecay_norm,config.weight_decay,config.data_root_dir,config.deterministic,config.learning_rate,config.input_channels,config.random_batches,config.resnet_dropout,config.sync_batchnorm,config.apply_shakedrop,config.finetune_method,config.freeze_backbone,config.label_smoothing,config.test_transforms,config.final_batch_size,config.stochastic_depth,config.train_transforms,config.log_every_n_steps,config.squeeze_excitation,config.zero_init_residual,config.classification_task,config.use_single_modality,config.auto_batch_size_mode,config.auto_batch_size_steps,config.prepare_data_per_node,config.accumulate_grad_batches,config.auto_batch_size_enabled,config.metric_computation_mode,config.token_aggregation_method,config.pretrained_checkpoint_path,config.classification_head_dropout,summary.Test/AP,summary.Test/AUROC,summary.Test/Balanced_Accuracy,summary.Test/F1,summary.Test/loss,summary.Train/AP,summary.Train/AUROC,summary.Train/Balanced_Accuracy,summary.Train/F1,summary.Train/loss,summary.Val/AP,summary.Val/AUROC,summary.Val/Balanced_Accuracy,summary.Val/F1,summary.Val/loss,summary._runtime,summary._step,summary._timestamp,summary._wandb,summary.epoch,summary.lr-AdamW,summary.trainer/global_step,summary.val_ConfusionMatrix_absolute,summary.val_ConfusionMatrix_normalized,metrics.Test_AUROC,metrics.Val_AUROC,metrics.Test_AP,metrics.Val_AP,metrics.Test_F1,metrics.Val_F1,metrics.Test_Balanced_Accuracy,metrics.Val_Balanced_Accuracy,metrics.epoch
7244832628.30288-5f8c8e9e-4beb,resenc_pretrained_t1gd_2025-08-14_10-39-17,finished,2025-08-14T10:39:49Z,july_stratified_upenn_gbm_age_group_single_t1gd,Stratified CONT_PRETRAINED_RESENC_VF pretrained on upenn_gbm age_group with t1gd,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_t1gd/runs/7244832628.30288-5f8c8e9e-4beb,t1gd,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,1,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VolumeFusionContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.6065500378608704,0.6209490299224854,0.5379050970077515,0.48629963397979736,0.6865983009338379,0.6972107291221619,0.7208912372589111,0.6628709435462952,0.6630711555480957,0.6456117630004883,0.6838568449020386,0.6882716417312622,0.6349206566810608,0.632371187210083,0.6574643850326538,10713,500,1755178701.8931005,{'runtime': 10713},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_fc9d077c20151589dc9d.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_06780a8b209db4f4ecef.png'], 'format': 'png', 'height': 800, 'width': 800}",0.6209490299224854,0.6882716417312622,0.6065500378608704,0.6838568449020386,0.48629963397979736,0.632371187210083,0.5379050970077515,0.6349206566810608,100
7244836256.91639-90a2d94e-e072,resenc_SwinUNETR_pretrained_t2_2025-08-14_09-32-08,finished,2025-08-14T09:32:43Z,july_stratified_upenn_gbm_age_group_single_t2,Stratified CONT_PRETRAINED_RESENC_SWINUNETR pretrained on upenn_gbm age_group with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_t2/runs/7244836256.91639-90a2d94e-e072,t2,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.741950511932373,0.7783565521240234,0.7118055820465088,0.712895393371582,0.6203442811965942,0.7813568115234375,0.7933385372161865,0.7199217677116394,0.7203713059425354,0.6052394509315491,0.7083984017372131,0.7530864477157593,0.7248677015304565,0.7248677015304565,0.6255776882171631,11220,500,1755175179.8748088,{'runtime': 11220},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_b7c7ca32bc1359df4e23.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_b4d3ab9d675f4e279e77.png'], 'format': 'png', 'height': 800, 'width': 800}",0.7783565521240234,0.7530864477157593,0.741950511932373,0.7083984017372131,0.712895393371582,0.7248677015304565,0.7118055820465088,0.7248677015304565,100
7244836494.19842-5c01cb4f-34f8,resenc_pretrained_t2_2025-08-14_09-33-03,finished,2025-08-14T09:33:35Z,july_stratified_upenn_gbm_age_group_single_t2,Stratified CONT_PRETRAINED_RESENC_MAE pretrained on upenn_gbm age_group with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_t2/runs/7244836494.19842-5c01cb4f-34f8,t2,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/MAEContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.6948543787002563,0.6925636529922485,0.5,0.35164836049079895,0.6911741495132446,0.6035476326942444,0.6028131246566772,0.5386473536491394,0.532177209854126,0.6792579293251038,0.6182423830032349,0.6027337312698364,0.5436508059501648,0.5376899838447571,0.6829965114593506,12160,500,1755176175.8971384,{'runtime': 12160},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_43b3b7d8dc7c9c76de7d.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_4faf4072afcae786d015.png'], 'format': 'png', 'height': 800, 'width': 800}",0.6925636529922485,0.6027337312698364,0.6948543787002563,0.6182423830032349,0.35164836049079895,0.5376899838447571,0.5,0.5436508059501648,100
7244834411.90100-ac71ea80-18ee,resenc_pretrained_t2_2025-08-14_10-01-48,finished,2025-08-14T10:02:18Z,july_stratified_upenn_gbm_age_group_single_t2,Stratified CONT_PRETRAINED_RESENC_MG pretrained on upenn_gbm age_group with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_t2/runs/7244834411.90100-ac71ea80-18ee,t2,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/ModelGenesisContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.8328462243080139,0.8518518209457397,0.7659143209457397,0.7674282789230347,0.5673340559005737,0.8391121029853821,0.841253399848938,0.7367149591445923,0.7373737096786499,0.5709459781646729,0.7394516468048096,0.763668417930603,0.7050265073776245,0.7008547186851501,0.6326832175254822,12219,500,1755177958.316995,{'runtime': 12219},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_4a4418ae9c7309beb8c3.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_b169e65721ffeaf0eb02.png'], 'format': 'png', 'height': 800, 'width': 800}",0.8518518209457397,0.763668417930603,0.8328462243080139,0.7394516468048096,0.7674282789230347,0.7008547186851501,0.7659143209457397,0.7050265073776245,100
7244834362.35895-ec8f2527-36ab,resenc_VoCo_pretrained_t2_2025-08-14_10-02-40,finished,2025-08-14T10:03:15Z,july_stratified_upenn_gbm_age_group_single_t2,Stratified CONT_PRETRAINED_RESENC_VOCO pretrained on upenn_gbm age_group with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_t2/runs/7244834362.35895-ec8f2527-36ab,t2,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VoCoContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.9040040969848632,0.8969907164573669,0.8263888955116272,0.8280885815620422,0.5294274091720581,0.8965821266174316,0.9020670652389526,0.8341385126113892,0.8335028886795044,0.5174142718315125,0.7881191372871399,0.795708417892456,0.6785714626312256,0.6791669726371765,0.6269266605377197,11342,500,1755177133.889984,{'runtime': 11342},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_d00b781760d6a2f1342a.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_71fc2726233158c0cc46.png'], 'format': 'png', 'height': 800, 'width': 800}",0.8969907164573669,0.795708417892456,0.9040040969848632,0.7881191372871399,0.8280885815620422,0.6791669726371765,0.8263888955116272,0.6785714626312256,100
7244832673.99166-2ffc4a2b-e3cd,resenc_SimCLR_pretrained_t2_2025-08-14_10-35-24,finished,2025-08-14T10:35:56Z,july_stratified_upenn_gbm_age_group_single_t2,Stratified CONT_PRETRAINED_RESENC_SIMCLR pretrained on upenn_gbm age_group with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_t2/runs/7244832673.99166-2ffc4a2b-e3cd,t2,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SimCLRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.8341866135597229,0.8370949029922485,0.7566550970077515,0.7582675218582153,0.5745224952697754,0.8332730531692505,0.8409411907196045,0.7589141726493835,0.7586682438850403,0.5718041658401489,0.7772413492202759,0.8021751642227173,0.761904776096344,0.7602459192276001,0.6021411418914795,12287,500,1755180042.802896,{'runtime': 12287},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_eb96c2e2699f43185097.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_47dad42c3aea0920e430.png'], 'format': 'png', 'height': 800, 'width': 800}",0.8370949029922485,0.8021751642227173,0.8341866135597229,0.7772413492202759,0.7582675218582153,0.7602459192276001,0.7566550970077515,0.761904776096344,100
7244832604.01522-016c5fb8-b680,resenc_pretrained_t2_2025-08-14_10-39-21,finished,2025-08-14T10:39:53Z,july_stratified_upenn_gbm_age_group_single_t2,Stratified CONT_PRETRAINED_RESENC_VF pretrained on upenn_gbm age_group with t2,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_t2/runs/7244832604.01522-016c5fb8-b680,t2,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,2,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VolumeFusionContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.8746984601020813,0.8926504850387573,0.8072916269302368,0.8047341108322144,0.5287266969680786,0.861160933971405,0.8626967668533325,0.7783528566360474,0.7784792184829712,0.5556493997573853,0.7668847441673279,0.7971781492233276,0.7817460298538208,0.7777615785598755,0.604994535446167,10732,500,1755178724.8756063,{'runtime': 10732},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_dd480cd37e83bb21668a.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_7110d920a8d53d6910ff.png'], 'format': 'png', 'height': 800, 'width': 800}",0.8926504850387573,0.7971781492233276,0.8746984601020813,0.7668847441673279,0.8047341108322144,0.7777615785598755,0.8072916269302368,0.7817460298538208,100
7244836232.87468-806f20c9-b3e7,resenc_SwinUNETR_pretrained_flair_2025-08-14_09-32-15,finished,2025-08-14T09:32:48Z,july_stratified_upenn_gbm_age_group_single_flair,Stratified CONT_PRETRAINED_RESENC_SWINUNETR pretrained on upenn_gbm age_group with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_flair/runs/7244836232.87468-806f20c9-b3e7,flair,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.7187830209732056,0.7080439329147339,0.5570023059844971,0.4749721884727478,0.6701143383979797,0.6327674388885498,0.6288902163505554,0.5611916184425354,0.5609612464904785,0.669513463973999,0.5411786437034607,0.5283656716346741,0.5251322984695435,0.5213325023651123,0.6954871416091919,11138,500,1755175102.3229277,{'runtime': 11138},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_8cbe60083d913723a646.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_3090fd9d298dc40908f4.png'], 'format': 'png', 'height': 800, 'width': 800}",0.7080439329147339,0.5283656716346741,0.7187830209732056,0.5411786437034607,0.4749721884727478,0.5213325023651123,0.5570023059844971,0.5251322984695435,100
7244836470.18653-0673b864-3923,resenc_pretrained_flair_2025-08-14_09-33-10,finished,2025-08-14T09:33:40Z,july_stratified_upenn_gbm_age_group_single_flair,Stratified CONT_PRETRAINED_RESENC_MAE pretrained on upenn_gbm age_group with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_flair/runs/7244836470.18653-0673b864-3923,flair,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/MAEContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.7128735780715942,0.7199074029922485,0.5390625,0.3958170413970947,0.6922093033790588,0.7078256607055664,0.7324427366256714,0.6700023412704468,0.6697435975074768,0.638664722442627,0.7163922786712646,0.717960000038147,0.6970899105072021,0.6976743936538696,0.6486308574676514,12033,500,1755176053.8634243,{'runtime': 12033},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_edde4fbc47569fbe2e0f.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_1c72a2cfd109266deceb.png'], 'format': 'png', 'height': 800, 'width': 800}",0.7199074029922485,0.717960000038147,0.7128735780715942,0.7163922786712646,0.3958170413970947,0.6976743936538696,0.5390625,0.6970899105072021,100
7244834387.70440-b8e9e35a-6344,resenc_pretrained_flair_2025-08-14_10-02-29,finished,2025-08-14T10:03:00Z,july_stratified_upenn_gbm_age_group_single_flair,Stratified CONT_PRETRAINED_RESENC_MG pretrained on upenn_gbm age_group with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_flair/runs/7244834387.70440-b8e9e35a-6344,flair,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/ModelGenesisContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.7815829515457153,0.7907986044883728,0.7219328880310059,0.7198359966278076,0.6059722900390625,0.8277937173843384,0.8387229442596436,0.7650103569030762,0.7659558653831482,0.5770460963249207,0.7262261509895325,0.7198706865310669,0.6428571939468384,0.6428943872451782,0.651740312576294,12081,500,1755177859.5520575,{'runtime': 12081},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_17035e3302d324825be3.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_2452a2f870317b3a7825.png'], 'format': 'png', 'height': 800, 'width': 800}",0.7907986044883728,0.7198706865310669,0.7815829515457153,0.7262261509895325,0.7198359966278076,0.6428943872451782,0.7219328880310059,0.6428571939468384,100
7244834338.49171-2d6976c0-111d,resenc_VoCo_pretrained_flair_2025-08-14_10-16-06,finished,2025-08-14T10:09:13Z,july_stratified_upenn_gbm_age_group_single_flair,Stratified CONT_PRETRAINED_RESENC_VOCO pretrained on upenn_gbm age_group with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_flair/runs/7244834338.49171-2d6976c0-111d,flair,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VoCoContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.578883171081543,0.5949074029922485,0.5,0.35164836049079895,0.6879895925521851,0.557482123374939,0.5709356069564819,0.5146077871322632,0.49980828166008,0.6872330904006958,0.5499529838562012,0.5533509254455566,0.511904776096344,0.4583333432674408,0.6892907023429871,10905,500,1755177469.1854386,{'runtime': 10905},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_705863f5266a7cfc840d.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_4c0f31a13acd1d586d8c.png'], 'format': 'png', 'height': 800, 'width': 800}",0.5949074029922485,0.5533509254455566,0.578883171081543,0.5499529838562012,0.35164836049079895,0.4583333432674408,0.5,0.511904776096344,100
7244832580.18361-d788a93e-f312,resenc_pretrained_flair_2025-08-14_10-34-31,finished,2025-08-14T10:35:04Z,july_stratified_upenn_gbm_age_group_single_flair,Stratified CONT_PRETRAINED_RESENC_VF pretrained on upenn_gbm age_group with flair,[],https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_age_group_single_flair/runs/7244832580.18361-d788a93e-f312,flair,upenn_gbm_age_group,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,"['f1', 'balanced_acc', 'ap', 'auroc']",multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,"[160, 160, 160]",0.2,2,16,val,False,3,"[160, 160, 160]",False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,,1,False,batchgenerators.get_training_transforms,10,False,False,age_group,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VolumeFusionContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.6970613598823547,0.6932870149612427,0.6215277910232544,0.6217948794364929,0.6561092734336853,0.6892625093460083,0.7179335355758667,0.6703473329544067,0.6708029508590698,0.6468454599380493,0.6963180899620056,0.7139917612075806,0.6349206566810608,0.635026752948761,0.652788519859314,11416,500,1755179118.9029293,{'runtime': 11416},100,3.854818796385494e-08,35000,"{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_absolute_497_b07c7f0e6c8d4e819ad6.png'], 'format': 'png', 'height': 800, 'width': 800}","{'_type': 'images/separated', 'count': 1, 'filenames': ['media/images/val_ConfusionMatrix_normalized_496_2046f9d15cecf167613f.png'], 'format': 'png', 'height': 800, 'width': 800}",0.6932870149612427,0.7139917612075806,0.6970613598823547,0.6963180899620056,0.6217948794364929,0.635026752948761,0.6215277910232544,0.6349206566810608,100
