run_id,run_name,state,created_at,url,project,metric_epoch,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,config_model,config_learning_rate,config_batch_size,config_epochs,benchmark,modalities
7245182042.54859-2a96542f-05f1,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-28-00,finished,2025-08-10T09:28:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245182042.54859-2a96542f-05f1,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,200.0,0.5925209522247314,0.6418752670288086,0.5321551561355591,0.5245421528816223,0.7579973340034485,0.8370298743247986,0.613846480846405,0.6390466690063477,0.7366147041320801,0.8164682388305664,0.566220223903656,0.5745454430580139,ResEncoder_Classifier,5e-05,2.0,200.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245181824.68528-cc2ddd0f-ca4b,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-38-40,finished,2025-08-10T09:39:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245181824.68528-cc2ddd0f-ca4b,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,180.0,0.49488794803619385,0.4582719802856446,0.5,0.45116278529167175,0.7276179790496826,0.748255729675293,0.6612967252731323,0.6927884221076965,0.5530494451522827,0.5808532238006592,0.534970223903656,0.5351978540420532,ResEncoderMultiModal_Classifier,7e-05,4.0,180.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245181400.19204-00c235c1-313a,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-41-26,crashed,2025-08-10T09:42:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245181400.19204-00c235c1-313a,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,,,,,,,,,,,,,,,,,,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245181053.48655-0a13ae68-e58f,resenc_MDAE_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-44-37,finished,2025-08-10T09:45:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245181053.48655-0a13ae68-e58f,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,180.0,0.5108314156532288,0.4909180402755738,0.5,0.45116278529167175,0.8401075601577759,0.8888478875160217,0.6928073167800903,0.7333971261978149,0.7555660605430603,0.7693452835083008,0.5952380895614624,0.6193301677703857,ResEncoder_Classifier,7e-05,2.0,180.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245180742.55606-87dd3c6c-7c82,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-56-42,crashed,2025-08-10T09:57:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245180742.55606-87dd3c6c-7c82,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,,,,,,,,,,,,,,,,,,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245180101.03707-e268cb3b-ecdc,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-04-22,crashed,2025-08-10T10:04:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245180101.03707-e268cb3b-ecdc,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,,,,,,,,,,,,,,,,,,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245179384.64897-ba61f2ee-0fac,resenc_SimCLR_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-12-33,finished,2025-08-10T10:13:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245179384.64897-ba61f2ee-0fac,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,180.0,0.6569539904594421,0.7167403101921082,0.5,0.45116278529167175,0.7261909246444702,0.8452833890914917,0.5,0.45226916670799255,0.8435252904891968,0.8683035373687744,0.5,0.4507042169570923,ResEncoder_Classifier,7e-05,2.0,180.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245179018.93530-d7b77ce5-c088,resenc_SwinUNETR_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-25-36,finished,2025-08-10T10:26:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245179018.93530-d7b77ce5-c088,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,180.0,0.5874202251434326,0.6300932168960571,0.5726558566093445,0.5806680917739868,0.991507351398468,0.9950082302093506,0.9602926969528198,0.9602926969528198,0.6723871231079102,0.7884424924850464,0.5930059552192688,0.6095662117004395,ResEncoder_Classifier,7e-05,2.0,180.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245178676.34960-af5efaae-6ffb,resenc_time_conditioned_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-33-50,finished,2025-08-10T10:34:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245178676.34960-af5efaae-6ffb,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,200.0,0.57887202501297,0.5765832662582397,0.5,0.45116278529167175,0.4819568395614624,0.44265133142471313,0.5,0.45226916670799255,0.5135064721107483,0.4945436418056488,0.5,0.4507042169570923,ResEncTimeConditioned,5e-05,2.0,200.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245177969.12938-054ed5a9-847a,resenc_VoCo_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-35-52,crashed,2025-08-10T10:36:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245177969.12938-054ed5a9-847a,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,,,,,,,,,,,,,,,,,,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7245178321.84605-bbab9197-285c,resenc_VF_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-49-41,finished,2025-08-10T10:50:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7245178321.84605-bbab9197-285c,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,180.0,0.5745767951011658,0.6251840591430664,0.5186548829078674,0.4941824674606323,0.9609370827674866,0.9796925783157348,0.9123886823654176,0.9150716066360474,0.7439250349998474,0.8139880895614624,0.706845223903656,0.7271230220794678,ResEncoder_Classifier,7e-05,2.0,180.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7244836072.59523-ac4ce2cd-0a9d,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_09-35-56,finished,2025-08-14T09:36:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7244836072.59523-ac4ce2cd-0a9d,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,100.0,0.5872801542282104,0.61561119556427,0.5,0.45116278529167175,0.6303125619888306,0.7145895957946777,0.5159396529197693,0.49355748295784,0.7068713903427124,0.7227182388305664,0.5,0.4507042169570923,ResEncoder_Classifier,0.0001,2.0,100.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7244835851.41695-9e8fd11a-12c2,resenc_SwinUNETR_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_09-38-13,finished,2025-08-14T09:38:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7244835851.41695-9e8fd11a-12c2,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,100.0,0.6058076024055481,0.6671575307846069,0.5,0.45116278529167175,0.5048468708992004,0.5101820826530457,0.5,0.45226916670799255,0.5399379134178162,0.552579402923584,0.5,0.4507042169570923,ResEncoder_Classifier,0.0001,2.0,100.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7244833994.87718-0f394b5a-23cd,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-09-12,finished,2025-08-14T10:09:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7244833994.87718-0f394b5a-23cd,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,100.0,0.5111554861068726,0.5066274404525757,0.5,0.45116278529167175,0.5130745768547058,0.5297805070877075,0.5,0.45226916670799255,0.5278195738792419,0.5317460298538208,0.5,0.4507042169570923,ResEncoder_Classifier,0.0001,2.0,100.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7244833949.81104-9d397df9-dee9,resenc_VoCo_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-10-40,finished,2025-08-14T10:11:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7244833949.81104-9d397df9-dee9,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,100.0,0.512413740158081,0.48797252774238586,0.5,0.45116278529167175,0.5452039837837219,0.5750184059143066,0.5,0.45226916670799255,0.5096080303192139,0.4322916567325592,0.5,0.4507042169570923,ResEncoder_Classifier,0.0001,2.0,100.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7244832254.08957-52b5685d-dbd0,resenc_SimCLR_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-39-21,finished,2025-08-14T10:39:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7244832254.08957-52b5685d-dbd0,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,100.0,0.6337552070617676,0.6035836935043335,0.5,0.45116278529167175,0.5493963360786438,0.5728912353515625,0.5,0.45226916670799255,0.6035694479942322,0.569940447807312,0.5,0.4507042169570923,ResEncoder_Classifier,0.0001,2.0,100.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
7244832124.23664-b61661db-57b7,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-46-55,finished,2025-08-14T10:47:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair/runs/7244832124.23664-b61661db-57b7,july_stratified_upenn_gbm_idh1_status_multi_t1_t1gd_t2_flair,100.0,0.6502770781517029,0.7304860353469849,0.5,0.45116278529167175,0.6112895011901855,0.7028192281723022,0.5,0.45226916670799255,0.768240213394165,0.7983630895614624,0.5,0.4507042169570923,ResEncoder_Classifier,0.0001,2.0,100.0,upenn_gbm_idh1_status,t1_t1gd_t2_flair
