run_id,run_name,state,created_at,url,project,metric_epoch,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,config_model,config_learning_rate,config_batch_size,config_epochs,benchmark,modalities
7244958193.41093-26f708d2-6e17,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-39-05,crashed,2025-08-12T23:39:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958193.41093-26f708d2-6e17,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,25.0,,,,,0.9452892541885376,0.9484434723854064,0.8759507536888123,0.8759507536888123,0.9268057346343994,0.9203048944473268,0.827789306640625,0.8282037973403931,ResEncoder_Classifier,5e-05,1.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244958168.75386-062a1bdc-2d19,resenc_MDAE_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-39-22,crashed,2025-08-12T23:39:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958168.75386-062a1bdc-2d19,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244958143.70514-5336ce7e-397c,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-39-54,crashed,2025-08-12T23:40:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958143.70514-5336ce7e-397c,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244958117.69069-aa1e3a2f-5d83,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-40-20,crashed,2025-08-12T23:41:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958117.69069-aa1e3a2f-5d83,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,110.0,,,,,0.9788024425506592,0.9790637493133544,0.955696702003479,0.955696702003479,0.984832763671875,0.9840610027313232,0.9223839044570924,0.92099791765213,ResEncTimeConditioned,5e-05,1.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244958092.57766-dc9fc7e6-c829,resenc_VoCo_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-40-48,crashed,2025-08-12T23:41:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958092.57766-dc9fc7e6-c829,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,60.0,,,,,1.0,1.0,1.0,1.0,0.9919781684875488,0.9920305013656616,0.9487179517745972,0.9473319053649902,ResEncoder_Classifier,5e-05,1.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244958067.50168-451be87e-9475,resenc_SimCLR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-41-01,crashed,2025-08-12T23:41:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958067.50168-451be87e-9475,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244958040.57679-79fe10b8-d733,resenc_VF_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-41-48,crashed,2025-08-12T23:42:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958040.57679-79fe10b8-d733,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,60.0,,,,,0.9996898174285888,0.999686360359192,0.990825653076172,0.9911330938339232,1.0,1.0,1.0,1.0,ResEncoder_Classifier,5e-05,1.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244958016.68395-1e60204a-6781,resenc_SwinUNETR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-41-58,crashed,2025-08-12T23:42:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958016.68395-1e60204a-6781,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,18.0,,,,,0.9926501512527466,0.9923939108848572,0.9734179973602296,0.9734179973602296,1.0,1.0,1.0,1.0,ResEncoder_Classifier,5e-05,1.0,200.0,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244957992.66681-d8611226-431d,resenc_S3D_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-42-30,crashed,2025-08-12T23:43:03Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244957992.66681-d8611226-431d,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_men_vs_met,t1n_t1c_t2w_t2f
7244957968.22243-5f9ab1ad-2dbb,resenc_MG_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-42-49,crashed,2025-08-12T23:43:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244957968.22243-5f9ab1ad-2dbb,july_stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_men_vs_met,t1n_t1c_t2w_t2f
