run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,test_balanced_accuracy,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_sensitivity,test_specificity,val_balanced_accuracy,val_f1,val_auc,notes
7245972809.09764-b9a2a5bd-5cc3,brainiac_pretrained_t1gd_2025-08-01_06-03-25,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,brainiac,0.0001,1.0,100.0,100.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | mod_t1gd | timestamped
7245971984.78222-b781ec8e-4185,mri_core_pretrained_t1gd_2025-08-01_06-17-20,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,MRICore,0.0001,1.0,100.0,100.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_MRICore | mod_t1gd | timestamped
7245971165.81083-25d3039d-33a6,brainmvp_pretrained_t1gd_2025-08-01_06-21-08,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,brainmvp,0.0001,1.0,100.0,100.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | mod_t1gd | timestamped
7245970372.76725-0e7b41a9-aaee,resenc_time_conditioned_pretrained_t1gd_2025-08-01_06-33-29,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncTimeConditioned,0.0001,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245969543.29626-420ae545-66e2,dinov2_pretrained_t1gd_2025-08-01_06-46-28,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,dinov2,0.0001,1.0,50.0,100.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | mod_t1gd | timestamped
7245918331.27799-fd9b1a62-2d7b,resenc_pretrained_t1gd_2025-08-01_20-59-23,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncoder_Classifier,6e-05,1.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245917498.22031-e9faa23c-1b72,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1gd_2025-08-01_21-22-08,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5001623034477234,,0.4207167327404022,,,,,,0.6009327173233032,0.6033898591995239,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245916656.59525-20b09c57-41bd,resenc_time_conditioned_pretrained_t1gd_2025-08-01_21-27-32,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncTimeConditioned,6e-05,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245884588.01337-7e4c0299-d64c,resenc_pretrained_t1gd_2025-08-02_06-22-36,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245884194.14468-c9832805-47fb,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1gd_2025-08-02_08-26-35,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5323117971420288,0.5323117971420288,,pretrained | model_ResEncoder_Classifier | mod_t1gd | timestamped
7245883788.79007-4808e41d-d86e,resenc_time_conditioned_pretrained_t1gd_2025-08-02_08-11-05,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,ResEncTimeConditioned,6e-05,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_ResEncTimeConditioned | mod_t1gd | timestamped
7245883402.28444-ee244383-a3bd,mri_core_pretrained_t1gd_2025-08-02_06-47-49,july_stratified_upenn_gbm_survival_18month_single_t1gd,T1gd,MRICore,6e-05,4.0,200.0,200.0,0.5,,0.4010152220726013,,,,,,0.5,0.4030612111091614,,pretrained | model_MRICore | mod_t1gd | timestamped
