run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_classification_head_dropout,metric__runtime,metric__step,metric__timestamp,metric_lr-AdamW,metric_trainer/global_step,config_test_mode,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric_epoch
uvd4sh9z,2025-06-22_21-08-05,finished,2025-06-22T21:08:10Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/uvd4sh9z,,2237cd6d-b70a-40f4-8d1f-1951e475f9b2,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,32,epochwise,0.2,,,,,,False,,,,,,,,,,,
tx4vtuiw,2025-06-22_21-08-24,finished,2025-06-22T21:08:28Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/tx4vtuiw,,4e8cd791-9b74-4606-971b-9ef70bf83cd0,t-jiachentu,0.0001,False,0,Classification,5,False,ResEncoder_Classifier,5,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,5,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,2,epochwise,0.2,31.375867047,10.0,1750626539.0711927,9.523809523809525e-06,3.0,True,0.5078373551368713,0.3125,0.5,0.1666666716337204,0.6981641054153442,0.5,0.0,0.5,1.0,0.691943347454071,1.0
t8oaw9hn,2025-06-22_21-10-47,failed,2025-06-22T21:10:54Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/t8oaw9hn,,308d246c-4eef-46d3-b3e7-73a75c6546ab,t-jiachentu,0.0001,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,2,epochwise,0.2,86.86456602,0.0,1750626740.5263703,4.761904761904762e-06,0.0,False,,,,,,,,,,,
7249361459.93055-5871804d-06bc,2025-06-23_00-32-45,finished,2025-06-23T00:33:01Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7249361459.93055-5871804d-06bc,,b0e69688-c926-4c8f-990a-cff1d9410e8e,t-jiachentu,0.0001,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,12,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,False,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,6495.690854116,599.0,1750645275.8551838,3.854818796385494e-08,9799.0,False,0.7618039846420288,0.7768174409866333,0.7122898697853088,0.7448018789291382,0.5182604193687439,0.8561415672302246,0.8485958576202393,0.7967033386230469,0.8302469253540039,0.48000624775886536,99.0
7249346492.45469-8b093d2c-a213,2025-06-23_04-41-11,finished,2025-06-23T04:41:23Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7249346492.45469-8b093d2c-a213,,b5b7410d-9974-4bd4-8a4b-78783810113b,t-jiachentu,0.0001,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,True,,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,False,True,0,gpu,0.2,2,12,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,False,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,6233.429177251,599.0,1750659915.4135473,3.854818796385494e-08,9799.0,False,0.6754665374755859,0.7060542106628418,0.5,0.4414285719394684,0.5555095076560974,0.8256186246871948,0.8620268702507019,0.5,0.4406779706478119,0.5331032872200012,99.0
7249346050.76517-d909a196-1b2b,2025-06-23_04-53-39,finished,2025-06-23T04:53:51Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7249346050.76517-d909a196-1b2b,,178420b3-6619-4503-a4e0-0a5dccb60801,t-jiachentu,0.0001,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,True,,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,12,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,False,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,12040.808072373,1199.0,1750666471.0437768,7.615242180436517e-09,19599.0,False,0.8681002855300903,0.8803575038909912,0.8163232803344727,0.8467868566513062,0.4547373056411743,0.8660385608673096,0.8840048909187317,0.807692289352417,0.8243831396102905,0.47103071212768555,199.0
ah3q2cn3,2025-06-23_18-26-13,finished,2025-06-23T18:26:18Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/ah3q2cn3,,8b848671-280b-4d5c-946b-50579241338f,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,32,epochwise,0.2,184.075603403,4.0,1750703362.3944592,4.761904761904762e-06,2.0,False,,,,,,0.5440442562103271,0.5304110050201416,0.5,0.20325203239917755,0.7063904404640198,0.0
lbxyvmhl,2025-06-23_18-37-12,failed,2025-06-23T18:37:16Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/lbxyvmhl,,22ea8ebe-4a12-4c45-8fc7-76b261e09d8d,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,32,epochwise,0.2,132.873614932,4.0,1750703969.0729692,4.761904761904762e-06,2.0,False,,,,,,0.5839655995368958,0.542739748954773,0.5,0.20325203239917755,0.7030697464942932,0.0
hzb5wdda,2025-06-23_21-29-19,finished,2025-06-23T21:29:23Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/hzb5wdda,,06a59051-6057-477c-bfe2-1e59d631cbcf,t-jiachentu,0.0001,False,0,Classification,5,False,ResEncoder_Classifier,5,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,2,False,5,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,2,epochwise,0.2,10.565598797,4.0,1750714173.141853,4.761904761904762e-06,2.0,True,,,,,,0.6163690686225891,0.5416666269302368,0.5,0.2857142984867096,0.6946631073951721,0.0
9auhntwr,2025-06-23_21-32-01,failed,2025-06-23T21:32:05Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/9auhntwr,,f8d31375-36b1-43db-93ca-a7ffdda351b4,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,2,False,300,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,32,epochwise,0.2,130.37330454,4.0,1750714455.3128304,4.761904761904762e-06,4.0,False,,,,,,0.5360352993011475,0.4936986565589905,0.5,0.42690059542655945,0.6900669932365417,0.0
bzthzu7m,2025-06-23_21-45-16,failed,2025-06-23T21:45:23Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/bzthzu7m,,310c8c3a-1d37-4b83-afa6-8664f0999096,t-jiachentu,0.0001,False,0,Classification,5,False,ResEncoder_Classifier,5,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,2,False,5,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,2,epochwise,0.2,5.142620018,0.0,1750715127.1585803,4.761904761904762e-06,0.0,True,,,,,,,,,,,
m0ni8ckr,2025-06-23_21-50-42,failed,2025-06-23T21:50:49Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/m0ni8ckr,,ef2290a9-d47d-46d7-82a4-76c1369af744,t-jiachentu,0.0001,False,0,Classification,5,False,ResEncoder_Classifier,5,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,2,False,5,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,2,epochwise,0.2,8.005561557,0.0,1750715456.0739017,4.761904761904762e-06,0.0,True,,,,,,,,,,,
5zbf3x57,2025-06-23_21-59-42,crashed,2025-06-23T21:59:45Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/5zbf3x57,,96d00411-369f-4971-8afd-fce7f0c93589,t-jiachentu,0.0001,False,0,Classification,5,False,ResEncoder_Classifier,5,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,2,False,5,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,2,epochwise,0.2,62.709733051,16.0,1750716048.214322,1.4285714285714289e-05,8.0,True,0.6197172403335571,0.5625,0.5,0.1666666716337204,0.6983739733695984,0.84375,0.8333333730697632,0.5,0.375,0.6907959580421448,2.0
w2t44lqv,2025-06-23_22-01-37,finished,2025-06-23T22:01:41Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/w2t44lqv,,0d05aeb7-38ff-400b-aee1-64535ef7ceca,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,2,False,300,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,32,epochwise,0.2,,,,,,False,,,,,,,,,,,
7oxh6f7c,2025-06-23_22-02-30,failed,2025-06-23T22:02:34Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7oxh6f7c,,a67b0d37-fb75-4d02-b579-0d8eb6983a62,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,2,False,300,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,32,epochwise,0.2,3841.528246562,286.0,1750719995.129576,9.772318717677908e-05,239.0,False,0.5293075442314148,0.5222271680831909,0.5,0.44612476229667664,0.5678855180740356,0.6160318851470947,0.6038355827331543,0.5,0.42690059542655945,0.6150164008140564,47.0
kfy48f56,2025-06-23_22-12-11,finished,2025-06-23T22:12:42Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/kfy48f56,,251db8ef-efef-4816-93af-38d14fb33907,t-jiachentu,0.0001,False,0,Classification,5,False,ResEncoder_Classifier,5,False,1,multiclass,False,auto,True,,3,AdamW,16-mixed,CosineAnneal,20,2,False,5,False,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,2,epochwise,0.2,263.891144438,29.0,1750717020.826413,2.3809523809523817e-05,14.0,True,0.7992311716079712,0.75,0.5,0.4444444477558136,0.6134790182113647,0.5344246029853821,0.4583333134651184,0.5,0.375,0.6832982897758484,4.0
vvporh5n,2025-06-23_22-20-46,crashed,2025-06-23T22:21:11Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/vvporh5n,,976ac6d1-ff37-4b15-968d-b9746e527d32,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,True,,3,AdamW,16-mixed,CosineAnneal,20,2,False,300,False,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,32,epochwise,0.2,395.838402389,24.0,1750717664.084159,2.3809523809523817e-05,20.0,False,0.5116342306137085,0.5229705572128296,0.5,0.44612476229667664,0.5750200748443604,0.5056414604187012,0.4830137193202973,0.5,0.42690059542655945,0.6176254153251648,3.0
u3thxzir,2025-06-23_23-32-46,killed,2025-06-23T23:32:51Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/u3thxzir,,6cb99b6a-2ff1-47e5-8af6-f4fab370719f,t-jiachentu,0.0001,False,0,Classification,5,False,ResEncoder_Classifier,5,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,2,False,5,True,True,0,gpu,0.2,2,24,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,2,epochwise,0.2,142.330914537,26.0,1750721713.3590293,2.3809523809523817e-05,4.0,True,0.6856895089149475,0.5,0.5,0.4444444477558136,0.6811376810073853,0.6195105910301208,0.5416666269302368,0.5,0.375,0.6861718893051147,3.0
kvy2k6fu,2025-06-24_06-15-18,failed,2025-06-24T06:15:24Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/kvy2k6fu,,e33888ad-ff96-462a-abd4-c3d8ebd38abd,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,12,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,50.942371686,0.0,1750745774.1801836,4.761904761904762e-06,0.0,False,,,,,,,,,,,
gxnigzro,2025-06-24_06-17-57,finished,2025-06-24T06:18:03Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/gxnigzro,,99715403-2ec3-4df2-b5cb-6135c89fac17,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,12,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,1045.514275829,100.0,1750746928.490845,8.095238095238096e-05,1257.0,False,0.4738965630531311,0.4460675120353699,0.5,0.44612476229667664,0.5720716714859009,0.5585702061653137,0.5813698768615723,0.5,0.42690059542655945,0.6185573935508728,16.0
jdz51pwx,2025-06-26_23-52-54,failed,2025-06-26T23:53:01Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/jdz51pwx,,6806b69f-24dc-4589-b8bd-6b1cb8dc6196,t-jiachentu,0.0001,False,0,Classification,5,False,ResEncoder_Classifier,5,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,5,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,13.560087438,4.0,1750981994.0262773,4.761904761904762e-06,2.0,True,,,,,,0.5435516238212585,0.4166666567325592,0.5,0.2857142984867096,0.6936718821525574,0.0
7248998310.73308-df184496-832e,2025-06-27_05-26-05,failed,2025-06-27T05:26:15Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248998310.73308-df184496-832e,,66f4955f-ac3f-4375-92ac-a39e74dff3ae,t-jiachentu,0.0008,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,16,False,200,False,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,76.543627382,0.0,1751002051.527376,3.80952380952381e-05,0.0,False,,,,,,,,,,,
7248998343.85827-3cc36704-9369,2025-06-27_05-29-29,failed,2025-06-27T05:29:43Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248998343.85827-3cc36704-9369,,0fbb5bdd-f8c5-4a9b-9eda-24a925f8fe8f,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,16,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,76.851128538,0.0,1751002259.436467,1.4285714285714284e-05,0.0,False,,,,,,,,,,,
7248997707.64136-c37095f7-179a,2025-06-27_05-50-41,failed,2025-06-27T05:50:57Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248997707.64136-c37095f7-179a,,ecf6585a-6a6c-446d-97a6-e247a461eb55,t-jiachentu,0.0008,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,12,False,200,False,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,262.764664609,0.0,1751003718.4940724,3.80952380952381e-05,0.0,False,,,,,,,,,,,
7248995840.82407-bf622c2d-78d9,2025-06-27_06-10-42,finished,2025-06-27T06:10:53Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248995840.82407-bf622c2d-78d9,,10dc3671-ed61-4fca-bc4c-1a7b86cd8803,t-jiachentu,0.0008,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,8,False,200,False,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,8358.471640829,1199.0,1751013011.068453,6.092193744349215e-08,7399.0,False,0.6430486440658569,0.7418971061706543,0.5,0.44612476229667664,0.5478016138076782,0.588510274887085,0.6032876968383789,0.5,0.42690059542655945,0.6205915212631226,199.0
7248995875.16238-51df7856-c6a6,2025-06-27_06-11-07,finished,2025-06-27T06:11:21Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_idh_classification/runs/7248995875.16238-51df7856-c6a6,,d52774ef-1bea-4dba-aabc-af8eed99e2b2,t-jiachentu,0.0003,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,True,False,1,epochwise,0.2,12896.928094501,1799.0,1751017577.1533768,9.441486794914414e-09,11099.0,False,0.6573022603988647,0.7036128044128418,0.5,0.44612476229667664,0.5494838356971741,0.6656310558319092,0.6558904051780701,0.5,0.42690059542655945,0.6073200702667236,299.0
