run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_time_dim,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_rate,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_freeze_encoder,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_learned_sinusoidal_dim,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_encoder_path,config_token_aggregation_method,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path
7246221606.27329-1953a934-9e71,resenc_time_conditioned_pretrained_dwi_2025-07-29_08-52-45,finished,2025-07-29T08:53:22Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_single_dwi/runs/7246221606.27329-1953a934-9e71,,41c1c494-f514-4fd7-9eb6-99a4c5086971,t-jiachentu,False,0,Classification,300,False,ResEncTimeConditioned,300,False,1,multiclass,False,auto,256.0,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0.5,5,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1e-05,False,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,64.0,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,cls_token,0.5,0.7011789083480835,0.7362637519836426,0.6657509207725525,0.6512610912322998,0.5897672772407532,0.9992259740829468,0.9996283054351808,0.9803375005722046,0.9835544228553772,0.33981046080589294,0.710187554359436,0.7186301350593567,0.6989040970802307,0.7169783115386963,0.6147000193595886,35134.0,1500,1753814334.836955,300,3.1471622649714703e-10,22200,
7246150911.43771-d2bd38ca-b9c0,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_dwi_2025-07-30_04-28-17,finished,2025-07-30T04:28:52Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_single_dwi/runs/7246150911.43771-d2bd38ca-b9c0,,b798eb2c-8cff-4fb6-8a53-f4b41da796cf,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,,5,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-06,,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,,1,False,epochwise,,,0.2,0.7460215091705322,0.7851037979125977,0.6785714626312256,0.6692810654640198,0.5727436542510986,0.9919758439064026,0.990856409072876,0.9736841917037964,0.9833285808563232,0.35477203130722046,0.7238789796829224,0.7438356280326843,0.6652054786682129,0.6776316165924072,0.6178076863288879,21658.0,1000,1753871389.7980757,200,3.8076210902182607e-10,58600,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth
7246148955.29642-1ccf47c5-01cd,resenc_time_conditioned_pretrained_dwi_2025-07-30_04-56-28,crashed,2025-07-30T04:57:06Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_single_dwi/runs/7246148955.29642-1ccf47c5-01cd,,b971a625-90f1-4a2a-9c6f-c729cb20e467,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,256.0,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0.5,5,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-06,False,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,64.0,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,cls_token,0.5,,,,,,0.9772748351097108,0.9836455583572388,0.930121898651123,0.9388715028762816,0.3745550513267517,0.7390933036804199,0.7769862413406372,0.6720547676086426,0.6871864795684814,0.6079171895980835,19690.237375706,790,1753871118.5058875,157,6.42137936306515e-07,46294,
7246127995.49627-faf1fc05-15df,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_dwi_2025-07-30_10-45-21,finished,2025-07-30T10:45:57Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_single_dwi/runs/7246127995.49627-faf1fc05-15df,,71e7c0da-c9ca-4e4e-aba0-d30c19f2d3fa,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,,5,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-06,,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,,1,False,epochwise,,,0.2,0.7460215091705322,0.7851037979125977,0.6785714626312256,0.6692810654640198,0.5727436542510986,0.9919758439064026,0.990856409072876,0.9736841917037964,0.9833285808563232,0.35477203130722046,0.7238789796829224,0.7438356280326843,0.6652054786682129,0.6776316165924072,0.6178076863288879,21963.0,1000,1753894315.0151887,200,3.8076210902182607e-10,58600,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth
7246126923.04403-cfcd1736-8d0f,resenc_time_conditioned_pretrained_dwi_2025-07-30_11-09-33,finished,2025-07-30T11:10:08Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_single_dwi/runs/7246126923.04403-cfcd1736-8d0f,,3f51b20d-f6f0-49ae-987a-e50661a47bb5,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,256.0,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0.5,5,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-06,False,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,idh_classification,True,power,3,False,64.0,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,cls_token,0.5,0.7372825145721436,0.7240537405014038,0.6913919448852539,0.6880720257759094,0.5846549868583679,0.9599956274032592,0.9683690071105956,0.9059247970581056,0.9256824254989624,0.38511791825294495,0.7346976399421692,0.7693151235580444,0.7115068435668945,0.7142857313156128,0.6152157783508301,23530.0,1000,1753897335.1687872,200,3.8076210902182607e-10,58600,
