run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_test_mode,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_gradient_clip_val,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_learning_rate,config_freeze_backbone,config_final_batch_size,config_auto_batch_size_mode,config_auto_batch_size_steps,config_auto_batch_size_enabled,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss
7246993649.10647-f3170d85-649b,resenc_pretrained_2025-07-20_10-18-16,finished,2025-07-20T10:18:53Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_dss_1year_single_t1/runs/7246993649.10647-f3170d85-649b,,bad39bea-5ea4-4eb4-974d-d2671528cb34,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,False,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,1,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,True,False,1,epochwise,False,0.2,1.0,1.0,0.982758641242981,0.979600191116333,0.21676109731197357,0.436286985874176,0.3272727131843567,0.2909091114997864,0.2791762053966522,1.874520778656006,8817,1799,1753015550.537766,299,3.147162264971471e-09,14999,,,,,,,,,,,
7246729581.61310-0c7f38da-af80,resenc_scratch_t1_2025-07-23_11-46-17,finished,2025-07-23T11:46:34Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_dss_1year_single_t1/runs/7246729581.61310-0c7f38da-af80,,30fc56f9-a354-4d56-8f24-5bf7147aa53c,t-jiachentu,,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,,3,AdamW,32,CosineAnneal,,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,1,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,True,False,2,epochwise,False,0.2,0.860750138759613,0.8555008172988892,0.8251231908798218,0.8181818127632141,0.5237646102905273,0.557852566242218,0.4818181991577149,0.47272729873657227,0.471395879983902,0.915869951248169,6777,500,1753277971.6756914,100,3.854818796385494e-08,700,0.0001,False,4.0,power,3.0,True,0.5532646775245667,0.5,0.5,0.4333333373069763,0.6253759264945984
7246729562.50801-092a82d8-30e3,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_scratch_t1_2025-07-23_11-49-53,finished,2025-07-23T11:50:10Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_dss_1year_single_t1/runs/7246729562.50801-092a82d8-30e3,,98935762-f862-4a67-9ccb-86b6017708e5,t-jiachentu,,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,,3,AdamW,32,CosineAnneal,,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,1,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,True,False,2,epochwise,False,0.2,0.8555031418800354,0.8653530478477478,0.8530377745628357,0.8553121089935303,0.507707417011261,0.4628364443778992,0.30000001192092896,0.2909091114997864,0.2791762053966522,0.9383768439292908,6923,500,1753278334.3157127,100,3.854818796385494e-08,700,0.0001,False,4.0,power,3.0,True,0.7037899494171143,0.6730769276618958,0.5,0.4333333373069763,0.6264613270759583
7246729576.13446-76bac8e1-2eab,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-07-23_11-50-04,finished,2025-07-23T11:50:35Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_dss_1year_single_t1/runs/7246729576.13446-76bac8e1-2eab,,36ccb017-f612-47e2-8270-5868dae62598,t-jiachentu,,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,32,CosineAnneal,,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,1,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,True,False,2,epochwise,False,0.2,0.8467892408370972,0.8341543674468994,0.7060755491256714,0.7083333134651184,0.5373790264129639,0.413003146648407,0.27272725105285645,0.2863636612892151,0.2857142984867096,1.1097290515899658,6823,500,1753278258.7067068,100,3.854818796385494e-08,700,0.0001,False,4.0,power,3.0,True,0.5368865728378296,0.48076921701431274,0.5192307829856873,0.4848484992980957,0.6921325325965881
7246729600.14300-3001539b-7764,resenc_pretrained_t1_2025-07-23_11-50-17,finished,2025-07-23T11:50:46Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_dss_1year_single_t1/runs/7246729600.14300-3001539b-7764,,d8e2d529-c292-443d-9997-c5ca955afda6,t-jiachentu,,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,32,CosineAnneal,,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,1,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,True,False,2,epochwise,False,0.2,0.7471072673797607,0.7717570066452026,0.7233169078826904,0.7267760038375854,0.6321194171905518,0.44452911615371704,0.2818181812763214,0.5,0.34375,0.7311599254608154,6926,500,1753278373.6994724,100,3.854818796385494e-08,700,0.0001,False,4.0,power,3.0,True,0.6845890879631042,0.7307692766189575,0.5,0.4333333373069763,0.6404008269309998
7246729545.98328-3baf45e9-85bf,resenc_MDAE_pretrained_t1_2025-07-23_11-50-38,finished,2025-07-23T11:51:11Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_dss_1year_single_t1/runs/7246729545.98328-3baf45e9-85bf,,471cf498-ef80-4aa2-8c78-f7b0b777fd24,t-jiachentu,,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,32,CosineAnneal,,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,1,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,True,False,2,epochwise,False,0.2,0.8890564441680908,0.8817733526229858,0.7709360122680664,0.7726333141326904,0.4939291775226593,0.6144604086875916,0.5272727012634277,0.4272727370262146,0.4272727370262146,1.0023856163024902,5831,500,1753277302.9697108,100,3.854818796385494e-08,700,0.0001,False,4.0,power,3.0,True,0.6792545914649963,0.5961538553237915,0.5192307829856873,0.4848484992980957,0.8729169368743896
7246729532.73400-ab2ebac6-580f,resenc_MDAE_scratch_t1_2025-07-23_11-52-06,finished,2025-07-23T11:52:30Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_dss_1year_single_t1/runs/7246729532.73400-ab2ebac6-580f,,81422ab1-d618-4efe-b641-6286ea8179b2,t-jiachentu,,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,,3,AdamW,32,CosineAnneal,,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,1,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,True,False,2,epochwise,False,0.2,0.8808892965316772,0.8735631704330444,0.7988505959510803,0.8069498538970947,0.5225231647491455,0.431939959526062,0.30000001192092896,0.3772727251052856,0.3752860426902771,0.8835041522979736,5631,500,1753277181.7411056,100,3.854818796385494e-08,700,0.0001,False,4.0,power,3.0,True,0.5100051164627075,0.4615384638309479,0.3846153914928436,0.3703703582286834,0.667711615562439
