run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_gradient_clip_val,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim
7245178471.13062-55a46b78-2f7b,resenc_VF_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-27-42,finished,2025-08-10T10:28:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7245178471.13062-55a46b78-2f7b,,fec3d6fc-d1ed-4dfc-b9f3-e242499e6fdb,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,dss_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,False,0.2,0.53125,0.375,0.5,0.25,0.7079827785491943,1.0,1.0,1.0,1.0,0.2217775881290436,0.5083333253860474,0.25,0.375,0.3333333432674408,1.1792736053466797,5272,900.0,1754826967.0502796,180.0,6.746583127731344e-09,360.0,,,,,,,,,,,,,,,
7245178810.88653-4b01b1c5-2a60,resenc_time_conditioned_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-32-24,finished,2025-08-10T10:33:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7245178810.88653-4b01b1c5-2a60,,b64cb601-31b4-4155-8ad8-432c5a466422,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,5e-05,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,dss_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.6770833730697632,0.625,0.625,0.625,0.5962695479393005,0.9268293380737304,0.9272727966308594,0.7545454502105713,0.7681159377098083,0.4641362130641937,0.429166704416275,0.125,0.125,0.1428571492433548,1.3334879875183103,6381,1000.0,1754828384.9541993,200.0,3.8076210902182585e-09,800.0,,cls_token,,,,,,,,,,False,256.0,0.5,64.0
7245178106.40129-8806696b-3d0b,resenc_VoCo_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-33-50,finished,2025-08-10T10:34:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7245178106.40129-8806696b-3d0b,,a04dada2-88a4-42a2-b1e8-3e0a7df88929,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,dss_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,False,0.2,0.7520833015441895,0.625,0.75,0.7777777910232544,0.6561457514762878,1.0,1.0,1.0,1.0,0.2018234133720398,0.429166704416275,0.125,0.375,0.3333333432674408,1.6932400465011597,6439,900.0,1754828505.1756516,180.0,6.746583127731344e-09,360.0,,,,,,,,,,,,,,,
7245053671.39891-86df0a0e-e6be,resenc_emdae_bottleneck_flow_pretrained_multi_t1_t1gd_t2_flair_2025-08-11_21-07-34,finished,2025-08-11T21:08:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7245053671.39891-86df0a0e-e6be,,5d62bfc5-9c16-4697-bd96-1b6e5a255f87,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,dss_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BottleneckCorruption_Flow_BS48_90Mask_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.8916666507720947,0.875,0.625,0.625,0.5781806111335754,1.0,1.0,1.0,1.0,0.22179564833641052,0.6166666746139526,0.5,0.375,0.3333333432674408,1.090074896812439,7347,1000.0,1754953829.3987734,200.0,5.330669526305569e-09,400.0,,,,,,,,,,,,,,,
7244836569.26446-bc108e85-2f78,resenc_SwinUNETR_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_09-25-59,finished,2025-08-14T09:26:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244836569.26446-bc108e85-2f78,,d2760d18-b2d8-4a14-a97e-8deeecf22b69,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.53125,0.375,0.5,0.4000000059604645,1.034504771232605,0.950034499168396,0.9454545974731444,0.8999999761581421,0.9227052927017212,0.34726274013519287,0.7520833015441895,0.625,0.75,0.7777777910232544,0.6558119654655457,2816,500.0,1755166404.071086,100.0,3.854818796385494e-08,400.0,,,,,,,,,,,,,,,
7244836808.91320-a0998953-bac7,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_09-27-30,finished,2025-08-14T09:28:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244836808.91320-a0998953-bac7,,e3be1aa4-93e2-4bfa-9082-1f88de9e5309,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/MAEContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,1.0,1.0,0.5,0.4000000059604645,0.6767136454582214,1.0,1.0,0.8999999761581421,0.9227052927017212,0.27525466680526733,0.75,0.75,0.375,0.3333333432674408,0.6850874423980713,3631,500.0,1755167310.1888833,100.0,3.854818796385494e-08,400.0,,,,,,,,,,,,,,,
7244835056.54565-890dec6f-d2af,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_09-52-18,finished,2025-08-14T09:52:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244835056.54565-890dec6f-d2af,,ce0621cf-c2b2-4db2-8111-1b58daf0eb5e,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/ModelGenesisContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.75,0.75,0.5,0.4000000059604645,0.6572981476783752,0.9795454740524292,0.9818181991577148,0.8999999761581421,0.9227052927017212,0.31868207454681396,0.7520833015441895,0.625,0.5,0.485714316368103,0.7793218493461609,3779,500.0,1755168946.6225789,100.0,3.854818796385494e-08,400.0,,,,,,,,,,,,,,,
7244834751.76695-439bade6-e107,resenc_VoCo_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_09-57-05,finished,2025-08-14T09:57:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244834751.76695-439bade6-e107,,b11c65bf-e3a9-41de-bb32-e28ed9959d47,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VoCoContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.6166666746139526,0.5,0.5,0.4000000059604645,0.6502305865287781,0.938039481639862,0.9272727370262146,0.8545454740524292,0.8545454740524292,0.37630659341812134,0.8916666507720947,0.875,0.75,0.7777777910232544,0.6616469025611877,2942,500.0,1755168404.4735138,100.0,3.854818796385494e-08,400.0,,,,,,,,,,,,,,,
7244832997.18684-32b7f6b3-2094,resenc_SimCLR_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-25-44,finished,2025-08-14T10:26:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244832997.18684-32b7f6b3-2094,,067c2fde-40df-444f-a161-8fc55fe1a33b,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SimCLRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,1.0,1.0,0.75,0.7777777910232544,0.49836602807044983,0.9100524187088012,0.9090909361839294,0.7545454502105713,0.7681159377098083,0.4216870367527008,0.6166666746139526,0.5,0.5,0.4000000059604645,0.9061322808265686,3611,500.0,1755170785.3609934,100.0,3.854818796385494e-08,400.0,,,,,,,,,,,,,,,
7244832918.85954-6265004c-eaaf,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_11-00-02,finished,2025-08-14T10:27:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244832918.85954-6265004c-eaaf,,460c659d-c09c-492c-9356-1e84cdb7cc56,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/VolumeFusionContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.7520833015441895,0.625,0.5,0.485714316368103,0.7082614898681641,0.8980574607849121,0.8909090757369995,0.7090909481048584,0.7090909481048584,0.4499034881591797,0.550000011920929,0.375,0.375,0.3333333432674408,1.248740792274475,4008,606.0,1755172398.7676928,100.0,3.854818796385494e-08,400.0,,,,,,,,,,,,,,,
7244786500.95556-a590b7e5-2608,resenc_scratch_multi_t1_t1gd_t2_flair_2025-08-14_23-21-24,finished,2025-08-14T23:21:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244786500.95556-a590b7e5-2608,,69596f77-ff82-49a2-a973-537e8575a63f,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,,False,0.2,0.3958333134651184,0.0,0.5,0.4000000059604645,0.6808035969734192,1.0,1.0,1.0,1.0,0.1995301991701126,1.0,1.0,0.75,0.7777777910232544,0.62211674451828,6766,1000.0,1755220469.459481,200.0,7.615242180436517e-09,400.0,,,,,,,,,,,,,,,
7244782707.17157-f9f79f26-0347,brainmvp_pretrained_multi_t1_t1gd_t2_flair_2025-08-15_00-29-51,finished,2025-08-15T00:30:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244782707.17157-f9f79f26-0347,,f6dec7f0-2f0d-4dfa-865a-07441d6e567b,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.3958333134651184,0.0,0.5,0.4000000059604645,0.6912674903869629,1.0,1.0,1.0,1.0,0.1990419775247574,0.53125,0.375,0.25,0.1428571492433548,1.6590946912765503,4011,1000.0,1755221828.3619292,200.0,7.615242180436517e-09,400.0,0.2,cls_token,,,,,,,,,,,,,
7244782504.83016-395a00b1-d748,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1gd_t2_flair_2025-08-15_00-34-34,finished,2025-08-15T00:35:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244782504.83016-395a00b1-d748,,3bb3073a-2bf6-4657-8d0f-a1f9f5b0781b,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.6770833730697632,0.625,0.5,0.4000000059604645,0.6521756052970886,1.0,1.0,1.0,1.0,0.211149662733078,0.8187500238418579,0.75,0.5,0.4000000059604645,0.8244888782501221,7395,1000.0,1755225500.304761,200.0,7.615242180436517e-09,400.0,,,,,,,,,,,,,,,
7244782079.31101-b72ea9b6-4479,resenc_VoCo_pretrained_multi_t1_t1gd_t2_flair_2025-08-15_00-35-02,finished,2025-08-15T00:35:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244782079.31101-b72ea9b6-4479,,978e70b8-b051-42ed-9523-c4576e6cf8ae,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,False,0.2,0.75,0.75,0.625,0.485714316368103,0.7251976132392883,1.0,1.0,1.0,1.0,0.19947588443756104,0.550000011920929,0.375,0.5,0.485714316368103,1.4306211471557615,7332,1000.0,1755225468.3153994,200.0,7.615242180436517e-09,400.0,,,,,,,,,,,,,,,
7244782303.76970-c218a1ed-3d9a,resenc_time_conditioned_pretrained_multi_t1_t1gd_t2_flair_2025-08-15_00-37-43,failed,2025-08-15T00:38:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_dss_1year_multi_t1_t1gd_t2_flair/runs/7244782303.76970-c218a1ed-3d9a,,dff97257-1086-48bd-8224-bd73ba47adf5,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,dss_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,,,,,,,,,,,,,,,,48,0.0,1755218342.390917,,4.761904761904762e-06,0.0,,cls_token,,,,,,,,,,False,256.0,0.5,64.0
