run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_dinov2_model_name,config_log_every_n_steps,config_slice_aggregation,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_pretrained_path,config_chpt_path,config_image_size,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_patch_size,config_freeze_encoder,config_pretrained_encoder_path
7246517993.40308-56ac566d-b439,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-25_22-28-30,finished,2025-07-25T22:28:48Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246517993.40308-56ac566d-b439,,8c50f6f2-0402-4309-bdb3-55b6fc9817f1,t-jiachentu,False,0,Classification,100.0,False,ResEncoderMultiModal_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,6.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,False,power,3.0,False,1.0,True,epochwise,,,0.2,0.8748035430908203,0.9128015041351318,0.7424242496490479,0.7739130258560181,0.4746150672435761,0.9493744373321532,0.965864896774292,0.9176863431930542,0.9056594371795654,0.41191285848617554,0.8988480567932129,0.9262820482254028,0.8237179517745972,0.8063535690307617,0.4579507410526275,65637.0,500.0,1753548160.3509476,100.0,3.854818796385494e-08,3700.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,
7246579740.71421-1cffb842-29bb,resenc_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-26_03-33-36,crashed,2025-07-26T03:34:00Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246579740.71421-1cffb842-29bb,,d0fc505a-fc66-4497-9075-83474b8bbf55,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246476302.24158-b455182c-7ec6,mri_core_frozen_multi_t1_t1c_t2_flair_adc_dwi_2025-07-26_10-02-27,crashed,2025-07-26T10:02:50Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246476302.24158-b455182c-7ec6,,40a667ef-0e96-4a08-a11c-17dbca2ccbe2,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246475818.21102-20ca1648-cbee,mri_core_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-26_10-15-46,failed,2025-07-26T10:16:15Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246475818.21102-20ca1648-cbee,,6fa7cc9c-15cf-4bd9-bdd9-060a16cc8dbd,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.0,,,,,,,,,,,,,,,,,
7246326253.66385-b3cf207a-dd7d,mri_core_frozen_multi_t1_t1c_t2_flair_adc_dwi_2025-07-28_03-44-54,finished,2025-07-28T03:45:11Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246326253.66385-b3cf207a-dd7d,,0aa53ea9-de1a-45cc-9c2f-79a1df42a989,t-jiachentu,False,0,Classification,300.0,False,mri_core_frozen,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,300.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1e-05,6.0,False,0.0,True,False,linear_probing,True,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,mean,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,mean,,0.5,0.7355965375900269,0.8126159906387329,0.5,0.4399999976158142,0.5487815737724304,0.6311390399932861,0.7050889730453491,0.5177280306816101,0.48450228571891785,0.5619942545890808,0.7481257319450378,0.83141028881073,0.5,0.4431818127632141,0.5354724526405334,179820.0,1500.0,1753854128.3100526,300.0,3.1471622649714703e-10,22200.0,,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,224.0,,,,,,,,
7246325446.07964-0fa9f837-9014,mri_core_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-28_04-04-05,failed,2025-07-28T04:04:31Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246325446.07964-0fa9f837-9014,,c0d50ef5-58ba-488a-8f82-08f92ca8a770,t-jiachentu,False,0,Classification,300.0,False,mri_core_finetune,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,300.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,mean,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,mean,,0.5,,,,,,,,,,,,,,,,1082.0,0.0,1753676525.5634332,,4.761904761904763e-07,0.0,,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,224.0,,,,,,,,
7246324818.25642-34d66ebb-e985,dinov2_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-28_04-18-40,crashed,2025-07-28T04:19:16Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246324818.25642-34d66ebb-e985,,a848f7a4-e48e-4542-8500-866d20f8d638,t-jiachentu,False,0,Classification,300.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,300.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,1e-05,6.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,facebook/dinov2-base,10.0,mean,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,mean,True,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246244747.29861-31bf2f88-02d1,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_02-19-22,finished,2025-07-29T02:19:58Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246244747.29861-31bf2f88-02d1,,a41f42d6-8bee-4a01-a464-3be702068c09,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,False,power,3.0,False,1.0,True,epochwise,,,0.2,0.9454694390296936,0.9664224982261658,0.7967033386230469,0.8302469253540039,0.4319268763065338,0.9874141216278076,0.993160843849182,0.9630910158157348,0.957006573677063,0.37687838077545166,0.8354731202125549,0.8756164312362671,0.7589040994644165,0.7727535963058472,0.531657874584198,12745.0,500.0,1753768343.4050858,100.0,1.927409398192747e-08,3700.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,
7246244107.24642-0c4948d2-d7df,mri_core_frozen_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_02-38-30,finished,2025-07-29T02:40:01Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246244107.24642-0c4948d2-d7df,,7ff75ae4-5190-43d9-bac7-6630746a5a83,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,mean,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,mean,,0.5,0.7098572254180908,0.7509157657623291,0.5,0.4406779706478119,0.5830811262130737,0.5124510526657104,0.509589672088623,0.5,0.44612476229667664,0.5693773031234741,0.5609105825424194,0.6046575307846069,0.5,0.42690059542655945,0.6206821799278259,17946.0,500.0,1753774747.9581451,100.0,1.927409398192747e-08,7400.0,,,,224.0,12.0,768.0,4.0,12.0,512.0,16.0,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth
7246242491.51230-4e2e3006-d474,dinov2_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_03-00-36,failed,2025-07-29T03:01:04Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246242491.51230-4e2e3006-d474,,81a5322c-3fa4-4efd-82bf-0ea944a6f3ae,t-jiachentu,False,0,Classification,100.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,facebook/dinov2-base,10.0,mean,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,mean,True,0.5,,,,,,,,,,,,,,,,763.0,0.0,1753758819.842379,,2.380952380952381e-06,0.0,,,,,,,,,,,,
7246242299.95793-eb5153af-0f80,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_03-09-08,crashed,2025-07-29T03:09:36Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246242299.95793-eb5153af-0f80,,a054bccb-329f-4950-8956-a478182483bf,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246233018.13270-81096ac0-edfe,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_05-40-01,finished,2025-07-29T05:40:37Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246233018.13270-81096ac0-edfe,,fc1bdafc-aa06-4791-a7aa-6e2251563553,t-jiachentu,False,0,Classification,100.0,False,ResEncoderMultiModal_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,,,0.2,0.869437038898468,0.8669108748435974,0.8443223237991333,0.8697368502616882,0.46071773767471313,0.792956531047821,0.8468257784843445,0.7770591974258423,0.8026130199432373,0.4856537282466888,0.8136382699012756,0.8219177722930908,0.8057534694671631,0.8180779218673706,0.5200336575508118,9892.0,500.0,1753777529.5050414,100.0,1.927409398192747e-08,7400.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,
7246231951.46643-60bb6066-9db0,dinov2_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_06-05-15,crashed,2025-07-29T06:05:51Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246231951.46643-60bb6066-9db0,,6d57dbfa-a3ff-4fa0-9fec-ca1b6f6bacf9,t-jiachentu,False,0,Classification,100.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,facebook/dinov2-base,10.0,mean,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,mean,True,0.5,,,,,,0.5316731333732605,0.5651947259902954,0.5202200412750244,0.5207070112228394,0.7009844779968262,0.7568796277046204,0.8010958433151245,0.5794520378112793,0.5809630155563354,0.6033554077148438,1562.688329811,5.0,1753770716.375937,0.0,4.761904761904762e-06,293.0,,,,,,,,,,,,
7246231081.13821-e8d9b9c3-1343,mri_core_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_00-20-37,finished,2025-07-29T06:13:36Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246231081.13821-e8d9b9c3-1343,,9cc34495-b28e-4cfc-a577-cd6753f74d79,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,,10.0,mean,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,mean,,0.5,0.8179923892021179,0.855311393737793,0.5,0.4406779706478119,0.5315982699394226,0.6754481196403503,0.7901427745819092,0.5244945287704468,0.5048367977142334,0.5289022922515869,0.7011409401893616,0.7120548486709595,0.5,0.42690059542655945,0.60027676820755,57854.0,1284.0,1753853360.8308573,100.0,1.927409398192747e-08,29300.0,,,,224.0,12.0,768.0,4.0,12.0,512.0,16.0,False,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth
7246227843.74323-6e418fc0-fc13,dinov2_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_21-10-04,finished,2025-07-29T07:03:35Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246227843.74323-6e418fc0-fc13,,36b44efe-d1cb-421b-9513-9bef36236431,t-jiachentu,False,0,Classification,100.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,6.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,facebook/dinov2-base,10.0,mean,False,False,idh_classification,False,power,3.0,False,1.0,False,epochwise,mean,True,0.5,0.9135249853134156,0.9172771573066713,0.5,0.17499999701976776,1.0219327211380005,0.69256991147995,0.8270145654678345,0.5359797477722168,0.5313209295272827,0.5204054117202759,0.7329623699188232,0.7884931564331055,0.5,0.42690059542655945,0.5921567678451538,48121.0,1154.0,1753839294.659034,100.0,1.927409398192747e-08,29300.0,,,,,,,,,,,,
7246150887.79662-d1bf2351-539e,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_04-30-14,crashed,2025-07-30T04:30:51Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246150887.79662-d1bf2351-539e,,ea0256ec-4109-4505-a1a4-ef97f4d90c8d,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246148929.73083-59b92af5-3647,resenc_time_conditioned_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_04-56-57,crashed,2025-07-30T04:57:44Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246148929.73083-59b92af5-3647,,6923951f-1667-4a17-ad19-28b06d88b08b,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246127981.75535-388cfa2e-59c4,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_10-45-25,crashed,2025-07-30T10:46:01Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246127981.75535-388cfa2e-59c4,,a5aa1ef5-2e5f-4162-9aa8-c3eed3fa0e19,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246126909.99797-97720887-6b9e,resenc_time_conditioned_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_11-09-51,crashed,2025-07-30T11:10:35Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246126909.99797-97720887-6b9e,,c3697551-3c6e-425e-a814-1da071a3124f,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
