run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_dinov2_model_name,config_log_every_n_steps,config_slice_aggregation,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric__runtime,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_pretrained_checkpoint_path,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dropout_prob,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245589246.77017-7333d9d0-f464,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1_2025-08-05_16-30-38,finished,2025-08-05T16:31:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245589246.77017-7333d9d0-f464,,fcaad19b-f65c-431d-a873-5dd9256245ed,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,17450.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6188302040100098,0.6291208267211914,0.5805860757827759,0.5899849534034729,0.6246413588523865,0.9555883407592772,0.9657999277114868,0.886553168296814,0.8985475301742554,0.40692347288131714,0.772128701210022,0.8039579391479492,0.6623376607894897,0.6735509634017944,0.573736310005188,900.0,1754428925.614951,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245588808.72641-42d33075-07d5,resenc_multimodal_mm_mdae_pretrained_pretrained_t1_2025-08-05_16-31-45,finished,2025-08-05T16:32:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245588808.72641-42d33075-07d5,,7f5241b0-1bd1-4017-bf4e-6fc7bbb54499,t-jiachentu,False,0,Classification,180.0,False,ResEncoderMultiModal_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,19936.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.6597289443016052,0.7032966613769531,0.5979853272438049,0.6093974113464355,0.5792638063430786,0.9533862471580504,0.9635387659072876,0.9193400144577026,0.9218875169754028,0.4020062983036041,0.7402885556221008,0.7724181413650513,0.6385281682014465,0.6501784920692444,0.5874836444854736,900.0,1754431471.6515765,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245588379.07496-734adde9-f7af,resenc_time_conditioned_pretrained_t1_2025-08-05_16-49-37,finished,2025-08-05T16:50:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245588379.07496-734adde9-f7af,,4b9b69e9-37c7-4ffe-a0ad-55ed764bf510,t-jiachentu,False,0,Classification,180.0,False,ResEncTimeConditioned,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,17175.0,,,,,,,,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,256.0,0.5,64.0,,0.6932839155197144,0.6990231871604919,0.656593382358551,0.664731502532959,0.6096523404121399,0.8677061796188354,0.8540135622024536,0.8477246761322021,0.8721858859062195,0.4446749091148377,0.8384378552436829,0.8552875518798828,0.7835497856140137,0.8041305541992188,0.4989379048347473,900.0,1754429824.4566853,180.0,6.746583127731344e-09,13320.0,,,,,,,,,,,,
7245587960.79668-f3cd10f8-2bac,resenc_VoCo_pretrained_t1_2025-08-05_16-52-05,finished,2025-08-05T16:52:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245587960.79668-f3cd10f8-2bac,,01a2ab4b-0e78-4151-9217-8d428a27a48e,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,17784.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,,,,,0.7810063362121582,0.8391330242156982,0.6410256624221802,0.6645331382751465,0.5446290969848633,1.0,1.0,1.0,1.0,0.3262863755226135,0.8467103242874146,0.871675968170166,0.6883116960525513,0.7153232097625732,0.5505033135414124,900.0,1754430547.8289845,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245587554.67931-f677ecd4-a64c,resenc_SimCLR_pretrained_t1_2025-08-05_16-58-19,finished,2025-08-05T16:59:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245587554.67931-f677ecd4-a64c,,06f7305e-ef0f-4e22-b85c-5b3d349cfb13,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,17891.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,,,,0.7610997557640076,0.8021978139877319,0.6648351550102234,0.6909090876579285,0.5186830163002014,0.946466863155365,0.9568612575531006,0.9115672707557678,0.9296778440475464,0.3942900896072388,0.7347687482833862,0.7875695824623108,0.6147186160087585,0.6256944537162781,0.6125392317771912,900.0,1754431057.4512346,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245587094.80826-590245ca-acff,resenc_VF_pretrained_t1_2025-08-05_17-06-40,finished,2025-08-05T17:07:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245587094.80826-590245ca-acff,,58d624e7-41cc-479a-a9f8-0c2b704838d6,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,19663.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,,,,0.6610569953918457,0.7332112193107605,0.528388261795044,0.5129696130752563,0.5855364799499512,0.9953646659851074,0.9970321655273438,0.9710994958877563,0.9739625453948976,0.34991228580474854,0.6960417032241821,0.8092145919799805,0.5974026322364807,0.6085693836212158,0.6117342710494995,900.0,1754433300.3581178,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245586685.75034-0973b061-d2f0,resenc_SwinUNETR_pretrained_t1_2025-08-05_17-10-49,finished,2025-08-05T17:11:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245586685.75034-0973b061-d2f0,,db1e70de-9ab8-418f-96a6-6acdef84bafb,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,23686.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,,,,0.6588839292526245,0.7029914855957031,0.6025640964508057,0.6092105507850647,0.6340557932853699,0.9998584985733032,0.9999293684959412,0.9978448152542114,0.9948550462722778,0.3314346373081207,0.830719530582428,0.847866415977478,0.7770562767982483,0.7919321060180664,0.5233547687530518,900.0,1754437579.488576,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245586284.80392-2ad948e6-0da3,resenc_S3D_pretrained_t1_2025-08-05_17-18-41,finished,2025-08-05T17:19:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245586284.80392-2ad948e6-0da3,,c61df982-1414-4c9d-81ac-3e2a6bcc7e1e,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,7e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,,,0.2,17165.0,,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,,,,,0.6482946276664734,0.692307710647583,0.5824176073074341,0.5925925970077515,0.5706847906112671,0.8392258882522583,0.82359379529953,0.7843061089515686,0.8219494819641113,0.4705885648727417,0.7600560188293457,0.7779839038848877,0.6471861600875854,0.6742912530899048,0.5330448150634766,900.0,1754431526.251898,180.0,6.746583127731344e-09,6660.0,,,,,,,,,,,,
7245522542.93740-1fb0bb82-a845,eva_mdae_pretrained_t1_2025-08-06_10-57-09,finished,2025-08-06T10:58:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245522542.93740-1fb0bb82-a845,,2c929773-adc2-44d9-ae8b-99d2f1a9baca,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,66908.0,16.0,864.0,2.66666667,12.0,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.5983868837356567,0.6553723812103271,0.5073260068893433,0.5028694272041321,0.6235407590866089,0.8553457260131836,0.8517171144485474,0.794234037399292,0.8227810859680176,0.4628874361515045,0.6431635618209839,0.6379097700119019,0.6277056336402893,0.6441539525985718,0.5766186118125916,1000.0,1754544809.8989573,200.0,3.8076210902182585e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245465546.81019-64fed066-799f,eva_mdae_pretrained_t1_2025-08-07_02-46-22,finished,2025-08-07T02:47:13Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245465546.81019-64fed066-799f,,388c801f-9faa-4e35-a225-14b06ed44057,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,72227.0,16.0,864.0,2.66666667,12.0,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,0.5912926197052002,0.6599511504173279,0.4853479862213135,0.4592437148094177,0.6220930218696594,0.8420394659042358,0.8568400144577026,0.7778406143188477,0.8085535764694214,0.47309839725494385,0.6399859189987183,0.6833642721176147,0.5627705454826355,0.5670682787895203,0.5991502404212952,1000.0,1754607059.4255648,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245464258.09798-60acd0bc-9370,eva_swinunetr_pretrained_t1_2025-08-07_15-20-42,finished,2025-08-07T03:25:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245464258.09798-60acd0bc-9370,,6b834494-65c1-467c-b030-0ce84d051549,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,120672.0,16.0,864.0,2.66666667,12.0,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,,,,,0.5034328699111938,0.4774114787578583,0.5,0.4406779706478119,0.5834852457046509,0.8386133909225464,0.8622809648513794,0.748940110206604,0.7778885960578918,0.4778976142406464,0.5665532350540161,0.5735930800437927,0.5324675440788269,0.5277108550071716,0.6292107105255127,1552.0,1754659797.6916244,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245464263.34839-1a8943fc-5e60,eva_mae_pretrained_t1_2025-08-07_03-24-34,finished,2025-08-07T03:25:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245464263.34839-1a8943fc-5e60,,e6831358-e053-45c5-86ad-8bcc76bd5cdd,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,72238.0,16.0,864.0,2.66666667,12.0,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,,,,,0.6403106451034546,0.7155066728591919,0.5979853272438049,0.6093974113464355,0.5724031329154968,0.9144405126571656,0.9188807606697084,0.8214033246040344,0.8597191572189331,0.4311780035495758,0.8009559512138367,0.8491033315658569,0.6471861600875854,0.6742912530899048,0.518494725227356,1000.0,1754609354.7266462,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245462958.96436-e8081559-517a,eva_mg_pretrained_t1_2025-08-07_03-29-59,finished,2025-08-07T03:30:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245462958.96436-e8081559-517a,,382ab4d1-02f3-4d6c-a869-fd4db54e87de,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,73596.0,16.0,864.0,2.66666667,12.0,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,,,,,0.5537014007568359,0.5689865350723267,0.5457875728607178,0.542436957359314,0.6150946021080017,0.8788022994995117,0.8846806287765503,0.7618710994720459,0.8039478063583374,0.4568201303482056,0.5852429866790771,0.6029684543609619,0.5584415793418884,0.5602564215660095,0.6920568346977234,1000.0,1754611041.788983,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245462999.56062-e4192aff-f416,eva_vf_pretrained_t1_2025-08-07_03-29-52,finished,2025-08-07T03:30:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245462999.56062-e4192aff-f416,,79abc876-7bd8-4610-9f17-cb2bc6abfa34,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,66145.0,16.0,864.0,2.66666667,12.0,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VF/checkpoint_final.pth,,,,,0.5316081047058105,0.5781440734863281,0.4661172032356262,0.4454317092895508,0.6136556267738342,0.7666831016540527,0.8056812286376953,0.6911391019821167,0.7151191234588623,0.5106201767921448,0.6292515397071838,0.6790352463722229,0.5909091234207153,0.6000000238418579,0.5835359692573547,1000.0,1754603600.6150675,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VF/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245461744.21874-6b013359-7908,eva_voco_pretrained_t1_2025-08-07_03-50-03,finished,2025-08-07T03:51:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245461744.21874-6b013359-7908,,2745cbd6-ee03-4e35-a3e4-9015eba07f99,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,64402.0,16.0,864.0,2.66666667,12.0,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,,,,,0.5901954174041748,0.589133083820343,0.5787546038627625,0.5845223665237427,0.6262530088424683,0.9154242277145386,0.9199053049087524,0.8498798608779907,0.8768907785415649,0.4277092814445496,0.6977297067642212,0.7359306812286377,0.6212121248245239,0.634782612323761,0.5893185138702393,1000.0,1754603079.7462904,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245461683.03877-d68a93f4-cf9f,eva_simclr_pretrained_t1_2025-08-07_03-56-45,finished,2025-08-07T03:57:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_ucsf_pdgm_idh_classification_single_t1/runs/7245461683.03877-d68a93f4-cf9f,,3cb7d11d-530b-4418-8710-639deb19148a,t-jiachentu,False,0,Classification,200.0,False,Eva_MAE,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,idh_classification,True,power,3.0,False,1.0,True,epochwise,avg,,0.2,73361.0,16.0,864.0,2.66666667,12.0,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,,,,,0.535950779914856,0.5363247990608215,0.5027472376823425,0.4892857074737549,0.6626343131065369,0.9029598236083984,0.9235444068908693,0.7696438431739807,0.8012687563896179,0.44685328006744385,0.6361476182937622,0.6691403388977051,0.5952380895614624,0.5998693704605103,0.6356112360954285,1000.0,1754612423.623027,200.0,7.615242180436517e-09,14800.0,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
