run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_test_mode,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_gradient_clip_val,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_use_brainiac_preprocessing,config_classification_head_dropout,metric__runtime,metric__step,metric__timestamp,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_learning_rate,config_freeze_backbone,config_pretrained_path,config_token_aggregation_method,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric_epoch
7247449385.08368-94c6f178-8de6,2025-07-15_03-42-14_dss_1year,failed,2025-07-15T03:42:36Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_+dss_1year/runs/7247449385.08368-94c6f178-8de6,,99e684aa-c20f-4af2-a6bc-c180bd5da898,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,False,20,10,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,4,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,False,False,1,epochwise,False,0.2,104,0.0,1752551024.66534,4.761904761904762e-06,0.0,,,,,,,,,,,,,,,,
7247449040.22959-d7576b7f-f201,brainmvp_multimodal_pretrained_multi_t1_t1gd_t2_flair_2025-07-15_03-47-55,finished,2025-07-15T03:48:17Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_+dss_1year/runs/7247449040.22959-d7576b7f-f201,,5306d91c-47e6-4189-8a6f-480e726370a8,t-jiachentu,5e-05,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,,3,AdamW,32,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,4,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,False,False,2,epochwise,False,0.0,12813,1799.0,1752564110.6513932,1.5735811324857356e-09,1499.0,0.2,0.0001,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/BrainMVP/checkpoint_final.pth,cls_token,0.9961323738098145,0.996078372001648,0.9666666984558104,0.9616318941116332,0.29368820786476135,0.4909224808216095,0.3484848439693451,0.45075756311416626,0.3569892346858978,1.214174509048462,299.0
7247448569.13848-15fc0777-7bad,2025-07-15_03-56-16_dss_1year,crashed,2025-07-15T03:56:40Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_+dss_1year/runs/7247448569.13848-15fc0777-7bad,,798b5041-b482-4dc8-994a-fc4a92433825,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,4,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,False,False,1,epochwise,False,0.2,68,,,,,,,,,,,,,,,,,,,,
7247447552.29252-e547917d-26d0,brainmvp_multimodal_pretrained_multi_t1_t1gd_t2_flair_2025-07-15_04-19-28,finished,2025-07-15T04:19:49Z,https://microsoft-research.wandb.io/t-jiachentu/tcga_gbm_+dss_1year/runs/7247447552.29252-e547917d-26d0,,f1dc773b-6c64-4786-8705-dfa22148a8b1,t-jiachentu,5e-05,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,,3,AdamW,32,CosineAnneal,False,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,4,False,0,True,False,full,0.1,False,batchgenerators.get_training_transforms,1,10,False,False,dss_1year,False,False,2,epochwise,True,0.0,9151,1799.0,1752562342.020104,1.5735811324857356e-09,2999.0,0.2,0.0001,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/BrainMVP/checkpoint_final.pth,cls_token,0.9743776321411132,0.9732025861740112,0.9153594970703124,0.9212101101875304,0.34199970960617065,0.538343071937561,0.49242424964904785,0.5303030610084534,0.5068225860595703,1.3499892950057983,299.0
