run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_dinov2_model_name,config_log_every_n_steps,config_slice_aggregation,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_pretrained_path,config_image_size,config_chpt_path,config_time_dim,config_learned_sinusoidal_dim,config_dropout_rate,config_freeze_encoder,config_pretrained_encoder_path,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_patch_size
7246390542.24462-874540e7-4a34,dinov2_pretrained_t1c_2025-07-27_09-49-00,finished,2025-07-27T09:49:24Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246390542.24462-874540e7-4a34,,fd6ab53e-9516-43bb-9580-cc66f233824a,t-jiachentu,False,0,Classification,300,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,facebook/dinov2-base,10,mean,False,False,men_vs_met,True,power,3,False,1,False,epochwise,mean,True,0.5,0.8037110567092896,0.7881757020950317,0.6239864826202393,0.564479649066925,0.8435858488082886,1.0,1.0,1.0,1.0,0.3259302079677582,0.9866312742233276,0.9868329763412476,0.9615384340286256,0.9605194330215454,0.3833877742290497,28303,1500.0,1753638063.8408277,300.0,3.1471622649714703e-10,67800.0,,,,,,,,,,,,,,,
7246390173.46322-156d8540-9c09,brainmvp_pretrained_t1c_2025-07-27_09-54-38,finished,2025-07-27T09:55:00Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246390173.46322-156d8540-9c09,,bc99e8d0-cdbb-4f15-bf6d-082a09db4a3f,t-jiachentu,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.7424919605255127,0.7297297120094299,0.6314189434051514,0.6105006337165833,0.6891804337501526,0.9840409755706788,0.9832980632781982,0.9239002466201782,0.9245290756225586,0.4101572036743164,0.6593340039253235,0.6881496906280518,0.5492030382156372,0.4729542136192322,0.8798466920852661,16772,1500.0,1753626870.4889808,300.0,3.1471622649714703e-10,17100.0,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,,,,,,,,,,,,,
7246389747.57406-7598ed2e-0e35,brainiac_pretrained_t1c_2025-07-27_10-01-26,finished,2025-07-27T10:01:45Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246389747.57406-7598ed2e-0e35,,4a477702-510d-4f77-8013-64a6a763d2e5,t-jiachentu,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.6487817764282227,0.6243243217468262,0.5979729890823364,0.535444974899292,1.8973208665847776,0.9927208423614502,0.992393970489502,0.955696702003479,0.955696702003479,0.4020319879055023,0.9767968654632568,0.9757449626922609,0.9352044463157654,0.9341990947723388,0.5588434338569641,42829,1500.0,1753653332.137967,300.0,3.1471622649714703e-10,17100.0,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,,,,,,,,,,,,,
7246389023.17043-92b98c74-fe95,mri_core_pretrained_t1c_2025-07-27_10-20-08,finished,2025-07-27T10:20:25Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246389023.17043-92b98c74-fe95,,17464226-b0dd-4444-b678-13d7595619c2,t-jiachentu,False,0,Classification,300,False,mri_core_finetune,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,,10,mean,False,False,men_vs_met,True,power,3,False,1,False,epochwise,mean,,0.5,0.5896666049957275,0.5337837934494019,0.6229729652404785,0.5722222328186035,0.982634425163269,1.0,1.0,1.0,1.0,0.3266143500804901,0.99732506275177,0.9972280263900756,0.9871795177459716,0.9868398308753968,0.3531271517276764,55800,1500.0,1753667423.5377574,300.0,3.1471622649714703e-10,67800.0,,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,224.0,,,,,,,,,,,,
7246388664.78051-de4af687-97f8,resenc_pretrained_t1c_2025-07-27_10-39-36,finished,2025-07-27T10:24:09Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246388664.78051-de4af687-97f8,,d76ac419-56c8-46c9-ba32-daccec5f2bc7,t-jiachentu,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.6787182092666626,0.6722972989082336,0.6104729771614075,0.5540817975997925,0.9802294373512268,1.0,1.0,1.0,1.0,0.32553231716156006,0.9913442730903624,0.9909909963607788,0.9608454704284668,0.9605194330215454,0.3851543366909027,26355,1536.0,1753638214.254263,300.0,3.1471622649714703e-10,8700.0,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,
7246338305.49160-3bf7c2c0-3401,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-07-28_00-23-43,finished,2025-07-28T00:24:19Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246338305.49160-3bf7c2c0-3401,,67b840bd-af34-431e-bfe2-8a1fa9a2277e,t-jiachentu,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.9379814863204956,0.94189190864563,0.5810810923576355,0.4998952448368073,0.6590636372566223,1.0,1.0,1.0,1.0,0.33450210094451904,0.933978796005249,0.9404019117355348,0.8818433880805969,0.8815584182739258,0.5049909353256226,23464,1500.0,1753685723.3306825,300.0,3.1471622649714703e-10,8700.0,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,
7246334642.15401-9e36af67-f5fe,dinov2_pretrained_t1c_2025-07-28_01-21-12,finished,2025-07-28T01:21:44Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246334642.15401-9e36af67-f5fe,,942f047f-c957-49a1-8a16-67859e866df0,t-jiachentu,False,0,Classification,300,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,facebook/dinov2-base,10,mean,False,False,men_vs_met,True,power,3,False,1,False,epochwise,mean,True,0.5,0.7407448887825012,0.7425675392150879,0.6104729771614075,0.5540817975997925,0.7134158611297607,1.0,1.0,1.0,1.0,0.325999915599823,0.9913089275360109,0.9909909963607788,0.9615384340286256,0.9605194330215454,0.3855985701084137,28644,1500.0,1753694344.2690206,300.0,3.1471622649714703e-10,67800.0,,,,,,,,,,,,,,,
7246334269.86628-dedb87c7-c788,brainmvp_pretrained_t1c_2025-07-28_01-26-49,finished,2025-07-28T01:27:11Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246334269.86628-dedb87c7-c788,,944e4286-2166-4285-99b8-fd1d3e996310,t-jiachentu,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.7062240839004517,0.7138513326644897,0.6574324369430542,0.6373626589775085,0.7607907056808472,0.9845319986343384,0.98384690284729,0.9196267127990724,0.9201288223266602,0.4102629125118256,0.706212043762207,0.7311157584190369,0.5748440623283386,0.513104259967804,0.9159647226333618,14705,1500.0,1753680735.8327825,300.0,3.1471622649714703e-10,17100.0,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,,,,,,,,,,,,,
7246333152.95500-d5766d80-49fa,mri_core_pretrained_t1c_2025-07-28_01-45-43,finished,2025-07-28T01:46:03Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246333152.95500-d5766d80-49fa,,fbb0db0e-1701-4a01-8621-47dc8edbd21a,t-jiachentu,False,0,Classification,300,False,mri_core_finetune,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,,10,mean,False,False,men_vs_met,True,power,3,False,1,False,epochwise,mean,,0.5,0.6328529119491577,0.5932432413101196,0.6229729652404785,0.5722222328186035,0.9941883683204652,1.0,1.0,1.0,1.0,0.3267765939235687,0.99467134475708,0.9944559335708618,0.9608454704284668,0.9605194330215454,0.3645289540290833,55062,1500.0,1753722223.6045043,300.0,3.1471622649714703e-10,67800.0,,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,224.0,,,,,,,,,,,,
7246332791.67524-11a07c2e-a108,resenc_pretrained_t1c_2025-07-28_02-03-42,finished,2025-07-28T01:57:28Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246332791.67524-11a07c2e-a108,,408ddbaf-37e8-4818-9ae0-23c8734ea8da,t-jiachentu,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.6787182092666626,0.6722972989082336,0.6104729771614075,0.5540817975997925,0.9802294373512268,1.0,1.0,1.0,1.0,0.32553231716156006,0.9913442730903624,0.9909909963607788,0.9608454704284668,0.9605194330215454,0.3851543366909027,25809,1504.0,1753693665.897663,300.0,3.1471622649714703e-10,8700.0,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,
7246332424.12181-23f15ff7-f030,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-07-28_01-57-50,finished,2025-07-28T01:58:22Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246332424.12181-23f15ff7-f030,,33d1f160-4d5d-4568-86e5-10a399f5be5d,t-jiachentu,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.9330939054489136,0.9371621608734132,0.5810810923576355,0.4998952448368073,0.6591467261314392,1.0,1.0,1.0,1.0,0.3347820043563843,0.9263548254966736,0.9487179517745972,0.9088703989982604,0.9078788161277772,0.46102288365364075,27826,1500.0,1753695725.3799837,300.0,3.1471622649714703e-10,8700.0,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,
7246332060.84848-aa0be441-b834,resenc_tc_time_conditioned_pretrained_t1c_2025-07-28_02-02-55,finished,2025-07-28T02:03:15Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246332060.84848-aa0be441-b834,,e31661ec-45ce-4a62-ba59-b64d2309b8bf,t-jiachentu,False,0,Classification,300,False,TimeConditionedResEncoder_Classifier,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,0.8621563911437988,0.8587838411331177,0.6000000238418579,0.5157232880592346,1.0321249961853027,1.0,1.0,1.0,1.0,0.3294382691383362,0.9750194549560548,0.9743589162826538,0.908177375793457,0.9078788161277772,0.4296564161777496,25003,1500.0,1753693196.849301,300.0,3.1471622649714703e-10,8700.0,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,256.0,64.0,,,,,,,,,
7246322968.08711-2e67e1b6-46cd,brainiac_scratch_t1c_2025-07-28_04-36-26,finished,2025-07-28T04:36:47Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246322968.08711-2e67e1b6-46cd,,7b2da061-ad5d-4893-8eea-bf8cf2fc891e,t-jiachentu,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,False,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.8387613296508789,0.8547297120094299,0.841891884803772,0.8428571224212646,0.5843817591667175,0.9828726053237916,0.981886625289917,0.9419352412223816,0.9423413276672364,0.42210108041763306,0.6222172975540161,0.607068657875061,0.6077616214752197,0.6027874946594238,1.2150626182556152,38704,1500.0,1753716112.471841,300.0,3.1471622649714703e-10,17100.0,0.2,,,,,,,,,,,,,,
7246322307.55546-4481b783-3814,resenc_tc_time_conditioned_pretrained_t1c_2025-07-28_04-45-45,crashed,2025-07-28T04:46:09Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246322307.55546-4481b783-3814,,60f41a89-e344-4b59-8746-617c5964e352,t-jiachentu,False,0,Classification,300,False,TimeConditionedResEncoder_Classifier,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,,0.2,,,,,,,,,,,,,,,,291,0.0,1753678188.0730152,,4.761904761904763e-07,0.0,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,256.0,64.0,,,,,,,,,
7246221872.33535-0fe76539-3362,resenc_time_conditioned_pretrained_t1c_2025-07-29_08-40-57,finished,2025-07-29T08:41:23Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246221872.33535-0fe76539-3362,,f99d7aa8-deb5-41fd-9060-a3d6dbafb3ad,t-jiachentu,False,0,Classification,300,False,ResEncTimeConditioned,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,True,epochwise,cls_token,,0.5,0.7903450727462769,0.7675676345825195,0.5989865064620972,0.5261538624763489,0.9674930572509766,1.0,1.0,0.995726466178894,0.9955710172653198,0.3320809006690979,0.9803080558776855,0.9792099595069884,0.9358974695205688,0.9341078996658324,0.4287412464618683,23265,1500.0,1753801717.9054782,300.0,3.1471622649714703e-10,17100.0,,,,,256.0,64.0,0.5,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,
7246151514.09287-21f2430a-bb79,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-07-30_04-20-26,finished,2025-07-30T04:21:02Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1c/runs/7246151514.09287-21f2430a-bb79,,3604491b-9852-424b-ba09-8abc6c3a75fb,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-06,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,,10,,False,False,men_vs_met,True,power,3,False,1,False,epochwise,,,0.2,0.927687644958496,0.9270269870758056,0.8844594955444336,0.8831169009208679,0.6666319966316223,1.0,1.0,1.0,1.0,0.3358418643474579,0.938563346862793,0.9386694431304932,0.9216909408569336,0.921052634716034,0.45685139298439026,16577,1000.0,1753865838.76534,200.0,3.8076210902182607e-10,45200.0,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,
