run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_test_mode,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_label_smoothing,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step
7247348264.27603-0de1e0bf-77f5,BaseMDAETrainer_Flow90_b48_2000ep_20250716_075230,finished,2025-07-16T07:53:01Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t1c/runs/7247348264.27603-0de1e0bf-77f5,,887a7358-cc2e-4fa0-a5b3-0d474742694e,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,0.9955339431762696,0.995452046394348,0.995412826538086,0.9955682158470154,0.3431978225708008,0.948908507823944,0.9487179517745972,0.8690228462219238,0.8684210777282715,0.5068638920783997,24753,1799,1752677134.1327913,299,3.1471622649714703e-10,8699
7247348308.78076-cd9d96d0-a2d0,BaseMDAETrainer_RandomMask_Flow_BS48_2000ep_20250716_075240,finished,2025-07-16T07:53:11Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t1c/runs/7247348308.78076-cd9d96d0-a2d0,,05548792-aa96-42ad-b9ff-aa32374a00ae,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,1.0,1.0,1.0,1.0,0.33495938777923584,0.9326378703117372,0.9352043867111206,0.9223839044570924,0.92099791765213,0.4756636917591095,24432,1799,1752676821.4388642,299,3.1471622649714703e-10,8699
7247348232.16897-e754cf41-81c8,BaseMDAETrainer_Flow90_b48_2000ep_20250716_075244,finished,2025-07-16T07:53:17Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t1c/runs/7247348232.16897-e754cf41-81c8,,439c308b-1d33-48a4-ab1f-7fc316ac9657,t-jiachentu,1e-05,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,0.9959656596183776,0.9958441257476808,0.995412826538086,0.9955682158470154,0.342902809381485,0.9401713609695436,0.9442134499549866,0.9216909408569336,0.921052634716034,0.4716918468475342,24471,1799,1752676867.39329,299,3.1471622649714703e-10,8699
7246990905.10764-7c229993-167e,BaseEMDAETrainer_BS48_90Mask_1000ep_20250720_110505,finished,2025-07-20T11:05:35Z,https://microsoft-research.wandb.io/t-jiachentu/brats23_men_vs_met_single_t1c/runs/7246990905.10764-7c229993-167e,,bd2e2fb1-d3de-41e3-bbd4-61a19d7ebb95,t-jiachentu,0.0001,False,0,Classification,300,False,ResEncoder_Classifier,300,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1,False,0,True,False,full,0.2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,False,1,epochwise,0.2,1.0,1.0,1.0,1.0,0.3288891911506653,0.9493740797042848,0.950103998184204,0.8825364112854004,0.8815584182739258,0.47765013575553894,21858,1799,1753031391.9138837,299,3.147162264971471e-09,17099
