run_id,run_name,state,created_at,url,project,project_variant,method_extracted,benchmark,modalities,metric_Test_AUROC,metric_Test_AP,metric_Test_F1,metric_Test_Balanced_Accuracy,metric_epoch,metric_Val_AUROC,metric_Val_AP,metric_Val_F1,metric_Val_Balanced_Accuracy,metric_Train_AP,metric_Train_AUROC,metric_Train_Balanced_Accuracy,metric_Train_F1,config_model,config_learning_rate,config_batch_size,config_epochs
7246517993.40308-56ac566d-b439,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-25_22-28-30,finished,2025-07-25T22:28:48Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246517993.40308-56ac566d-b439,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,resenc_multimodal_mm_mdae_pretrained_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.9128015041351318,0.8748035430908203,0.7739130258560181,0.7424242496490479,100.0,0.9262820482254028,0.8988480567932129,0.8063535690307617,0.8237179517745972,0.9493744373321532,0.965864896774292,0.9176863431930542,0.9056594371795654,ResEncoderMultiModal_Classifier,0.0001,2.0,100.0
7246579740.71421-1cffb842-29bb,resenc_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-26_03-33-36,crashed,2025-07-26T03:34:00Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246579740.71421-1cffb842-29bb,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,resenc_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7246476302.24158-b455182c-7ec6,mri_core_frozen_multi_t1_t1c_t2_flair_adc_dwi_2025-07-26_10-02-27,crashed,2025-07-26T10:02:50Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246476302.24158-b455182c-7ec6,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,mri_core_frozen,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7246475818.21102-20ca1648-cbee,mri_core_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-26_10-15-46,failed,2025-07-26T10:16:15Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246475818.21102-20ca1648-cbee,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,mri_core_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7246326253.66385-b3cf207a-dd7d,mri_core_frozen_multi_t1_t1c_t2_flair_adc_dwi_2025-07-28_03-44-54,finished,2025-07-28T03:45:11Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246326253.66385-b3cf207a-dd7d,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,mri_core_frozen,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8126159906387329,0.7355965375900269,0.4399999976158142,0.5,300.0,0.83141028881073,0.7481257319450378,0.4431818127632141,0.5,0.6311390399932861,0.7050889730453491,0.5177280306816101,0.48450228571891785,mri_core_frozen,1e-05,4.0,50.0
7246325446.07964-0fa9f837-9014,mri_core_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-28_04-04-05,failed,2025-07-28T04:04:31Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246325446.07964-0fa9f837-9014,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,mri_core_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,mri_core_finetune,1e-05,4.0,50.0
7246324818.25642-34d66ebb-e985,dinov2_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-28_04-18-40,crashed,2025-07-28T04:19:16Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246324818.25642-34d66ebb-e985,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,dinov2_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,dinov2,1e-05,1.0,50.0
7246244747.29861-31bf2f88-02d1,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_02-19-22,finished,2025-07-29T02:19:58Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246244747.29861-31bf2f88-02d1,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.9664224982261658,0.9454694390296936,0.8302469253540039,0.7967033386230469,100.0,0.8756164312362671,0.8354731202125549,0.7727535963058472,0.7589040994644165,0.9874141216278076,0.993160843849182,0.9630910158157348,0.957006573677063,ResEncoder_Classifier,5e-05,2.0,100.0
7246244107.24642-0c4948d2-d7df,mri_core_frozen_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_02-38-30,finished,2025-07-29T02:40:01Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246244107.24642-0c4948d2-d7df,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,mri_core_frozen,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.7509157657623291,0.7098572254180908,0.4406779706478119,0.5,100.0,0.6046575307846069,0.5609105825424194,0.42690059542655945,0.5,0.5124510526657104,0.509589672088623,0.5,0.44612476229667664,MRICore,5e-05,4.0,100.0
7246242491.51230-4e2e3006-d474,dinov2_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_03-00-36,failed,2025-07-29T03:01:04Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246242491.51230-4e2e3006-d474,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,dinov2_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,dinov2,5e-05,1.0,50.0
7246242299.95793-eb5153af-0f80,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_03-09-08,crashed,2025-07-29T03:09:36Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246242299.95793-eb5153af-0f80,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,resenc_multimodal_mm_mdae_pretrained_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7246233018.13270-81096ac0-edfe,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_05-40-01,finished,2025-07-29T05:40:37Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246233018.13270-81096ac0-edfe,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,resenc_multimodal_mm_mdae_pretrained_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.8669108748435974,0.869437038898468,0.8697368502616882,0.8443223237991333,100.0,0.8219177722930908,0.8136382699012756,0.8180779218673706,0.8057534694671631,0.792956531047821,0.8468257784843445,0.7770591974258423,0.8026130199432373,ResEncoderMultiModal_Classifier,5e-05,4.0,100.0
7246231951.46643-60bb6066-9db0,dinov2_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_06-05-15,crashed,2025-07-29T06:05:51Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246231951.46643-60bb6066-9db0,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,dinov2_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,0.0,0.8010958433151245,0.7568796277046204,0.5809630155563354,0.5794520378112793,0.5316731333732605,0.5651947259902954,0.5202200412750244,0.5207070112228394,dinov2,5e-05,1.0,50.0
7246231081.13821-e8d9b9c3-1343,mri_core_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_00-20-37,finished,2025-07-29T06:13:36Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246231081.13821-e8d9b9c3-1343,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,mri_core_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.855311393737793,0.8179923892021179,0.4406779706478119,0.5,100.0,0.7120548486709595,0.7011409401893616,0.42690059542655945,0.5,0.6754481196403503,0.7901427745819092,0.5244945287704468,0.5048367977142334,MRICore,5e-05,1.0,100.0
7246227843.74323-6e418fc0-fc13,dinov2_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-29_21-10-04,finished,2025-07-29T07:03:35Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246227843.74323-6e418fc0-fc13,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,dinov2_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,0.9172771573066713,0.9135249853134156,0.17499999701976776,0.5,100.0,0.7884931564331055,0.7329623699188232,0.42690059542655945,0.5,0.69256991147995,0.8270145654678345,0.5359797477722168,0.5313209295272827,dinov2,5e-05,1.0,50.0
7246150887.79662-d1bf2351-539e,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_04-30-14,crashed,2025-07-30T04:30:51Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246150887.79662-d1bf2351-539e,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7246148929.73083-59b92af5-3647,resenc_time_conditioned_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_04-56-57,crashed,2025-07-30T04:57:44Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246148929.73083-59b92af5-3647,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,resenc_time_conditioned_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7246127981.75535-388cfa2e-59c4,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_10-45-25,crashed,2025-07-30T10:46:01Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246127981.75535-388cfa2e-59c4,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
7246126909.99797-97720887-6b9e,resenc_time_conditioned_pretrained_multi_t1_t1c_t2_flair_adc_dwi_2025-07-30_11-09-51,crashed,2025-07-30T11:10:35Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi/runs/7246126909.99797-97720887-6b9e,stratified_ucsf_pdgm_idh_classification_multi_t1_t1c_t2_flair_adc_dwi,standard,resenc_time_conditioned_pretrained,ucsf_pdgm_idh,t1_t1c_t2_flair_swi_asl_adc_dwi,,,,,,,,,,,,,,,,,
