run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_gradient_clip_val,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim
7245180542.72670-386bf19e-ddc5,resenc_MG_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_09-59-28,finished,2025-08-10T09:59:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7245180542.72670-386bf19e-ddc5,,95f1d612-391a-4d0e-80d9-db1a4d8486ae,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,pfi_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-MG/checkpoint_final.pth,False,0.2,0.7383333444595337,0.6000000238418579,0.5,0.4166666567325592,0.638102650642395,1.0,1.0,1.0,1.0,0.22411535680294037,0.7250000238418579,0.75,0.5,0.4444444477558136,0.6295494437217712,6113,900.0,1754826111.0719898,180.0,6.746583127731344e-09,360.0,,,,,,,,,,,,,,,
7245179139.73748-a0a08632-c042,resenc_SwinUNETR_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-16-35,finished,2025-08-10T10:17:04Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7245179139.73748-a0a08632-c042,,c4018e8e-f1cb-4d0f-b465-b0ffeee04dee,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,pfi_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,False,0.2,0.7630952596664429,0.7999999523162842,0.5,0.4166666567325592,0.5763360261917114,1.0,1.0,1.0,1.0,0.20624971389770508,1.0,1.0,1.0,1.0,0.2454649657011032,6081,900.0,1754827107.440408,180.0,6.746583127731344e-09,360.0,,,,,,,,,,,,,,,
7245178445.12856-f684285a-98e9,resenc_VF_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-28-18,finished,2025-08-10T10:28:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7245178445.12856-f684285a-98e9,,720f79b6-248f-4a05-9ecb-1903b320866f,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,pfi_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,False,0.2,0.4845237731933594,0.30000001192092896,0.5,0.4166666567325592,0.6218608617782593,1.0,1.0,1.0,1.0,0.21643564105033877,1.0,1.0,0.5,0.4444444477558136,0.6369771957397461,5920,900.0,1754827648.751917,180.0,6.746583127731344e-09,360.0,,,,,,,,,,,,,,,
7245178788.59551-ab435758-f9fc,resenc_time_conditioned_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-32-28,finished,2025-08-10T10:33:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7245178788.59551-ab435758-f9fc,,a30cc1ab-3ecf-454f-9c89-721d155ce50b,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,5e-05,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,pfi_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.5,0.6764285564422607,0.5,0.5,0.4166666567325592,0.6305364370346069,1.0,1.0,1.0,1.0,0.20127274096012115,0.7250000238418579,0.75,0.5,0.4444444477558136,0.7132732272148132,6268,1000.0,1754828276.3442209,200.0,3.8076210902182585e-09,800.0,,cls_token,,,,,,,,,,False,256.0,0.5,64.0
7245178084.17057-3c68535c-b1f3,resenc_VoCo_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-34-44,finished,2025-08-10T10:35:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7245178084.17057-3c68535c-b1f3,,6c1847e5-a58a-4136-9aaa-0ae7881d92d8,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,pfi_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VoCo/checkpoint_final.pth,False,0.2,0.6764285564422607,0.5,0.5,0.4166666567325592,0.6530391573905945,1.0,1.0,1.0,1.0,0.200178325176239,1.0,1.0,1.0,1.0,0.2203156054019928,7649,900.0,1754829772.343288,180.0,6.746583127731344e-09,360.0,,,,,,,,,,,,,,,
7245179514.11438-fe58f083-f8af,resenc_SimCLR_pretrained_multi_t1_t1gd_t2_flair_2025-08-10_10-42-56,finished,2025-08-10T10:43:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7245179514.11438-fe58f083-f8af,,95f573e1-72d8-43e3-8570-6b7929575b8b,t-jiachentu,False,0,Classification,180.0,False,ResEncoder_Classifier,180.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,180.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,pfi_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,False,0.2,1.0,1.0,0.5,0.4166666567325592,0.6129414439201355,1.0,1.0,1.0,1.0,0.2491337358951569,1.0,1.0,1.0,1.0,0.24695126712322235,6027,900.0,1754828631.4235137,180.0,6.746583127731344e-09,360.0,,,,,,,,,,,,,,,
7245053640.74409-fe70c9ba-7746,resenc_emdae_randmask_multistage_pretrained_multi_t1_t1gd_t2_flair_2025-08-11_21-08-10,finished,2025-08-11T21:08:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7245053640.74409-fe70c9ba-7746,,f721359b-49c3-4e72-9f9c-2c90fe4fa252,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,7e-05,4.0,False,0.0,True,False,full,False,0.1,4.0,False,batchgenerators.get_training_transforms,1.0,30.0,False,False,pfi_1year,False,power,3.0,False,2.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_MultiStage_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.3945237994194031,0.0,0.5,0.4166666567325592,0.95961332321167,1.0,1.0,1.0,1.0,0.24303768575191495,0.5270833373069763,0.25,0.375,0.375,0.89326411485672,7191,1000.0,1754953713.236288,200.0,5.330669526305569e-09,400.0,,,,,,,,,,,,,,,
7244836516.59018-68d1fd34-e719,resenc_SwinUNETR_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_10-45-54,finished,2025-08-14T09:27:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7244836516.59018-68d1fd34-e719,,aea57545-81d3-424d-8788-ff81da2b80b6,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,pfi_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/SwinUNETRContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,0.6514285802841187,0.6000000238418579,0.5,0.4166666567325592,0.7654260993003845,1.0,1.0,1.0,1.0,0.2699609696865082,1.0,1.0,0.75,0.5833333730697632,1.1067932844161987,7698,1000.0,1755172203.1617846,100.0,3.854818796385494e-08,400.0,,,,,,,,,,,,,,,
7244836760.96029-e1c9d996-cbaa,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_09-33-31,finished,2025-08-14T09:34:30Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7244836760.96029-e1c9d996-cbaa,,eff752f1-e990-4787-97d6-0742a81206d7,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,pfi_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/MAEContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,1.0,1.0,0.5,0.4166666567325592,0.6410746574401855,0.9228681325912476,0.9166666269302368,0.75,0.7948718070983887,0.42202308773994446,0.6104166507720947,0.5,0.25,0.2857142984867096,1.065007209777832,3139,500.0,1755167208.2690513,100.0,3.854818796385494e-08,400.0,,,,,,,,,,,,,,,
7244834937.55282-f3977a2e-24f4,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-08-14_09-55-10,finished,2025-08-14T09:55:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_tcga_gbm_pfi_1year_multi_t1_t1gd_t2_flair/runs/7244834937.55282-f3977a2e-24f4,,6420a31c-4839-4acf-be38-1d0c83b8337f,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,32.0,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/mri/data/tcga-gbm,False,0.0001,4.0,False,0.0,True,False,full,False,0.1,2.0,False,batchgenerators.get_training_transforms,1.0,10.0,False,False,pfi_1year,False,power,3.0,False,2.0,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/continued_pretraining/Dataset005_OpenMind/ModelGenesisContTrainer__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,False,0.2,1.0,1.0,0.5,0.4166666567325592,0.6382214426994324,1.0,1.0,0.9583333730697632,0.9227052927017212,0.2775496244430542,0.7250000238418579,0.75,0.375,0.375,0.5377442240715027,3785,500.0,1755169126.0406413,100.0,3.854818796385494e-08,400.0,,,,,,,,,,,,,,,
