run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_Accuracy,Test_F1,Test_AUROC,Test_AP,Test_Precision,Test_Recall,Test_Sensitivity,Test_Specificity,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,notes
7245883079.50618-66ddb220-f883,dinov2_pretrained_t1_2025-08-02_06-52-59,july_stratified_upenn_gbm_survival_1year_single_t1,T1,dinov2,6e-05,4.0,50.0,200.0,0.5,,0.3117647171020508,0.4911556541919708,0.4978150725364685,,,,,0.5,0.3535911738872528,0.590949296951294,0.6008107662200928,pretrained | timestamped
7245464881.80365-033ba64e-26c9,eva_mdae_pretrained_t2_2025-08-07_02-57-48,july_stratified_upenn_gbm_survival_1year_single_t2,T2,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3535911738872528,0.4898290038108825,0.5229619741439819,,,,,0.5750294923782349,0.57511305809021,0.5710495710372925,0.5653095245361328,pretrained | model_Eva_MAE | mod_t2 | timestamped
7245717451.16600-05c96997-c9b1,brainmvp_pretrained_t2_2025-08-04_04-47-36,july_stratified_upenn_gbm_survival_1year_single_t2,T2,brainmvp,6e-05,1.0,200.0,200.0,0.5,,0.3117647171020508,0.4874705076217651,0.5363343358039856,,,,,0.5078125,0.3289940953254699,0.4994103908538818,0.535038948059082,pretrained | mod_t2 | timestamped
7245607104.20831-c2b490c1-66fc,resenc_multimodal_mm_mdae_pretrained_pretrained_t1_2025-08-05_11-26-44,july_stratified_upenn_gbm_survival_1year_single_t1,T1,ResEncoderMultiModal_Classifier,3e-05,4.0,200.0,200.0,0.5178360939025879,,0.4800000190734863,0.4864386916160583,0.4928342700004577,,,,,0.5499705076217651,0.550000011920929,0.6252948045730591,0.6379520297050476,pretrained | model_ResEncoderMultiModal_Classifier | timestamped
7245883066.58235-860f2aba-92b1,dinov2_pretrained_t1gd_2025-08-02_06-52-58,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,dinov2,6e-05,4.0,50.0,200.0,0.5,,0.3535911738872528,0.4861438572406769,0.5018450021743774,,,,,0.5,0.3535911738872528,0.6264740228652954,0.6158238649368286,pretrained | mod_t1gd | timestamped
7245971910.85406-12f0f25b-a55b,mri_core_pretrained_t2_2025-08-01_06-19-03,july_stratified_upenn_gbm_survival_1year_single_t2,T2,MRICore,0.0001,1.0,100.0,100.0,0.5,,0.3535911738872528,0.4842275977134704,0.4924323558807373,,,,,0.5,0.3535911738872528,0.4459021091461181,0.4772644639015198,pretrained | model_MRICore | mod_t2 | timestamped
7245718305.57168-9cd0c137-e1d2,brainiac_scratch_t1gd_2025-08-04_04-38-15,july_stratified_upenn_gbm_survival_1year_single_t1gd,T1gd,brainiac,6e-05,1.0,200.0,200.0,0.5,,0.3535911738872528,0.4830483198165893,0.5018082857131958,,,,,0.518425703048706,0.5157648921012878,0.5318396091461182,0.5437120795249939,scratch | mod_t1gd | timestamped
7245461054.38625-7157686a-6a1f,eva_voco_pretrained_t2_2025-08-07_04-05-53,july_stratified_upenn_gbm_survival_1year_single_t2,T2,Eva_MAE,0.0001,2.0,200.0,200.0,0.5,,0.3535911738872528,0.4820165038108825,0.5206335783004761,,,,,0.5613207817077637,0.5555230975151062,0.5772405862808228,0.5627557039260864,pretrained | model_Eva_MAE | mod_t2 | timestamped
7245884234.11706-0d920d31-2c98,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-02_07-59-45,july_stratified_upenn_gbm_survival_1year_single_t2,T2,ResEncoder_Classifier,6e-05,4.0,200.0,200.0,0.4943985939025879,,0.4615384936332702,0.4820165038108825,0.4916465282440185,,,,,0.5769457817077637,0.5726183652877808,0.609375,0.6112052798271179,pretrained | model_ResEncoder_Classifier | mod_t2 | timestamped
7245969452.01410-f033c69f-4726,dinov2_pretrained_flair_2025-08-01_06-49-46,july_stratified_upenn_gbm_survival_1year_single_flair,FLAIR,dinov2,0.0001,1.0,50.0,100.0,0.5,,0.3535911738872528,0.4814268946647644,0.4943804144859314,,,,,0.5,0.3535911738872528,0.6115860939025879,0.5886325836181641,pretrained | mod_flair | timestamped
