run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim,config_token_aggregation_method,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,config_dropout_prob,config_use_brainiac_preprocessing,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_slice_aggregation,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245918302.56738-258054f1-1ec3,resenc_pretrained_flair_2025-08-01_20-59-58,finished,2025-08-01T21:00:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245918302.56738-258054f1-1ec3,,b42c6152-276a-480b-b76d-f6cfba91b49c,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.884101390838623,0.9050508737564088,0.8181313276290894,0.8308459520339966,0.5098690986633301,0.5647895932197571,0.5458028316497803,0.5406395792961121,0.5334271788597107,0.743168294429779,23546.0,1000.0,1754105579.095441,200.0,4.5691453082619125e-09,8800.0,,,,,,0.6228551864624023,0.6265822649002075,0.5589094758033752,0.5582888126373291,0.6605525016784668,,,,,,,,,,,,,,,,,,,,,,,
7245917470.29144-a21902fe-0776,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-01_21-22-08,finished,2025-08-01T21:22:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245917470.29144-a21902fe-0776,,5b8c2b62-30d8-4fe3-89fb-4f9c3f611d28,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.9229251742362976,0.924051821231842,0.8482886552810669,0.8639456033706665,0.4750173389911651,0.6489397287368774,0.6775482892990112,0.6350765824317932,0.6403162479400635,0.7156733870506287,23432.0,1000.0,1754106795.4612925,200.0,4.5691453082619125e-09,8800.0,,,,,,0.4599162936210632,0.4190198183059693,0.5,0.4010152220726013,0.7471070885658264,,,,,,,,,,,,,,,,,,,,,,,
7245916629.81692-ee7c08d9-d8c9,resenc_time_conditioned_pretrained_flair_2025-08-01_21-28-07,finished,2025-08-01T21:28:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245916629.81692-ee7c08d9-d8c9,,aa400d59-ccda-40b9-ab3c-63a294ff77a2,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.632712185382843,0.6625901460647583,0.5,0.4017094075679779,0.6345510482788086,0.5889682769775391,0.6219187378883362,0.5,0.4030612111091614,0.6417505741119385,23775.0,1000.0,1754107505.8891397,200.0,4.5691453082619125e-09,17600.0,256.0,0.5,False,64.0,cls_token,0.4502577483654022,0.3919181823730469,0.5,0.4010152220726013,0.6603569388389587,,,,,,,,,,,,,,,,,,,,,,,
7245884562.15543-c4ed44bf-9612,resenc_pretrained_flair_2025-08-02_06-22-46,finished,2025-08-02T06:23:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245884562.15543-c4ed44bf-9612,,8c7fb913-9a0d-4b32-8e1e-b19cc1b6d860,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.7741807699203491,0.7963367700576782,0.7053654193878174,0.7192180752754211,0.5782976746559143,0.6306126713752747,0.6347435116767883,0.6014323830604553,0.6050262451171875,0.6446320414543152,22185.0,1000.0,1754137991.975595,200.0,4.5691453082619125e-09,8800.0,,,,,,0.5922955274581909,0.5981824398040771,0.5462512373924255,0.5455182194709778,0.6568266749382019,,,,,,,,,,,,,,,,,,,,,,,
7245884167.37667-acf23c57-e0b2,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_08-20-38,crashed,2025-08-02T06:34:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245884167.37667-acf23c57-e0b2,,d0810aa4-7295-4cd4-85f9-11dca4e38202,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5965867042541504,0.6150046586990356,0.5403330326080322,0.5241686105728149,0.650392472743988,0.6381521224975586,0.6315789222717285,0.5931046009063721,0.586306631565094,0.6437892317771912,12726.289411546,571.0,1754129754.057237,67.0,5.007391819076574e-05,2992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245883762.62752-9d588651-9a4f,resenc_time_conditioned_pretrained_flair_2025-08-02_08-17-26,finished,2025-08-02T06:39:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245883762.62752-9d588651-9a4f,,3025950c-46e8-4d09-beae-82b9c6a55ee8,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.6529265642166138,0.6742830872535706,0.5,0.4017094075679779,0.6368506550788879,0.6088168621063232,0.6295802593231201,0.5,0.4030612111091614,0.6421685218811035,25749.0,1191.0,1754143495.432111,200.0,4.5691453082619125e-09,17600.0,256.0,0.5,False,64.0,cls_token,0.5433244109153748,0.5637779235839844,0.5,0.4010152220726013,0.6555037498474121,,,,,,,,,,,,,,,,,,,,,,,
7245883368.89736-5c11a8bd-3197,mri_core_pretrained_flair_2025-08-02_06-47-46,finished,2025-08-02T06:48:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245883368.89736-5c11a8bd-3197,,68fe3719-ae2d-410c-ba41-844ee339363a,t-jiachentu,False,0,Classification,200.0,False,MRICore,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.5306487083435059,0.5470119714736938,0.4957446753978729,0.3996569514274597,0.6556053161621094,0.562385618686676,0.5541305541992188,0.5,0.4030612111091614,0.6605672836303711,33476.0,1000.0,1754150766.6371963,200.0,4.5691453082619125e-09,35000.0,,,False,,mean,0.4841141700744629,0.4633236229419708,0.5,0.4010152220726013,0.6578947305679321,,,12.0,768.0,4.0,12.0,512.0,224.0,16.0,mean,,,,,,,,,,,,,
7245882988.05725-1b38c4fc-c7c6,dinov2_pretrained_flair_2025-08-02_06-52-36,finished,2025-08-02T06:53:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245882988.05725-1b38c4fc-c7c6,,de658a95-9a6c-40ff-a1ef-5d7af579f06a,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,,0.5,0.4811846911907196,0.45657724142074585,0.5,0.4017094075679779,0.6582895517349243,0.5391535758972168,0.5408061742782593,0.5,0.4030612111091614,0.6540874242782593,29275.0,1000.0,1754146853.7099178,200.0,4.5691453082619125e-09,35000.0,,,,,mean,0.4925823211669922,0.4802012443542481,0.5,0.4010152220726013,0.6562628746032715,,True,,,,,,,,mean,facebook/dinov2-base,,,,,,,,,,,,
7245882586.13888-22dfdfe5-1017,brainmvp_pretrained_flair_2025-08-02_06-57-46,finished,2025-08-02T06:58:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245882586.13888-22dfdfe5-1017,,6b164fe7-9997-46be-b3cb-3c699329af72,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.7205319404602051,0.7186309099197388,0.6180388331413269,0.6201345920562744,0.6103774309158325,0.6458197832107544,0.6362425088882446,0.5756162405014038,0.5764411091804504,0.646300196647644,16077.0,1000.0,1754133967.6088336,200.0,4.5691453082619125e-09,17600.0,,,,,cls_token,0.46923017501831055,0.41512495279312134,0.5,0.4010152220726013,0.6673835515975952,0.2,True,,,,,,,,,,,,,,,,,,,,,
7245882197.12593-1ceab46b-a574,brainiac_pretrained_flair_2025-08-02_07-05-41,finished,2025-08-02T07:06:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245882197.12593-1ceab46b-a574,,ce0fa0f8-042d-407d-9a81-aa500433face,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,False,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,0.0,0.7126483917236328,0.7213506698608398,0.6336725354194641,0.6410256624221802,0.6120159029960632,0.5907624959945679,0.6142572164535522,0.5814456939697266,0.5807263851165771,0.8443202972412109,20830.0,1000.0,1754139196.173197,200.0,4.5691453082619125e-09,17600.0,,,,,cls_token,0.5983867049217224,0.6019150018692017,0.5,0.4010152220726013,0.645506739616394,0.2,True,,,,,,,,,,,,,,,,,,,,,
7245875925.44207-ebe259dc-1401,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_10-15-28,finished,2025-08-02T08:46:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245875925.44207-ebe259dc-1401,,5d39fa49-4d11-45e6-af09-d5a71be462cf,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.8760945796966553,0.8806660175323486,0.7726179361343384,0.7867615222930908,0.5193496942520142,0.6769596934318542,0.7165223360061646,0.6292471885681152,0.6316685080528259,0.681441068649292,25446.0,1176.0,1754150614.6405811,200.0,7.615242180436517e-09,8800.0,,,,,,0.6498806476593018,0.6431353092193604,0.5720545053482056,0.5735776424407959,0.7068371772766113,,,,,,,,,,,,,,,,,,,,,,,
7245874297.78992-40a11ee7-00a6,resenc_pretrained_flair_2025-08-02_09-20-09,finished,2025-08-02T09:20:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245874297.78992-40a11ee7-00a6,,ca33a3bc-3de5-4c4f-8261-63164db8f5ee,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.7798842191696167,0.810397744178772,0.7362626791000366,0.7428704500198364,0.5856149196624756,0.5758045315742493,0.5977681875228882,0.5517988204956055,0.5517988204956055,0.6524502635002136,23630.0,1000.0,1754150072.7137933,200.0,7.615242180436517e-09,8800.0,,,,,,0.5383824706077576,0.5556637644767761,0.5,0.4010152220726013,0.6557283997535706,,,,,,,,,,,,,,,,,,,,,,,
7245873469.50443-d3e5df83-83f2,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_09-27-16,finished,2025-08-02T09:27:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245873469.50443-d3e5df83-83f2,,f1d493fc-4d9d-433f-89f4-5396adb704a0,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.7341044545173645,0.7631267309188843,0.6572617888450623,0.6685714721679688,0.5969036221504211,0.6288979649543762,0.6828780770301819,0.542471706867218,0.5353994965553284,0.6359910368919373,23522.0,1000.0,1754150394.7796688,200.0,7.615242180436517e-09,8800.0,,,,,,0.49824583530426025,0.4646218419075012,0.5,0.4010152220726013,0.7368223071098328,,,,,,,,,,,,,,,,,,,,,,,
7245828912.79961-867ec78d-5e7a,resenc_time_conditioned_pretrained_flair_2025-08-02_21-49-52,finished,2025-08-02T21:50:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245828912.79961-867ec78d-5e7a,,902efa00-2d35-4e53-a19b-d81e13be376c,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.6746481657028198,0.7020351886749268,0.5196114778518677,0.4454674124717712,0.6233444213867188,0.5489519834518433,0.5672885179519653,0.5,0.4030612111091614,0.6529546976089478,22045.0,1000.0,1754193490.3475833,200.0,7.615242180436517e-09,17600.0,256.0,0.5,False,64.0,cls_token,0.4658595621585846,0.4441739618778229,0.5,0.4010152220726013,0.6591634154319763,,,,,,,,,,,,,,,,,,,,,,,
7245826390.23417-43bbe61b-6b73,resenc_time_conditioned_pretrained_flair_2025-08-02_22-32-03,finished,2025-08-02T22:33:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245826390.23417-43bbe61b-6b73,,e5a07aa2-46e8-451d-a284-353931df795c,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.6847240924835205,0.7255873680114746,0.5904717445373535,0.5909242033958435,0.6145045161247253,0.5742753744125366,0.60493004322052,0.556628942489624,0.5568181872367859,0.6554737091064453,22413.0,1000.0,1754196406.646915,200.0,4.5691453082619125e-09,17600.0,256.0,0.5,False,64.0,cls_token,0.5068427920341492,0.4902629256248474,0.5,0.4010152220726013,0.6559077501296997,,,,,,,,,,,,,,,,,,,,,,,
7245824169.03430-7bf822ae-d315,resenc_time_conditioned_pretrained_flair_2025-08-02_23-09-16,crashed,2025-08-02T23:10:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245824169.03430-7bf822ae-d315,,7016ceab-57d3-4309-a976-dd7239bb9ec1,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245820066.08495-eef64f34-f84d,resenc_time_conditioned_pretrained_flair_2025-08-03_00-17-56,finished,2025-08-03T00:19:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245820066.08495-eef64f34-f84d,,8b3f348c-0c53-421e-9f79-8792d9fff395,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.6367264986038208,0.6685106754302979,0.5110083222389221,0.4341709613800049,0.6322014331817627,0.6287611722946167,0.6828780770301819,0.5,0.4030612111091614,0.6310515403747559,21026.0,1000.0,1754201407.268712,200.0,6.092193744349217e-09,17600.0,256.0,0.5,False,64.0,cls_token,0.5134245157241821,0.5022720098495483,0.5,0.4010152220726013,0.6561383605003357,,,,,,,,,,,,,,,,,,,,,,,
7245740541.25856-b346e49b-1d8d,dinov2_pretrained_flair_2025-08-03_22-29-16,finished,2025-08-03T22:29:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_18month_single_flair/runs/7245740541.25856-b346e49b-1d8d,,4a4bedaf-1073-4f0b-9f1f-4c3cdc9d08a9,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,3.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1.0,False,0.0,True,False,full,False,0.2,2.0,False,batchgenerators.get_training_transforms,10.0,False,False,survival_18month,True,power,3.0,False,1.0,True,epochwise,,0.5,0.4882151484489441,0.48122110962867737,0.5,0.4017094075679779,0.657096266746521,0.5451474785804749,0.5478014945983887,0.5,0.4030612111091614,0.6534197926521301,28529.0,1000.0,1754288707.0817106,200.0,6.092193744349217e-09,35000.0,,,,,mean,0.5023235082626343,0.4483933746814728,0.5,0.4010152220726013,0.6725086569786072,,True,,,,,,,,mean,facebook/dinov2-base,,,,,,,,,,,,
