run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim,config_token_aggregation_method,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_slice_aggregation,config_dropout_prob,config_use_brainiac_preprocessing,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245883647.89930-077ba2af-e1f0,resenc_time_conditioned_pretrained_flair_2025-08-02_09-43-46,finished,2025-08-02T06:40:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245883647.89930-077ba2af-e1f0,,16f80591-7942-4216-ba91-20d9bf3e481c,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.7983744740486145,0.8018237352371216,0.7191489338874817,0.721278727054596,0.5929569602012634,0.9395960569381714,0.9433637261390686,0.9028369188308716,0.9047101736068726,0.4659240245819092,0.8925581574440002,0.8838905096054077,0.7796352505683899,0.7833333015441895,0.5458625555038452,32667.0,1471,1754150288.8000596,200,4.5691453082619125e-09,17600,256.0,0.5,False,64.0,cls_token,,,,,,,,,,,,,,,,,,,,,,,
7245883264.96403-d34e4c94-9cd1,mri_core_pretrained_flair_2025-08-02_06-56-06,finished,2025-08-02T06:56:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245883264.96403-d34e4c94-9cd1,,95195ae4-df5e-4989-9498-9417703d80e7,t-jiachentu,False,0,Classification,200,False,MRICore,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.6453137397766113,0.6919453144073486,0.5,0.3743315637111664,0.680894136428833,0.695436418056488,0.731019914150238,0.6705673933029175,0.6724428534507751,0.6355420351028442,0.45576485991477966,0.38890576362609863,0.5,0.28658536076545715,0.7085540890693665,34072.0,1000,1754151875.561013,200,4.5691453082619125e-09,35200,,,False,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,mean,,,,,,,,,,,,,,,
7245882871.26978-58499348-6ac4,dinov2_pretrained_flair_2025-08-02_06-57-14,finished,2025-08-02T06:57:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245882871.26978-58499348-6ac4,,1721f7fc-3bad-49c4-83a5-60919a542c9c,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,,0.5,0.7854918241500854,0.7910334467887878,0.6911854147911072,0.6958490610122681,0.6911991834640503,0.7698396444320679,0.7824214696884155,0.7097771167755127,0.7137925028800964,0.6074545383453369,0.6924288272857666,0.7161093950271606,0.5142857432365417,0.31790125370025635,0.7135282158851624,25779.0,1000,1754143639.2828352,200,4.5691453082619125e-09,35200,,,,,mean,,,,,,,,mean,,True,facebook/dinov2-base,,,,,,,,,,,,
7245882474.09341-1a193c17-9436,brainmvp_pretrained_flair_2025-08-02_07-03-37,finished,2025-08-02T07:03:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245882474.09341-1a193c17-9436,,b5dee0a1-716a-4182-9ffe-5a972a4590b8,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.5036807060241699,0.5094224810600281,0.5405775308609009,0.5213325023651123,0.6935659050941467,0.5504599809646606,0.5401722192764282,0.5047112107276917,0.388440877199173,0.6781367063522339,0.53770512342453,0.5278115272521973,0.4998480081558227,0.4065934121608734,0.6811327934265137,16445.0,1000,1754134685.9338744,200,4.5691453082619125e-09,17600,,,,,cls_token,,,,,,,,,0.2,True,,,,,,,,,,,,,
7245882088.13577-1ff93dec-8f5a,brainiac_pretrained_flair_2025-08-02_07-05-53,finished,2025-08-02T07:06:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245882088.13577-1ff93dec-8f5a,,a3fd9a56-5d64-4ac3-b12c-cfa0ae96d590,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,0.0,0.6220051050186157,0.6355623006820679,0.5281155109405518,0.4727664589881897,0.8681114912033081,0.983516812324524,0.9835190773010254,0.9348530769348145,0.9373879432678224,0.40653032064437866,0.7744420170783997,0.7775076627731323,0.7227963209152222,0.7268057465553284,0.6582918763160706,20918.0,1000,1754139294.941593,200,4.5691453082619125e-09,17600,,,,,cls_token,,,,,,,,,0.2,True,,,,,,,,,,,,,
7245875817.97550-d0d4d241-80a8,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_10-17-24,finished,2025-08-02T08:48:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245875817.97550-d0d4d241-80a8,,c5e2574f-41da-4134-97f5-8a034f55c64e,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.8165444135665894,0.8300912380218506,0.7761397957801819,0.7814445495605469,0.5832008719444275,0.9814432859420776,0.9816615581512452,0.9419959187507628,0.9461252689361572,0.3961304724216461,0.9136079549789428,0.9142857789993286,0.8256838917732239,0.823369562625885,0.5288118124008179,25804.0,1156,1754151215.5591714,200,7.615242180436517e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245875101.69140-7c75aa04-f4f6,resenc_time_conditioned_pretrained_flair_2025-08-02_08-59-58,finished,2025-08-02T09:00:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245875101.69140-7c75aa04-f4f6,,40a5926a-b50d-43d5-803f-1d7e6df94fe4,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.7776222229003906,0.8115501403808594,0.7544072866439819,0.7474130988121033,0.6208583116531372,0.941411316394806,0.9463356733322144,0.8636777997016907,0.8636777997016907,0.46536266803741455,0.9202203750610352,0.9145896434783936,0.8507598638534546,0.855555534362793,0.49628815054893494,24103.0,1000,1754149344.583275,200,6.092193744349217e-09,17600,256.0,0.5,False,64.0,cls_token,,,,,,,,,,,,,,,,,,,,,,,
7245874188.99067-f3073c1b-e9d6,resenc_pretrained_flair_2025-08-02_09-15-19,finished,2025-08-02T09:15:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245874188.99067-f3073c1b-e9d6,,a8158ba6-0899-4153-8ea5-d58cf62e2e28,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.8011895418167114,0.8039513826370239,0.7159574031829834,0.722907304763794,0.6134790778160095,0.9556261301040648,0.95504891872406,0.9016717076301576,0.9044703245162964,0.4430311918258667,0.8840579390525818,0.8957446813583374,0.7620060443878174,0.7690485715866089,0.554322361946106,24098.0,1000,1754150250.9825697,200,7.615242180436517e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245873365.41084-fb83a2b8-a2ac,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-02_09-37-51,finished,2025-08-02T09:38:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245873365.41084-fb83a2b8-a2ac,,01107ff7-c51f-468f-a97f-6a42b647e924,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.8306940793991089,0.8352583646774292,0.7439209222793579,0.7430518865585327,0.6411396861076355,0.9781841039657592,0.9793312549591064,0.9395643472671508,0.9405890107154846,0.3944480121135712,0.9377989172935486,0.9410334825515748,0.8756839036941528,0.882138729095459,0.4865572154521942,24387.0,1000,1754151899.5340812,200,7.615242180436517e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245828801.68703-b3d25e2f-ba24,resenc_time_conditioned_pretrained_flair_2025-08-02_22-01-42,finished,2025-08-02T22:02:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245828801.68703-b3d25e2f-ba24,,f896703e-c051-47e3-a685-e0c70ca7d42e,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.829772412776947,0.8158054351806641,0.7044073343276978,0.6904761791229248,0.618848443031311,0.9098554849624634,0.9215636253356934,0.8412361145019531,0.8443618416786194,0.4945342540740967,0.8550212383270264,0.8559271097183228,0.7723404169082642,0.770380437374115,0.5749693512916565,20969.0,1000,1754193131.969935,200,7.615242180436517e-09,17600,256.0,0.5,False,64.0,cls_token,,,,,,,,,,,,,,,,,,,,,,,
7245824060.70203-a24d1829-5e38,resenc_time_conditioned_pretrained_flair_2025-08-02_23-16-47,finished,2025-08-02T23:18:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245824060.70203-a24d1829-5e38,,5ad0a648-2ecd-44b5-b917-77e4dd7d13fd,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.7925077676773071,0.7975683212280273,0.7221884727478027,0.7076719999313354,0.6912978291511536,0.9798927307128906,0.9801586866378784,0.9324721097946168,0.9344882965087892,0.4026536643505096,0.9128472805023192,0.9215805530548096,0.8188449740409851,0.8261787295341492,0.5216119289398193,21203.0,1000,1754197904.5209286,200,1.5230484360873043e-09,17600,256.0,0.5,False,64.0,cls_token,,,,,,,,,,,,,,,,,,,,,,,
7245819957.92584-87006407-3361,resenc_time_conditioned_pretrained_flair_2025-08-03_00-19-17,finished,2025-08-03T00:20:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245819957.92584-87006407-3361,,75298507-edaa-466a-afed-8cd6c3f7fcf7,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.8025248050689697,0.8082066774368286,0.7151975631713867,0.7057692408561707,0.6060284376144409,0.909404754638672,0.9114319086074828,0.7927051782608032,0.7975203394889832,0.5084854960441589,0.8860918283462524,0.8775075674057007,0.8224923610687256,0.8328571319580078,0.5290995836257935,21624.0,1000,1754202075.4181364,200,6.092193744349217e-09,17600,256.0,0.5,False,64.0,cls_token,,,,,,,,,,,,,,,,,,,,,,,
7245826286.66323-2367b6b4-cbf2,resenc_time_conditioned_pretrained_flair_2025-08-03_02-29-18,finished,2025-08-03T02:30:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245826286.66323-2367b6b4-cbf2,,a5bf2821-e981-4a21-b372-3bf8c96b9a8a,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,0.5,0.8150391578674316,0.8300911784172058,0.7689969539642334,0.7733436822891235,0.5706462264060974,0.9296828508377076,0.9302600622177124,0.8448835015296936,0.8514831066131592,0.4848031103610992,0.9353448152542114,0.93313068151474,0.8436170220375061,0.847152829170227,0.47673869132995605,20856.0,1000,1754209075.624393,200,4.5691453082619125e-09,17600,256.0,0.5,False,64.0,cls_token,,,,,,,,,,,,,,,,,,,,,,,
7245740717.83617-5465d984-9cb6,dinov2_pretrained_flair_2025-08-03_22-26-30,finished,2025-08-03T22:26:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245740717.83617-5465d984-9cb6,,de26fe95-b349-4301-84d9-b9b705c4c5fa,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,,0.5,0.7312245965003967,0.7407294511795044,0.5106382966041565,0.39717742800712585,0.6870801448822021,0.7212942838668823,0.7594225406646729,0.6661094427108765,0.6695715188980103,0.6171886324882507,0.4355735778808594,0.398480236530304,0.5,0.3743315637111664,0.7343689799308777,28008.0,1000,1754288019.8559864,200,6.092193744349217e-09,35200,,,,,mean,,,,,,,,mean,,True,facebook/dinov2-base,,,,,,,,,,,,
7245739166.12724-bb06abd5-de46,mri_core_pretrained_flair_2025-08-03_22-52-42,finished,2025-08-03T22:53:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245739166.12724-bb06abd5-de46,,99302a1e-ba91-4ef1-9680-78f38f157276,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.502641499042511,0.4996960759162903,0.5,0.3743315637111664,0.68138188123703,0.5264241695404053,0.5350726246833801,0.49761903285980225,0.3732142746448517,0.6800475120544434,0.5,0.5,0.5,0.3743315637111664,0.6806341409683228,18986.0,500,1754280583.2000792,100,3.854818796385494e-08,17600,,,False,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,mean,,,,,,,,,,,,,,,
7245738872.28041-025c2ffb-9793,resenc_pretrained_flair_2025-08-03_22-57-23,finished,2025-08-03T22:57:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245738872.28041-025c2ffb-9793,,dfae106a-ddf9-45bb-afb8-41014532dca4,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,8e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.8554285168647766,0.8559269905090332,0.7829787731170654,0.779893159866333,0.6054310202598572,0.9799565672874452,0.979094922542572,0.9252786040306092,0.9232954978942872,0.4054790139198303,0.9511854648590088,0.9559270143508912,0.8401216268539429,0.8458737134933472,0.48704656958580017,25030.0,1000,1754286906.710364,200,6.092193744349217e-09,8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245718787.11683-29b8581d-f9ea,brainiac_pretrained_flair_2025-08-04_04-33-34,finished,2025-08-04T04:34:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245718787.11683-29b8581d-f9ea,,b21b0475-f1d8-4fe0-8269-37e912f0fe04,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,0.0,0.5410476922988892,0.5407295227050781,0.4928571283817291,0.3709677457809448,0.702794075012207,0.9928120374679564,0.9925363063812256,0.958459973335266,0.9557952880859376,0.3705825209617615,0.5624213218688965,0.5592705011367798,0.5104863047599792,0.426769495010376,1.1768290996551514,18675.0,1000,1754300714.0871642,200,4.5691453082619125e-09,70200,,,,,cls_token,,,,,,,,,0.2,True,,,,,,,,,,,,,
7245718733.64505-c4b4aa7c-ba40,brainiac_scratch_flair_2025-08-04_04-44-01,finished,2025-08-04T04:44:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_flair/runs/7245718733.64505-c4b4aa7c-ba40,,f505d784-2157-45fb-aba7-bc2038021ea3,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,False,True,0,gpu,0.2,2,16,val,False,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,False,epochwise,,0.0,0.5229384899139404,0.5075987577438354,0.5202127695083618,0.5171428322792053,0.7826796770095825,0.94271719455719,0.9435831904411316,0.8601824045181274,0.8626760244369507,0.4744653403759002,0.5344071388244629,0.5012158155441284,0.5490881204605103,0.5311846733093262,0.7400003671646118,18306.0,1000,1754300969.880637,200,4.5691453082619125e-09,70200,,,,,cls_token,,,,,,,,,0.2,True,,,,,,,,,,,,,
