run_id,run_name,state,created_at,url,tags,group,user,config_lr,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_test_mode,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_pretrained_path,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_use_single_modality,config_prepare_data_per_node,config_accumulate_grad_batches,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step
7247452110.11126-36bf9436-b833,brainiac_multimodal_pretrained_multi_t1_t1c_t2_flair_2025-07-15_03-01-48,finished,2025-07-15T03:02:18Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_+idh_classification/runs/7247452110.11126-36bf9436-b833,,463b8f86-d2d2-403d-b3e5-ddc5554b9218,t-jiachentu,0.0005,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,False,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,4,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,False,batchgenerators.get_training_transforms,10,False,False,False,False,1,epochwise,cls_token,True,0,0.70220947265625,0.7916294932365417,0.5087719559669495,0.4642110764980316,0.52938312292099,0.5047747492790222,0.4813698530197144,0.5,0.42690059542655945,0.6271315813064575,49310,1799,1752597848.9081805,299,1.5735811324857383e-08,87899
7247452084.87994-f8041eb9-b1e7,brainiac_multimodal_pretrained_multi_t1c_flair_2025-07-15_03-04-36,finished,2025-07-15T03:05:06Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_+idh_classification/runs/7247452084.87994-f8041eb9-b1e7,,61886f0f-0522-456a-af3e-3c47376acb5f,t-jiachentu,0.0005,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,False,20,1,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,2,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,False,batchgenerators.get_training_transforms,10,False,False,False,False,1,epochwise,cls_token,True,0,0.8864502906799316,0.9229482412338256,0.7725245356559753,0.8039478063583374,0.45195966958999634,0.4840700328350067,0.45205479860305786,0.5,0.42690059542655945,2.9031147956848145,29303,1799,1752578010.7220778,299,1.5735811324857383e-08,87899
7247449974.25085-813d3016-dccc,brainmvp_multimodal_pretrained_multi_t1c_flair_2025-07-15_03-37-24,failed,2025-07-15T03:37:45Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_+idh_classification/runs/7247449974.25085-813d3016-dccc,,3cd0dee7-cc48-42bb-a6d7-919db9cb1dae,t-jiachentu,0.0005,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,False,20,8,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,2,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/BrainMVP/checkpoint_final.pth,False,batchgenerators.get_training_transforms,10,False,False,False,False,1,epochwise,cls_token,True,0,0.49530139565467834,0.4746877551078797,0.4839428961277008,0.4643774628639221,0.6415055990219116,0.5191780924797058,0.4761644005775452,0.5,0.42690059542655945,0.6569533944129944,445,12,1752551102.6223056,1,7.142857142857143e-05,74
7247447532.01134-edffc0e8-e001,brainmvp_multimodal_pretrained_multi_t1c_flair_2025-07-15_04-19-16,finished,2025-07-15T04:19:37Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_+idh_classification/runs/7247447532.01134-edffc0e8-e001,,57f68934-5b9e-4afa-b46b-2c25688b9b70,t-jiachentu,0.0005,False,0,Classification,300,False,brainmvp,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,False,20,4,False,300,True,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,0.0001,2,False,0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/BrainMVP/checkpoint_final.pth,False,batchgenerators.get_training_transforms,10,False,False,False,False,1,epochwise,cls_token,True,0,0.978787899017334,0.9864332675933838,0.9122806787490844,0.9415496587753296,0.3798261880874634,0.8991464972496033,0.8947945237159729,0.8063013553619385,0.836145281791687,0.4716844260692597,15374,1799,1752568553.477483,299,1.5735811324857383e-08,22199
7247422941.33999-045e50ea-a71a,brainiac_multimodal_scratch_multi_t1c_flair_2025-07-15_11-02-59,finished,2025-07-15T11:03:19Z,https://microsoft-research.wandb.io/t-jiachentu/ucsf_pdgm_+idh_classification/runs/7247422941.33999-045e50ea-a71a,,82fb71a9-ff1a-48f0-aa8d-9a78be555bc1,t-jiachentu,0.0005,False,0,Classification,300,False,brainiac,300,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,False,20,1,False,300,False,True,0,gpu,0.2,2,16,val,False,0.2,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset003_UCSF_PDGM,False,5e-05,2,False,0,True,False,full,False,0.2,,False,batchgenerators.get_training_transforms,10,False,False,False,False,1,epochwise,cls_token,True,0,0.9673452377319336,0.9768807888031006,0.9038060903549194,0.9205408096313475,0.399304062128067,0.6326250433921814,0.6397260427474976,0.5726027488708496,0.5729847550392151,0.778835117816925,25422,1799,1752602822.0679348,299,1.5735811324857383e-08,87899
