run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim,config_token_aggregation_method,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_slice_aggregation,config_dropout_prob,config_use_brainiac_preprocessing,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245977270.29487-a54a8cdb-2006,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_04-41-26,finished,2025-08-01T04:42:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245977270.29487-a54a8cdb-2006,,72908e3a-f969-46ed-a940-3d61a58e4b10,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.8673837184906006,0.8702127933502197,0.7940729260444641,0.8039575815200806,0.5857917666435242,0.992743730545044,0.9924350380897522,0.9680344462394714,0.9702219367027284,0.3720105290412903,0.8787584900856018,0.898480236530304,0.8329787254333496,0.8374999761581421,0.5571235418319702,22337,1000.0,1754045660.225137,200.0,1.5230484360873043e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245976469.85174-c7c75ea6-31cc,resenc_time_conditioned_pretrained_t2_2025-08-01_06-01-04,finished,2025-08-01T04:58:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245976469.85174-c7c75ea6-31cc,,41386c33-8f7d-4e30-bb94-f8eff5585701,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.8183714151382446,0.8085106611251831,0.7051671743392944,0.7106040120124817,0.6006017327308655,0.9833276271820068,0.983687937259674,0.9407801628112792,0.9433510303497314,0.3962283134460449,0.8381866216659546,0.8568388819694519,0.7904255390167236,0.7977687120437622,0.5716361403465271,23972,1111.0,1754049001.5479307,200.0,1.5230484360873043e-09,17600.0,256.0,0.5,False,64.0,cls_token,,,,,,,,,,,,,,,,,,,,,,,
7245974669.81089-b7231a90-2c9a,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_06-03-10,finished,2025-08-01T05:28:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245974669.81089-b7231a90-2c9a,,0fc183ff-d346-4650-aa76-2bdbe3589a11,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.8345378637313843,0.8398176431655884,0.7367781400680542,0.7350543737411499,0.6585648655891418,0.9966695308685304,0.9970955848693848,0.982218861579895,0.982218861579895,0.35638371109962463,0.9095850586891174,0.908358633518219,0.8223403692245483,0.8277411460876465,0.541023313999176,22068,1036.0,1754049205.562904,200.0,1.5230484360873043e-09,70200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245973834.32637-a557ba64-98f3,resenc_time_conditioned_pretrained_t2_2025-08-01_05-38-59,crashed,2025-08-01T05:39:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245973834.32637-a557ba64-98f3,,88652989-469e-45ab-9f59-c53998c59240,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,,,,,,,,,,,,,,,,376,,,,,,256.0,0.5,False,64.0,cls_token,,,,,,,,,,,,,,,,,,,,,,,
7245972141.59906-db2016a4-378e,mri_core_pretrained_t2_2025-08-01_06-13-13,finished,2025-08-01T06:13:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245972141.59906-db2016a4-378e,,fc47faea-f1be-49ec-99bf-ad5fca023cd9,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.6465575695037842,0.6735562086105347,0.5,0.3743315637111664,0.6808357834815979,0.7253338694572449,0.7329111695289612,0.643566370010376,0.645755410194397,0.6323596239089966,0.3743125796318054,0.2600303888320923,0.5,0.28658536076545715,0.7255992293357849,18305,500.0,1754047128.8612325,100.0,3.854818796385494e-08,17600.0,,,False,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,mean,,,,,,,,,,,,,,,
7245971325.54493-2cbdffc5-74a7,brainmvp_pretrained_t2_2025-08-01_06-27-26,finished,2025-08-01T06:27:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245971325.54493-2cbdffc5-74a7,,cd9a6748-d94b-4873-81e4-81da00a9c265,t-jiachentu,False,0,Classification,100,False,brainmvp,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.6002675294876099,0.5954407453536987,0.4965045750141144,0.29783952236175537,0.7201175689697266,0.5168724060058594,0.5171394348144531,0.5,0.3743315637111664,0.6803781390190125,0.4381568133831024,0.3781154751777649,0.5,0.3743315637111664,0.7162966132164001,8537,500.0,1754038207.6464148,100.0,3.854818796385494e-08,8800.0,,,,,cls_token,,,,,,,,,0.2,True,,,,,,,,,,,,,
7245970526.46012-3471897a-98c0,resenc_time_conditioned_pretrained_t2_2025-08-01_06-34-14,finished,2025-08-01T06:35:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245970526.46012-3471897a-98c0,,3845a15b-7d7a-4331-91c6-42e5d79a4680,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.8310827016830444,0.8285714387893677,0.725835919380188,0.7149502038955688,0.5906299948692322,0.8785363435745239,0.8922661542892456,0.7963526248931885,0.8038969039916992,0.5238226652145386,0.8298125863075256,0.8364741802215576,0.7620060443878174,0.7690485715866089,0.5667063593864441,24858,1000.0,1754054957.4847298,200.0,7.615242180436517e-09,17600.0,256.0,0.5,False,64.0,cls_token,,,,,,,,,,,,,,,,,,,,,,,
7245969704.38095-ed9842e3-dbe2,dinov2_pretrained_t2_2025-08-01_06-51-43,finished,2025-08-01T06:52:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245969704.38095-ed9842e3-dbe2,,e5a1f0ff-e0fa-4069-973d-b6d236cefb63,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,,0.5,0.7776848077774048,0.7835866212844849,0.5,0.3743315637111664,0.6818298101425171,0.711798906326294,0.7350895404815674,0.6953901052474976,0.6962637901306152,0.627276599407196,0.7486388683319092,0.8025835752487183,0.5,0.28658536076545715,0.7522475123405457,14348,500.0,1754045472.296451,100.0,3.854818796385494e-08,17600.0,,,,,mean,,,,,,,,mean,,True,facebook/dinov2-base,,,,,,,,,,,,
7245968882.30461-90e206bb-79cb,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_08-07-11,finished,2025-08-01T08:07:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245968882.30461-90e206bb-79cb,,2efaf0ec-bfd9-49a1-a51c-9a273547b0fe,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.7947289943695068,0.8133738040924072,0.6803951263427734,0.684687614440918,0.6174851059913635,0.9922548532485962,0.992266058921814,0.943161129951477,0.9462645649909972,0.3816681206226349,0.8646253347396851,0.8525835275650024,0.7796352505683899,0.7833333015441895,0.5990710258483887,23336,1000.0,1754059001.6415854,200.0,7.615242180436517e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245918493.99631-57d0b4fc-9874,resenc_pretrained_t2_2025-08-01_21-03-54,finished,2025-08-01T21:04:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gender_single_t2/runs/7245918493.99631-57d0b4fc-9874,,7e4b30ae-f2eb-4c66-bced-0fc1b39c9d61,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,2,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gender,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.8181143999099731,0.8170212507247925,0.7334346771240234,0.7370786666870117,0.5957238674163818,0.9314533472061156,0.9355791807174684,0.8662106990814209,0.8728874921798706,0.4694924056529999,0.8879072666168213,0.8954406976699829,0.8188449740409851,0.8261787295341492,0.5208513140678406,18979,1000.0,1754101246.2368658,200.0,4.5691453082619125e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
