run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_dinov2_model_name,config_log_every_n_steps,config_slice_aggregation,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_pretrained_path,config_chpt_path,config_image_size,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_patch_size,config_freeze_encoder,config_pretrained_encoder_path,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim
7246521167.42504-b8b84c8d-ce40,mri_core_pretrained_multi_t1_t1gd_t2_flair_2025-07-25_21-35-58,failed,2025-07-25T21:36:14Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246521167.42504-b8b84c8d-ce40,,989a84b7-eaac-4026-93ce-47e0818aabe1,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.0,,,,,,,,,,,,,,,,,,,,
7246579838.33740-eb65914d-a5b5,resenc_pretrained_multi_t1_t1gd_t2_flair_2025-07-26_03-33-36,finished,2025-07-26T01:12:49Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246579838.33740-eb65914d-a5b5,,bf960c1a-0909-4a27-af11-94a2d9d0fc65,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,survival_1year,False,power,3.0,False,1.0,True,epochwise,,,0.2,0.5644758343696594,0.5465801954269409,0.5,0.3535911738872528,0.6895115971565247,0.750278890132904,0.7784165143966675,0.6945754885673523,0.6956782937049866,0.6357905864715576,0.6360569596290588,0.6522700786590576,0.6359080076217651,0.6341798305511475,0.6657837629318237,7481.0,500.0,1753507930.1214943,100.0,3.854818796385494e-08,4400.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,
7246475653.79648-e06ebb15-b7ca,mri_core_pretrained_multi_t1_t1gd_t2_flair_2025-07-26_10-15-54,failed,2025-07-26T10:16:20Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246475653.79648-e06ebb15-b7ca,,1bea099f-4f0b-4b90-89ad-654a4c371946,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.0,,,,,,,,,,,,,,,,,,,,
7246476139.47039-87efc26a-0919,mri_core_frozen_multi_t1_t1gd_t2_flair_2025-07-26_15-21-38,crashed,2025-07-26T10:22:22Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246476139.47039-87efc26a-0919,,ee159989-0c76-4ef5-a7b6-ca5e4b3e6bea,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246326344.25396-c91804ab-e370,mri_core_frozen_multi_t1_t1gd_t2_flair_2025-07-28_03-43-02,finished,2025-07-28T03:43:20Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246326344.25396-c91804ab-e370,,6f6208da-ac68-4bea-930a-660f27afe811,t-jiachentu,False,0,Classification,300.0,False,mri_core_frozen,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,300.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,1e-05,4.0,False,0.0,True,False,linear_probing,True,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,mean,False,False,survival_1year,False,power,3.0,False,1.0,False,epochwise,mean,,0.5,0.6489015817642212,0.6559551954269409,0.6202830076217651,0.61900794506073,0.6735284924507141,0.5539172291755676,0.5689530372619629,0.5517393946647644,0.5462338924407959,0.6998839378356934,0.5953595638275146,0.5869693160057068,0.5698702931404114,0.558768093585968,0.6830596327781677,143456.0,1500.0,1753817653.9562583,300.0,3.1471622649714703e-10,26400.0,,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,224.0,,,,,,,,,,,
7246325545.23568-1310f8b8-2a7f,mri_core_pretrained_multi_t1_t1gd_t2_flair_2025-07-28_03-56-30,failed,2025-07-28T03:56:47Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246325545.23568-1310f8b8-2a7f,,63468346-0a54-4183-9c38-bc4ac993e696,t-jiachentu,False,0,Classification,300.0,False,mri_core_finetune,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,300.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,1e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,mean,False,False,survival_1year,False,power,3.0,False,1.0,False,epochwise,mean,,0.5,,,,,,,,,,,,,,,,686.0,0.0,1753675670.019843,,4.761904761904763e-07,0.0,,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,224.0,,,,,,,,,,,
7246324923.25580-b031a5a7-1927,dinov2_pretrained_multi_t1_t1gd_t2_flair_2025-07-28_04-06-53,failed,2025-07-28T04:07:45Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246324923.25580-b031a5a7-1927,,128f60da-0828-40ec-8ccd-2275d5a2d2a9,t-jiachentu,False,0,Classification,300.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,300.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,1e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,facebook/dinov2-base,10.0,mean,False,False,survival_1year,False,power,3.0,False,1.0,False,epochwise,mean,True,0.5,,,,,,,,,,,,,,,,1166.0,0.0,1753676822.4732592,,4.761904761904763e-07,0.0,,,,,,,,,,,,,,,
7246244916.79534-cc2b34f0-dc0b,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1_t1gd_t2_flair_2025-07-29_02-27-46,finished,2025-07-29T02:28:56Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246244916.79534-cc2b34f0-dc0b,,19d8c6b6-d972-4231-b433-3bfff033197d,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,8.0,False,batchgenerators.get_training_transforms,,10.0,,False,False,survival_1year,False,power,3.0,False,1.0,True,epochwise,,,0.2,0.5936658382415771,0.6042424440383911,0.5706060528755188,0.5704028606414795,0.681409478187561,0.7593092918395996,0.7695571184158325,0.711374044418335,0.7118726968765259,0.6203314065933228,0.6482539772987366,0.6582711338996887,0.603389322757721,0.5823245048522949,0.6952114701271057,12522.0,500.0,1753768657.8112366,100.0,1.927409398192747e-08,4500.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,
7246244280.68760-865e6afe-3baf,mri_core_frozen_multi_t1_t1gd_t2_flair_2025-07-29_02-35-37,finished,2025-07-29T02:37:07Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246244280.68760-865e6afe-3baf,,0f04ca09-e3d8-42df-8879-01cec400cccd,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,5e-05,4.0,False,0.0,True,False,full,,0.2,4.0,False,batchgenerators.get_training_transforms,,10.0,mean,False,False,survival_1year,False,power,3.0,False,1.0,False,epochwise,mean,,0.5,0.5241097211837769,0.5056060552597046,0.5,0.36263737082481384,0.6877037286758423,0.46886467933654785,0.4523359537124634,0.4585961699485779,0.4002033472061157,0.6972767114639282,0.6097517609596252,0.6296641826629639,0.5,0.3681318759918213,0.688281238079071,14265.0,500.0,1753770893.0607314,100.0,1.927409398192747e-08,8900.0,,,,224.0,12.0,768.0,4.0,12.0,512.0,16.0,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,,
7246242472.99784-eae57a8b-539a,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1_t1gd_t2_flair_2025-07-29_03-03-28,crashed,2025-07-29T03:03:57Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_upenn_gbm_survival_1year_multi_t1_t1gd_t2_flair/runs/7246242472.99784-eae57a8b-539a,,617dd325-fac7-4cc1-8ec9-285d721862e1,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
