run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,test_balanced_accuracy,test_accuracy,test_f1,test_auc,test_precision,test_recall,test_sensitivity,test_specificity,val_balanced_accuracy,val_f1,val_auc,notes
7245974304.18894-f65073e7-714b,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_swi_2025-08-01_05-28-57,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,2e-05,1,200,200.0,0.5631868243217468,,0.5678571462631226,,,,,,0.5411255359649658,0.5251938104629517,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245973416.98482-6d679120-d2a5,resenc_time_conditioned_pretrained_swi_2025-08-01_05-56-12,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,2e-05,1,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245972585.21987-87ac210a-143e,brainiac_pretrained_swi_2025-08-01_06-04-25,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,brainiac,0.0001,4,100,100.0,0.58699631690979,,0.5984160900115967,,,,,,0.6060606241226196,0.625,,pretrained | mod_swi | timestamped
7245971755.77641-e344eb6e-19c4,mri_core_pretrained_swi_2025-08-01_06-11-13,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,MRICore,0.0001,1,100,100.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_MRICore | mod_swi | timestamped
7245970946.77521-e85b5b84-a1eb,brainmvp_pretrained_swi_2025-08-01_06-27-17,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,brainmvp,0.0001,4,100,100.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | mod_swi | timestamped
7245970152.24952-c4033ead-5c19,resenc_time_conditioned_pretrained_swi_2025-08-01_06-49-30,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,0.0001,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245969313.26902-bd633aed-d003,dinov2_pretrained_swi_2025-08-01_06-56-56,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,dinov2,0.0001,1,50,100.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | mod_swi | timestamped
7245968509.32756-ff096e3f-4fb3,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_swi_2025-08-01_08-46-00,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,0.0001,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5021645426750183,0.4883534014225006,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245918108.51329-6a62f992-e2a9,resenc_pretrained_swi_2025-08-01_21-03-22,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,6e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245916430.61593-0fe3baef-9b10,resenc_time_conditioned_pretrained_swi_2025-08-01_21-31-13,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncTimeConditioned,6e-05,4,200,200.0,0.639194130897522,,0.6509988307952881,,,,,,0.5346320271492004,0.5185964703559875,,pretrained | model_ResEncTimeConditioned | mod_swi | timestamped
7245917264.09522-2dfcc57a-976d,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_swi_2025-08-01_21-34-48,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,ResEncoder_Classifier,6e-05,4,200,200.0,0.5045787692070007,,0.4735260009765625,,,,,,0.6406926512718201,0.6638719439506531,,pretrained | model_ResEncoder_Classifier | mod_swi | timestamped
7245914951.13305-ced0aa54-0d8b,mri_core_pretrained_swi_2025-08-01_21-58-29,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,MRICore,6e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | model_MRICore | mod_swi | timestamped
7245914539.89952-96347246-e60f,dinov2_pretrained_swi_2025-08-01_22-05-14,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,dinov2,6e-05,4,50,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | mod_swi | timestamped
7245914128.32529-a6f511ff-ebd9,brainmvp_pretrained_swi_2025-08-01_22-09-31,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,brainmvp,6e-05,4,200,200.0,0.5,,0.4406779706478119,,,,,,0.5,0.4399999976158142,,pretrained | mod_swi | timestamped
7245913700.55219-34cc710f-2eac,brainiac_pretrained_swi_2025-08-01_22-16-44,july_stratified_ucsf_pdgm_idh_classification_single_swi,SWI,brainiac,6e-05,4,200,200.0,0.5329670310020447,,0.5285714268684387,,,,,,0.6233766078948975,0.6190191507339478,,pretrained | mod_swi | timestamped
