run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_pretrained_checkpoint_path,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dropout_prob,config_token_aggregation_method,config_use_brainiac_preprocessing,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch,config_dinov2_model_variant
7246051199.02272-61701e44-2141,resenc_pretrained_t1n_2025-07-31_08-11-56,finished,2025-07-31T08:12:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7246051199.02272-61701e44-2141,,ec91ee59-d511-4b21-8631-3cb56451b1b9,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.5645651817321777,0.5016891956329346,0.5844594240188599,0.5253129005432129,0.6930341124534607,0.9996145963668824,0.9996079206466676,0.995412826538086,0.9955682158470154,0.3352346420288086,1.0,1.0,0.9615384340286256,0.9605194330215454,0.3621436059474945,8801.0,500.0,1753958351.9441605,100.0,7.709637592770997e-09,2900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245995957.17221-1feb6c1b-4782,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-07-31_23-32-20,finished,2025-07-31T23:33:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245995957.17221-1feb6c1b-4782,,107fd3ab-caeb-46f9-8c6d-e584fd33cd4f,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.6939966678619385,0.6527026891708374,0.5168918967247009,0.47449713945388794,0.9719327688217164,1.0,1.0,1.0,1.0,0.33541929721832275,0.9946913719177246,0.9944559335708618,0.9352044463157654,0.9341990947723388,0.3942890465259552,14811.0,1000.0,1754019591.815353,200.0,3.8076210902182585e-09,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245995701.82529-5515dfc7-1d85,resenc_time_conditioned_pretrained_t1n_2025-07-31_23-37-52,finished,2025-07-31T23:39:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245995701.82529-5515dfc7-1d85,,047119ef-d174-4d2d-af97-62dbb36c5745,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.7268306016921997,0.7020270824432373,0.5814188718795776,0.5466547608375549,0.8526245951652527,1.0,1.0,1.0,1.0,0.33098021149635315,1.0,1.0,0.9871795177459716,0.9868398308753968,0.33683690428733826,14503.0,1000.0,1754019665.8607335,200.0,3.8076210902182585e-09,11400.0,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245977473.87131-baf37406-7a97,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_04-33-53,finished,2025-08-01T04:34:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245977473.87131-baf37406-7a97,,631e5850-1667-4840-a6fd-bf22ad1c1843,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.9361194372177124,0.9347972869873048,0.8374999761581421,0.8282724618911743,0.6413225531578064,1.0,0.9999999403953552,0.995726466178894,0.9955710172653198,0.3365854024887085,0.9790081977844238,0.9785169363021852,0.8967429399490356,0.894444465637207,0.4459145665168762,14041.0,1000.0,1754036912.8210244,200.0,1.5230484360873043e-09,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245976665.43449-1d149a6f-eaf1,resenc_time_conditioned_pretrained_t1n_2025-08-01_06-21-09,finished,2025-08-01T04:49:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245976665.43449-1d149a6f-eaf1,,fba9b28c-7dcc-4649-ac1f-aa87564b9bca,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.706318736076355,0.671621561050415,0.6114864945411682,0.5455930233001709,1.0217411518096924,1.0,1.0,1.0,1.0,0.3289852440357208,1.0,1.0,1.0,1.0,0.3289794623851776,19095.0,1294.0,1754043745.7829266,200.0,1.5230484360873043e-09,11400.0,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245974870.85936-0bfc5ce4-659c,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_05-17-31,finished,2025-08-01T05:18:14Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245974870.85936-0bfc5ce4-659c,,fbf6f1ad-7030-432e-8472-052b6c2632d7,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.5619102716445923,0.5270270109176636,0.5564188957214355,0.5125700831413269,0.9981655478477478,0.9987676739692688,0.9987454414367676,0.9914529919624328,0.9911441802978516,0.34325000643730164,0.997987985610962,0.9979209899902344,0.9615384340286256,0.9605194330215454,0.3968193829059601,14552.0,1000.0,1754040041.4108157,200.0,1.5230484360873043e-09,45200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245974039.19388-a60372ea-d4d0,resenc_time_conditioned_pretrained_t1n_2025-08-01_05-36-52,finished,2025-08-01T05:37:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245974039.19388-a60372ea-d4d0,,91645a2c-201a-4efb-a586-47d1ed49bc8d,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.6572130918502808,0.6297297477722168,0.6104729771614075,0.5540817975997925,1.037701964378357,1.0,1.0,0.995412826538086,0.9955682158470154,0.3324047923088074,1.0,1.0,1.0,1.0,0.32967159152030945,15691.0,1000.0,1754042352.8382711,200.0,1.5230484360873043e-09,45200.0,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245973164.57488-ed0e4570-0fe6,brainiac_pretrained_t1n_2025-08-01_05-46-19,finished,2025-08-01T05:46:52Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245973164.57488-ed0e4570-0fe6,,0d842638-f249-4809-bb25-7bb379a44cb5,t-jiachentu,False,0,Classification,100,False,brainiac,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,False,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,0.0,0.5186536312103271,0.4327702820301056,0.574999988079071,0.473027378320694,1.5507763624191284,0.9885972738265992,0.9884732961654664,0.9517368078231812,0.9513036012649536,0.4050965905189514,0.9779525399208068,0.9778239727020264,0.9230769276618958,0.9208333492279052,0.4491002857685089,6997.0,500.0,1754034210.1577036,100.0,3.854818796385494e-08,5700.0,0.2,cls_token,True,,,,,,,,,,,,,,,,,,,,,,,,,,
7245972339.77284-7f0837f5-f5d3,mri_core_pretrained_t1n_2025-08-01_06-09-09,finished,2025-08-01T06:09:41Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245972339.77284-7f0837f5-f5d3,,6bfef862-5c8b-48da-b6f6-6b3b0d269668,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.69532310962677,0.7070945501327515,0.5,0.34188035130500793,0.6926079988479614,0.7266690731048584,0.747706413269043,0.7009330987930298,0.6989028453826904,0.633232593536377,0.4358453154563904,0.3607068657875061,0.5,0.32743361592292786,0.8085071444511414,12436.0,500.0,1754041016.185097,100.0,3.854818796385494e-08,11300.0,,mean,,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,,,,,,,,,,,,,,
7245971521.93084-66ac6304-33bf,brainmvp_pretrained_t1n_2025-08-01_06-17-53,finished,2025-08-01T06:18:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245971521.93084-66ac6304-33bf,,a92c96e5-0a43-41c3-9918-93af922301ce,t-jiachentu,False,0,Classification,100,False,brainmvp,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,0.0,0.694319486618042,0.6787161827087402,0.5,0.3245614171028137,0.6965091824531555,0.6194850206375122,0.6168352365493774,0.5635144710540771,0.547766923904419,0.6707431077957153,0.5842721462249756,0.5654885768890381,0.5239085555076599,0.5210084319114685,0.6877158880233765,5671.0,500.0,1754034779.2343285,100.0,3.854818796385494e-08,5700.0,0.2,cls_token,True,,,,,,,,,,,,,,,,,,,,,,,,,,
7245970731.04528-2b440b0a-47f3,resenc_time_conditioned_pretrained_t1n_2025-08-01_06-35-41,finished,2025-08-01T06:36:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245970731.04528-2b440b0a-47f3,,716da4b7-751d-44dd-940c-d01e9946cdc2,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.9326659440994264,0.9351351261138916,0.5,0.34188035130500793,0.6753569841384888,0.9979240894317628,0.997882843017578,0.9829059839248656,0.9822953343391418,0.35311010479927063,0.9260149598121644,0.919611930847168,0.8839223980903625,0.8810641765594482,0.5139511227607727,16352.0,1000.0,1754046532.6440208,200.0,7.615242180436517e-09,11400.0,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245969901.64273-4652e495-44d6,dinov2_pretrained_t1n_2025-08-01_06-45-32,finished,2025-08-01T06:45:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245969901.64273-4652e495-44d6,,e0c751b8-668b-4800-adee-5512429f1d5b,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,0.5,0.5608341693878174,0.5097972750663757,0.5,0.3245614171028137,1.4807255268096924,0.6621090173721313,0.6843488216400146,0.6595311164855957,0.6568368673324585,0.6623576283454895,0.5885705947875977,0.5592515468597412,0.5,0.3391304314136505,0.7398729920387268,9646.0,500.0,1754040395.594368,100.0,3.854818796385494e-08,11300.0,,mean,True,facebook/dinov2-base,mean,,,,,,,,,,,,,,,,,,,,,,,,
7245969086.98845-4d59ab6b-3fbf,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_06-57-19,finished,2025-08-01T06:57:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245969086.98845-4d59ab6b-3fbf,,a3917afc-e4b4-44f9-bd62-9c9631511a4b,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.9379513263702391,0.941216230392456,0.887499988079071,0.8824028968811035,0.5945029854774475,1.0,1.0,1.0,1.0,0.3319493532180786,0.99732506275177,0.9972280263900756,0.9615384340286256,0.9605194330215454,0.3665963411331177,17242.0,1000.0,1754048711.9981894,200.0,7.615242180436517e-09,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245918706.98897-c73f76e2-2d24,resenc_pretrained_t1n_2025-08-01_20-59-33,finished,2025-08-01T21:00:07Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245918706.98897-c73f76e2-2d24,,2191b03f-a96f-42eb-8852-dfe0a166e03b,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,0.2,0.4892981946468353,0.3770270347595215,0.6229729652404785,0.5722222328186035,0.7210997343063354,1.0,1.0,1.0,1.0,0.3260904550552368,1.0,1.0,0.9871795177459716,0.9868398308753968,0.3400821089744568,14271.0,1000.0,1754096279.358009,200.0,4.5691453082619125e-09,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245917858.34007-c8d43928-5c8e,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-08-01_21-09-39,finished,2025-08-01T21:10:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245917858.34007-c8d43928-5c8e,,b2370d5b-e98a-489f-9409-eb653e66129d,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.2,0.6201789975166321,0.6243243217468262,0.5979729890823364,0.535444974899292,1.057839274406433,1.0,1.0,0.995412826538086,0.9955682158470154,0.3352322280406952,1.0,1.0,0.9487179517745972,0.9473319053649902,0.36886975169181824,16477.0,1000.0,1754099096.6802206,200.0,4.5691453082619125e-09,5800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7245917013.98703-ba04224d-ef50,resenc_time_conditioned_pretrained_t1n_2025-08-01_21-28-37,finished,2025-08-01T21:29:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245917013.98703-ba04224d-ef50,,6e998076-de95-468d-81c0-f3616ab0f764,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.5,0.6577167510986328,0.6297297477722168,0.5854729413986206,0.5162764191627502,1.0736531019210815,1.0,1.0,1.0,1.0,0.328449010848999,1.0,1.0,0.9871795177459716,0.9868398308753968,0.33381131291389465,17025.0,1000.0,1754100784.7573197,200.0,4.5691453082619125e-09,11400.0,,cls_token,,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,,
7245915131.96606-1cde2001-7f9c,mri_core_pretrained_t1n_2025-08-01_21-58-11,finished,2025-08-01T21:59:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245915131.96606-1cde2001-7f9c,,a88150f4-026d-4750-92c7-9a92bf0803ab,t-jiachentu,False,0,Classification,200,False,MRICore,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,0.5,0.6460638046264648,0.6310811042785645,0.5608108043670654,0.5577702522277832,0.6816501617431641,0.8950210213661194,0.8939857482910156,0.8041245341300964,0.8045597076416016,0.532830536365509,0.7356508374214172,0.7227997779846191,0.6541926860809326,0.6491477489471436,0.6461393237113953,23055.0,1000.0,1754108620.9573038,200.0,4.5691453082619125e-09,22600.0,,mean,,,mean,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,,,,,,,,,,,,,,,,
7245914710.63100-ab0897d3-fc61,dinov2_pretrained_t1n_2025-08-01_22-00-04,finished,2025-08-01T22:00:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_men_vs_met_single_t1n/runs/7245914710.63100-ab0897d3-fc61,,addafc6e-4a74-4855-8f6d-411e7b86ecc4,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,,0.5,0.6454544067382812,0.5777027010917664,0.5614864826202393,0.4641081690788269,0.9925621151924132,0.9304860830307008,0.9398964643478394,0.8579157590866089,0.8581293225288391,0.49116620421409607,0.792922854423523,0.7969508171081543,0.694733202457428,0.6930640935897827,0.6193022727966309,18316.0,1000.0,1754103938.753455,200.0,4.5691453082619125e-09,22600.0,,mean,True,facebook/dinov2-base,mean,,,,,,,,,,,,,,,,,,,,,,,,
