run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_dinov2_model_name,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch,config_dinov2_model_variant
7245995795.17057-450ba31d-3106,resenc_time_conditioned_pretrained_t1c_2025-07-31_23-34-20,finished,2025-07-31T23:35:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245995795.17057-450ba31d-3106,,dceebafe-5d53-4d81-9ea2-571aaa40194c,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.911080241203308,0.9387589693069458,0.7800384759902954,0.8335766792297363,0.40009161829948425,0.9718844890594482,0.9778220653533936,0.9549608826637268,0.960431694984436,0.350629985332489,0.9404053688049316,0.9774944186210632,0.927148938179016,0.8991919755935669,0.377140074968338,46364.0,1000.0,1754051313.678018,200.0,3.8076210902182585e-09,45400.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245977573.43338-5310987f-63a4,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_04-32-36,finished,2025-08-01T04:33:19Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245977573.43338-5310987f-63a4,,570f3f48-3560-47f8-925c-5684dfb9a13b,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.909861147403717,0.9558659791946412,0.8284745216369629,0.8574227094650269,0.40056946873664856,0.9929958581924438,0.9938684701919556,0.990825653076172,0.9947453737258912,0.33306488394737244,0.9466623067855836,0.9758179187774658,0.8824933767318726,0.8963011503219604,0.3842185139656067,42433.0,1000.0,1754065230.7180612,200.0,1.5230484360873043e-09,22800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245976765.35648-b7518089-c103,resenc_time_conditioned_pretrained_t1c_2025-08-01_06-15-13,finished,2025-08-01T04:51:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245976765.35648-b7518089-c103,,94bbafc1-c3f6-4bf6-9321-eb09c59a3d07,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.9587235450744628,0.985524833202362,0.9336471557617188,0.854013979434967,0.4168235659599304,0.9999146461486816,0.9999769926071168,0.9993742108345032,0.9974038600921632,0.3298145532608032,0.956417679786682,0.9753098487854004,0.9076406955718994,0.9076406955718994,0.3780613541603088,51509.0,1086.0,1754075879.5830624,200.0,1.5230484360873043e-09,45400.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245974963.76216-bd01707f-b373,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_05-16-02,finished,2025-08-01T05:16:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245974963.76216-bd01707f-b373,,39d63695-0230-4e60-bad0-089cd96275e0,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.9365357756614684,0.9554610252380372,0.9001923203468323,0.8823415637016296,0.3937808573246002,0.9957073330879213,0.9947009682655334,0.9862385392189026,0.9920862913131714,0.3314575254917145,0.967341959476471,0.9747510552406312,0.9249136447906494,0.9299134016036988,0.363065242767334,50015.0,1000.0,1754075410.2999969,200.0,1.5230484360873043e-09,181600.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245974143.56891-7cacf89a-1d87,resenc_time_conditioned_pretrained_t1c_2025-08-01_06-02-40,finished,2025-08-01T05:37:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245974143.56891-7cacf89a-1d87,,d348a3ce-48f8-4e4c-a729-ce13babc2ac9,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.8543328046798706,0.9116812944412231,0.8334345817565918,0.7828148603439331,0.4535463154315949,0.9768422842025756,0.9797625541687012,0.9516253471374512,0.962617039680481,0.349960058927536,0.9268279671669006,0.9411705136299132,0.873094916343689,0.8645977973937988,0.39097514748573303,58123.0,1006.0,1754085843.0585668,200.0,1.5230484360873043e-09,181600.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245973262.27293-73b0e400-84e7,brainiac_pretrained_t1c_2025-08-01_05-49-12,finished,2025-08-01T05:49:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245973262.27293-73b0e400-84e7,,233762b9-7489-41db-901a-91f47bbbd162,t-jiachentu,False,0,Classification,100,False,brainiac,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.911994695663452,0.9485271573066713,0.7819111347198486,0.8404495120048523,0.42611759901046753,0.9832645058631896,0.9935125112533568,0.9195152521133424,0.9422627687454224,0.36247363686561584,0.9422723054885864,0.965758979320526,0.927148938179016,0.8991919755935669,0.4344287514686585,22867.0,500.0,1754050239.1820552,100.0,3.854818796385494e-08,22700.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245972455.03601-84229779-7809,mri_core_pretrained_t1c_2025-08-01_06-09-06,finished,2025-08-01T06:09:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245972455.03601-84229779-7809,,e57258d7-d823-4c25-86c8-24ffcf8ccce5,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,mean,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,0.5,0.46533241868019104,0.3331308960914612,0.5,0.4676007032394409,0.508480966091156,0.549475371837616,0.6169810891151428,0.5,0.46807265281677246,0.4915931224822998,0.5274050235748291,0.5725462436676025,0.5,0.46748682856559753,0.4981969892978668,43345.0,500.0,1754071919.9218397,100.0,3.854818796385494e-08,45400.0,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,,
7245971621.62680-18b38c41-4028,brainmvp_pretrained_t1c_2025-08-01_06-23-23,finished,2025-08-01T06:23:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245971621.62680-18b38c41-4028,,75200866-84e4-49b0-9db0-c29d0f643187,t-jiachentu,False,0,Classification,100,False,brainmvp,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.6920557618141174,0.7364106178283691,0.5,0.4676007032394409,0.5008828043937683,0.8472175598144531,0.8961545825004578,0.7183061838150024,0.7806763648986816,0.4200100004673004,0.6504520177841187,0.6975716352462769,0.5135135054588318,0.49462562799453735,0.4828204810619354,17689.0,500.0,1754047115.6878746,100.0,3.854818796385494e-08,22700.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245970830.62629-708a15f3-8350,resenc_time_conditioned_pretrained_t1c_2025-08-01_06-31-10,finished,2025-08-01T06:31:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245970830.62629-708a15f3-8350,,8313248d-34bf-402a-9bf2-9d2262c09857,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.7399469017982483,0.7837331891059875,0.6997671723365784,0.7093998789787292,NaN,0.5024951696395874,0.5,0.5,0.1071779727935791,NaN,0.5326766967773438,0.5,0.5,0.10882353037595748,NaN,51971.0,1000.0,1754081881.4847353,200.0,7.615242180436517e-09,45400.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245970011.56612-979eb8d4-a32f,dinov2_pretrained_t1c_2025-08-01_06-39-48,finished,2025-08-01T06:40:12Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245970011.56612-979eb8d4-a32f,,d6b34ca3-0095-44cf-b347-20f361ea0645,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,mean,,True,0.5,0.4914681017398834,0.45338594913482666,0.5,0.4676007032394409,0.5180147290229797,0.562622606754303,0.6314716935157776,0.5,0.46807265281677246,0.4897032678127289,0.5284859538078308,0.5298211574554443,0.5,0.46748682856559753,0.49964118003845215,32242.0,500.0,1754062651.9628065,100.0,3.854818796385494e-08,45400.0,,,,,,,,,mean,facebook/dinov2-base,,,,,,,,,,,,,,,,
7245969184.67613-c893569a-58e2,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_06-56-59,finished,2025-08-01T06:57:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245969184.67613-c893569a-58e2,,257c918b-8f7a-4e57-a0cc-9030ad5fadc6,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.9366714358329772,0.9453386068344116,0.8494787216186523,0.8952205777168274,0.3826879858970642,0.9998713731765748,0.9999655485153198,0.9856127500534058,0.9894907474517822,0.33010783791542053,0.9457399845123292,0.9606786966323853,0.9346677660942078,0.924776554107666,0.3806906044483185,49992.0,1000.0,1754081445.0109985,200.0,7.615242180436517e-09,22800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245918802.30225-fd01e138-73ba,resenc_pretrained_t1c_2025-08-01_20-57-55,finished,2025-08-01T20:58:28Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245918802.30225-fd01e138-73ba,,8d93d104-2ca6-425f-9f88-82352fb837a7,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.8445860743522644,0.8802003860473633,0.7924891114234924,0.7793904542922974,0.4506426751613617,0.9725871682167052,0.984642505645752,0.9562124609947203,0.9654286503791808,0.34927359223365784,0.8725242614746094,0.9050498008728028,0.8171611428260803,0.8208897709846497,0.4294969439506531,42660.0,1000.0,1754124568.1869714,200.0,4.5691453082619125e-09,22800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245918917.32558-7d61a954-fbc7,resenc_pretrained_t1c_2025-08-01_21-02-24,finished,2025-08-01T21:03:34Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245918917.32558-7d61a954-fbc7,,064f1558-b2cc-417b-ac32-609383a9bbbd,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,0.2,0.8445860743522644,0.8802003860473633,0.7924891114234924,0.7793904542922974,0.4506426751613617,0.9725871682167052,0.984642505645752,0.9562124609947203,0.9654286503791808,0.34927359223365784,0.8725242614746094,0.9050498008728028,0.8171611428260803,0.8208897709846497,0.4294969439506531,42935.0,1000.0,1754125147.5282753,200.0,4.5691453082619125e-09,22800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245917963.21447-10dd9c36-c604,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1c_2025-08-01_21-06-20,finished,2025-08-01T21:06:56Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245917963.21447-10dd9c36-c604,,e1db261c-8dab-4ab3-9a5e-64961d814d15,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8944348096847534,0.9444782137870787,0.8423929214477539,0.8345864415168762,0.4152580499649048,0.9946666359901428,0.9971581101417542,0.9816513657569884,0.9894057512283324,0.334295392036438,0.9228017926216124,0.9571733474731444,0.8749746084213257,0.8706591129302979,0.39739054441452026,47567.0,1000.0,1754129984.2542386,200.0,4.5691453082619125e-09,22800.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245917121.24035-8690955f-fac9,resenc_time_conditioned_pretrained_t1c_2025-08-01_21-25-43,finished,2025-08-01T21:26:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245917121.24035-8690955f-fac9,,8fdb39fe-fa72-4b6e-9f6b-735dc354bd8d,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.895232081413269,0.936430811882019,0.8401154279708862,0.8610416650772095,0.40701377391815186,0.9904553890228271,0.9939029216766356,0.9718512892723083,0.9813846349716188,0.3398049771785736,0.9567245244979858,0.9844543933868408,0.9020016193389891,0.8884197473526001,0.3818681836128235,52614.0,1000.0,1754136199.8353956,200.0,4.5691453082619125e-09,45400.0,,,,,,,,False,,,256.0,0.5,64.0,,,,,,,,,,,,,
7245914819.47297-98c35d6b-7f76,dinov2_pretrained_t1c_2025-08-01_22-00-25,finished,2025-08-01T22:00:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245914819.47297-98c35d6b-7f76,,0acd86dc-7bd5-4675-959e-54a40d5c7b1c,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,mean,,True,0.5,0.8710237145423889,0.940277338027954,0.5,0.4676007032394409,0.4956398010253906,0.5505407452583313,0.5996142029762268,0.5,0.46807265281677246,0.4918575584888458,0.5167239904403687,0.5471956729888916,0.5,0.46748682856559753,0.4994503855705261,57724.0,1000.0,1754143370.7050822,200.0,4.5691453082619125e-09,90800.0,,,,,,,,,mean,facebook/dinov2-base,,,,,,,,,,,,,,,,
7245914405.80187-2acc21e8-6ef6,brainmvp_pretrained_t1c_2025-08-01_22-04-57,finished,2025-08-01T22:05:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245914405.80187-2acc21e8-6ef6,,2988491e-1583-4216-9eff-d00b9bce2ed3,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.6725255846977234,0.7292742729187012,0.5656949281692505,0.5870755314826965,0.4717431366443634,0.9287264347076416,0.966724455356598,0.842991828918457,0.8788055777549744,0.38674068450927734,0.6732141971588135,0.6652103662490845,0.625736653804779,0.6634268164634705,0.4733371138572693,32349.0,1000.0,1754118266.3827956,200.0,4.5691453082619125e-09,45400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7245913999.47018-d3a0fa28-757c,brainiac_pretrained_t1c_2025-08-01_22-11-35,finished,2025-08-01T22:12:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_single_t1c/runs/7245913999.47018-d3a0fa28-757c,,aa582327-c232-4336-8774-9f0ea889687b,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,1,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,gli_vs_men,True,power,3,False,1,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,0.9210707545280457,0.9575868248939514,0.8735702037811279,0.8342421054840088,0.44711971282958984,0.9993858337402344,0.9998277425765992,0.9856127500534058,0.9894907474517822,0.33557358384132385,0.971827507019043,0.9879089593887328,0.9500609636306764,0.9398212432861328,0.3715364336967468,44823.0,1000.0,1754131149.7438817,200.0,4.5691453082619125e-09,45400.0,,,,,,,,,,,,,,,,,,,,,,,,,,
