run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_pretrained_checkpoint_path,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_slice_aggregation,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_dinov2_model_name,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245971682.78942-0ca2f125-dd3d,mri_core_pretrained_t2_2025-08-01_06-15-21,finished,2025-08-01T06:15:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245971682.78942-0ca2f125-dd3d,,6e547b1f-69ac-400d-bce3-1b0e401719d5,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,mean,,0.5,0.5506604313850403,0.5984126925468445,0.5,0.42424243688583374,0.6194460391998291,0.5486912131309509,0.555820107460022,0.5,0.42424243688583374,0.618233859539032,0.5460759401321411,0.5325397253036499,0.5,0.42424243688583374,0.6194798946380615,10008.0,500,1754038960.926215,100,3.854818796385494e-08,8600,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245970882.40796-b1c0bed0-a98c,brainmvp_pretrained_t2_2025-08-01_06-25-03,finished,2025-08-01T06:25:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245970882.40796-b1c0bed0-a98c,,4715a685-4a00-4edf-b85c-2fb6f2ea3b4e,t-jiachentu,False,0,Classification,100,False,brainmvp,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.6204582452774048,0.6460317373275757,0.5,0.42424243688583374,0.6211785674095154,0.7939202189445496,0.8376543521881104,0.6579365134239197,0.6808300614356995,0.542739987373352,0.5698463320732117,0.5571428537368774,0.5904762148857117,0.5808823704719543,0.6716355681419373,4777.0,500,1754034305.8296015,100,3.854818796385494e-08,4300,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,,,,,,,,,,,,,,,,,,,,,,,,,
7245970072.57635-523bc3fa-f8d7,resenc_time_conditioned_pretrained_t2_2025-08-01_06-43-20,finished,2025-08-01T06:44:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245970072.57635-523bc3fa-f8d7,,20cb2d43-c44b-4e03-a69b-5e1cfb3fb391,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,,0.5,0.5481640100479126,0.5349206328392029,0.5,0.42424243688583374,0.6193591356277466,0.9815281629562378,0.9890652298927308,0.9214285612106324,0.930628776550293,0.38707688450813293,0.5290422439575195,0.5365079641342163,0.561904788017273,0.518831193447113,0.9481261968612672,15639.0,1000,1754046288.2080638,200,7.615242180436517e-09,8600,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245969245.94378-335c0a43-56e8,dinov2_pretrained_t2_2025-08-01_06-56-53,finished,2025-08-01T06:57:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245969245.94378-335c0a43-56e8,,c9d751e9-5e87-4281-bd6a-3c7c1f31dc0f,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,mean,True,0.5,0.7640504240989685,0.7690476179122925,0.5,0.42424243688583374,0.628506600856781,0.7631426453590393,0.7920634746551514,0.6428571343421936,0.6620553135871887,0.5571889877319336,0.6129012107849121,0.6174602508544922,0.47380951046943665,0.4454685151576996,0.6223993301391602,8633.0,500,1754040070.0531764,100,3.854818796385494e-08,8600,,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245968430.49156-da8be60c-71d7,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_08-49-00,finished,2025-08-01T08:49:37Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245968430.49156-da8be60c-71d7,,7f39de9e-9307-4da2-ba35-2c557949ce8a,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.5923115015029907,0.6126984357833862,0.6023809313774109,0.5948373079299927,0.8103874325752258,0.99890398979187,0.9992945194244384,0.9738094806671144,0.9772171974182128,0.3548510670661926,0.6559914350509644,0.6460317373275757,0.6309523582458496,0.5853174328804016,0.8488687872886658,11131.0,1000,1754049309.4712195,200,7.615242180436517e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245918031.84249-73ccc105-94d3,resenc_pretrained_t2_2025-08-01_21-04-42,finished,2025-08-01T21:05:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245918031.84249-73ccc105-94d3,,d63bf6fe-8104-46e5-9bb6-43bba085c2c8,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.5492388010025024,0.5730158686637878,0.5404762029647827,0.5099206566810608,0.66943359375,0.9959074854850768,0.9973545074462892,0.9547618627548218,0.9547618627548218,0.36195066571235657,0.5000542402267456,0.4484127163887024,0.4476190507411957,0.416879802942276,0.9964957237243652,13994.0,1000,1754096311.3516383,200,4.5691453082619125e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245917188.38902-9ce19d23-32f3,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-01_21-26-25,finished,2025-08-01T21:27:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245917188.38902-9ce19d23-32f3,,9eda73ad-8d9a-4f83-b202-caec4be33ea9,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.6193721890449524,0.6650793552398682,0.6595238447189331,0.6524389982223511,0.7000026106834412,0.9926025867462158,0.9929453134536744,0.984920620918274,0.984920620918274,0.3602219223976135,0.6787099838256836,0.6698412895202637,0.5833333730697632,0.5262148380279541,0.91429203748703,13782.0,1000,1754097404.1406496,200,4.5691453082619125e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245916364.35065-2b87c2d0-d055,resenc_time_conditioned_pretrained_t2_2025-08-01_21-34-33,finished,2025-08-01T21:35:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245916364.35065-2b87c2d0-d055,,e10769ab-4924-4bd2-8541-5f7c46ea1b41,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,,0.5,0.6831413507461548,0.7619047164916992,0.6690475940704346,0.6495479345321655,0.7132650017738342,0.9997272491455078,0.9998235702514648,0.9666666984558104,0.9768762588500975,0.3481299877166748,0.5940636396408081,0.6007936000823975,0.5976190567016602,0.5619779825210571,0.960015058517456,13754.0,1000,1754097873.5752838,200,4.5691453082619125e-09,8600,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245914877.53726-4a5b9dd7-f10f,mri_core_pretrained_t2_2025-08-01_21-58-15,finished,2025-08-01T21:59:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245914877.53726-4a5b9dd7-f10f,,7fae0519-caa3-4292-98fd-00bb47ff9855,t-jiachentu,False,0,Classification,200,False,MRICore,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,False,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,mean,,0.5,0.5530772805213928,0.5777777433395386,0.5,0.42424243688583374,0.621533215045929,0.5267164707183838,0.5178130865097046,0.5,0.42424243688583374,0.6196250915527344,0.5363340377807617,0.5365079641342163,0.5,0.42424243688583374,0.6195128560066223,17960.0,1000,1754103523.568575,200,4.5691453082619125e-09,17200,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,12.0,768.0,4.0,12.0,512.0,224.0,16.0,False,mean,,,,,,,,,,,,,,,,
7245914463.50597-4e5bc49e-6552,dinov2_pretrained_t2_2025-08-01_22-05-21,finished,2025-08-01T22:05:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245914463.50597-4e5bc49e-6552,,d142f526-ac5e-4be9-be05-26a9e5b185fc,t-jiachentu,False,0,Classification,200,False,dinov2,50,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,mean,True,0.5,0.6035327911376953,0.6317460536956787,0.6261904835700989,0.6233968138694763,0.6411473751068115,0.9001677632331848,0.9130511283874512,0.7984126806259155,0.8205152750015259,0.4861277639865875,0.619272768497467,0.6619047522544861,0.5952380895614624,0.5410628318786621,0.6856725215911865,14016.0,1000,1754099955.168599,200,4.5691453082619125e-09,17200,,,,,,,,,,mean,,,,facebook/dinov2-base,,,,,,,,,,,,
7245914052.82561-52a285f4-1ccb,brainmvp_pretrained_t2_2025-08-01_22-10-48,finished,2025-08-01T22:11:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245914052.82561-52a285f4-1ccb,,4b065d61-1134-407f-b2f5-b1fe59cd5c02,t-jiachentu,False,0,Classification,200,False,brainmvp,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,True,0.0,0.5662438869476318,0.5666667222976685,0.488095223903656,0.4183673560619354,0.6681306958198547,0.9318968653678894,0.950264573097229,0.8571428656578064,0.8622941970825195,0.4501781761646271,0.7350926399230957,0.7412698268890381,0.7023809552192688,0.6752136945724487,0.6168510913848877,9618.0,1000,1754095893.793728,200,4.5691453082619125e-09,8600,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,,,,,,,,,,,,,,,,,,,,,,,,,
7245913630.76884-f7c85249-0067,brainiac_pretrained_t2_2025-08-01_22-20-23,finished,2025-08-01T22:20:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245913630.76884-f7c85249-0067,,cc084af3-6cf6-460b-940c-cd825bfe2fa0,t-jiachentu,False,0,Classification,200,False,brainiac,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,0.2,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,6e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,False,epochwise,cls_token,True,0.0,0.6057472229003906,0.6519840955734253,0.6190476417541504,0.5705863237380981,1.580539345741272,0.9974400997161864,0.9982362985610962,0.9738094806671144,0.9772171974182128,0.36743029952049255,0.7278168201446533,0.7111110687255859,0.6523809432983398,0.5928571224212646,0.9847363829612732,11062.0,1000,1754097906.1614826,200,4.5691453082619125e-09,8600,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,,,,,,,,,,,,,,,,,,,,,,,,,
7245875530.58393-41393228-c099,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-02_09-01-20,finished,2025-08-02T09:02:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245875530.58393-41393228-c099,,64b1ee4a-1d79-42be-b344-438f0a008fb9,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.6030030846595764,0.6142857074737549,0.561904788017273,0.518831193447113,0.6951711773872375,0.988123655319214,0.9911816120147704,0.9436507821083068,0.9468401670455932,0.37872540950775146,0.5655037760734558,0.5738095045089722,0.550000011920929,0.5043478012084961,0.920855700969696,14082.0,1000,1754139462.369403,200,7.615242180436517e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245874809.58914-999e6365-ba9b,resenc_time_conditioned_pretrained_t2_2025-08-02_09-05-03,finished,2025-08-02T09:05:47Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245874809.58914-999e6365-ba9b,,d8b114c7-d339-46ba-9582-edbfe1ed9dd0,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,8e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,,0.5,0.7965859770774841,0.803174614906311,0.5,0.42424243688583374,0.652294397354126,0.990127444267273,0.9911816120147704,0.9396825432777404,0.9396825432777404,0.36960160732269287,0.4744129180908203,0.4492063522338867,0.4809523820877075,0.4388694763183594,1.072898507118225,13818.0,1000,1754139363.3326292,200,6.092193744349217e-09,8600,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245873786.96615-53254841-0889,resenc_pretrained_t2_2025-08-02_09-22-57,finished,2025-08-02T09:23:32Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245873786.96615-53254841-0889,,71a953ff-1f23-4536-8786-4852c877f33a,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.5014110207557678,0.4793650805950165,0.5428571701049805,0.42105263471603394,0.6984080672264099,0.9878456592559814,0.992416262626648,0.9650793671607972,0.94898784160614,0.3889200687408447,0.5532377362251282,0.5714285373687744,0.5809524059295654,0.5012500286102295,0.8012396097183228,14067.0,1000,1754140679.0224016,200,7.615242180436517e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245873072.93189-dddf5aac-4b55,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2_2025-08-02_09-33-52,finished,2025-08-02T09:34:27Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245873072.93189-dddf5aac-4b55,,b17eab7d-186d-44a2-b4da-eae70d6d02d5,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,,,0.2,0.6398866176605225,0.6301587224006653,0.5928571224212646,0.5928571224212646,0.708247184753418,0.996898889541626,0.9977072477340698,0.984920620918274,0.984920620918274,0.35543692111968994,0.579821765422821,0.5650793313980103,0.5142857432365417,0.4602272808551788,1.006312131881714,13706.0,1000,1754140974.8281865,200,7.615242180436517e-09,4400,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,,,,,,,,,,,,,,
7245828510.79474-ded6ed77-9752,resenc_time_conditioned_pretrained_t2_2025-08-02_22-02-29,finished,2025-08-02T22:04:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245828510.79474-ded6ed77-9752,,81e277ee-7ba5-420d-897e-b0a0881700a0,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,,0.5,0.6000433564186096,0.6063492298126221,0.5,0.42424243688583374,0.6200925707817078,0.9895672798156738,0.9902998208999634,0.9626984000205994,0.9693987369537354,0.36072683334350586,0.5602740049362183,0.5666666626930237,0.6000000238418579,0.5798525810241699,0.8635470271110535,13270.0,1000,1754185508.2808297,200,7.615242180436517e-09,8600,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
7245823765.50837-bb5ee80d-b6b6,resenc_time_conditioned_pretrained_t2_2025-08-02_23-20-48,finished,2025-08-02T23:21:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats18_lgg_vs_hgg_single_t2/runs/7245823765.50837-bb5ee80d-b6b6,,8551af8d-6b5b-47c9-a94f-9e22dc798fb1,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset006_BraTS18,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,lgg_vs_hgg,True,power,3,False,1,True,epochwise,cls_token,,0.5,0.591712236404419,0.6190476417541504,0.6142857074737549,0.6089938879013062,0.7150853872299194,0.9997272491455078,0.9998235702514648,0.9888888597488404,0.9924057722091676,0.34012946486473083,0.6152263879776001,0.6126984357833862,0.561904788017273,0.518831193447113,0.9669293761253356,11049.0,1000,1754187936.44252,200,1.5230484360873043e-09,8600,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_latest.pth,,,,,,,,False,,256.0,0.5,64.0,,,,,,,,,,,,,
