run_id,run_name,project,modality,model,learning_rate,batch_size,epochs,epoch,Test_Balanced_Accuracy,Test_F1,Test_AUROC,Test_AP,Val_Balanced_Accuracy,Val_F1,Val_AUROC,Val_AP,wandb_notes
7245696317.04690-16dbc6af-f0f7,resenc_VoCo_pretrained_t2f_2025-08-04_10-39-42,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,8e-05,4,200,200.0,0.5625,0.4505606591701507,0.8043918609619141,0.8174030780792236,0.9230769276618958,0.9208333492279052,0.9889119863510132,0.989112377166748,
7245588494.44096-ec27d38e-79ac,resenc_time_conditioned_pretrained_t1c_2025-08-05_16-39-47,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,7e-05,4,180,180.0,0.7233108282089233,0.7225939035415649,0.8040540218353271,0.792487621307373,0.9216909408569336,0.921052634716034,0.9736659526824952,0.9755042791366576,
7245974011.81347-e75bcead-c14d,resenc_time_conditioned_pretrained_t2w_2025-08-01_05-37-02,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,2e-05,1,200,200.0,0.6564189195632935,0.6406223177909851,0.8040540218353271,0.807710587978363,1.0,1.0,1.0,1.0,
7245585961.45544-8207b8f2-51c6,resenc_MG_pretrained_t1c_2025-08-05_17-23-19,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,7e-05,4,180,180.0,0.6344594359397888,0.5961294770240784,0.8013513088226318,0.8155338764190674,0.9487179517745972,0.9473319053649902,0.9539154767990112,0.9516407251358032,
7245463162.20845-ecb5da81-8a4f,eva_vf_pretrained_t1c_2025-08-07_03-43-39,july_stratified_brats23_men_vs_met_single_t1c,T1c,Eva_MAE,0.0001,2,200,200.0,0.6625000238418579,0.6116196513175964,0.7962838411331177,0.8123742341995239,0.9608454704284668,0.9605194330215454,0.9937629699707032,0.9941457509994508,
7245826609.21992-2213b170-95ff,resenc_time_conditioned_pretrained_t2f_2025-08-02_22-37-37,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,6e-05,4,200,200.0,0.5989865064620972,0.5261538624763489,0.7895270586013794,0.8008455634117126,1.0,1.0,1.0,1.0,
7246051454.98104-e3f1901e-e731,dinov2_pretrained_t1n_2025-07-31_10-53-24,july_stratified_brats23_men_vs_met_single_t1n,T1n,dinov2,2e-05,1,50,100.0,0.5,0.3245614171028137,0.7885135412216187,0.7993838787078857,1.0,1.0,1.0,1.0,
7245319298.41265-b936c826-ea5a,resenc_MDAE_pretrained_t2w_2025-08-08_19-25-12,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,6e-05,4,200,200.0,0.6000000238418579,0.5157232880592346,0.7844594717025757,0.7972718477249146,0.9743589758872986,0.9736841917037964,1.0,1.0,
7245971481.69693-e095246d-7d4e,brainmvp_pretrained_t2f_2025-08-01_06-18-20,july_stratified_brats23_men_vs_met_single_t2f,T2f,brainmvp,0.0001,4,100,100.0,0.5,0.3245614171028137,0.7841216325759888,0.7393151521682739,0.5592515468597412,0.5260455012321472,0.717255711555481,0.6978438496589661,
7245717948.82953-69e6d694-8122,brainmvp_pretrained_t1c_2025-08-04_04-42-51,july_stratified_brats23_men_vs_met_single_t1c,T1c,brainmvp,6e-05,4,200,200.0,0.5540540814399719,0.4515432715415954,0.7797297239303589,0.7847051620483398,0.6264726519584656,0.6144927740097046,0.7616077661514282,0.7502037286758423,
7246051250.15862-fc1bf126-69b9,mri_core_pretrained_t1c_2025-07-31_08-05-52,july_stratified_brats23_men_vs_met_single_t1c,T1c,MRICore,2e-05,1,100,100.0,0.6114864945411682,0.5455930233001709,0.7756756544113159,0.7887265682220459,0.5228690505027771,0.4428373277187347,0.6836451888084412,0.6663334369659424,
7245739496.66808-61ca2dfb-4c72,mri_core_pretrained_t1c_2025-08-03_22-48-07,july_stratified_brats23_men_vs_met_single_t1c,T1c,MRICore,0.0001,1,100,100.0,0.5,0.3245614171028137,0.7749999761581421,0.7690877914428711,0.6638946533203125,0.6420289874076843,0.7789327502250671,0.790855348110199,
7245607349.05643-1b8b1a49-fbdf,resenc_VoCo_pretrained_t2w_2025-08-05_11-30-54,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,3e-05,4,200,200.0,0.6114864945411682,0.5455930233001709,0.7736486196517944,0.791649341583252,0.9608454704284668,0.9605194330215454,0.9986140131950378,0.9986577033996582,
7245463080.36822-8579e9fe-765a,eva_mg_pretrained_t2f_2025-08-07_03-34-47,july_stratified_brats23_men_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200.0,0.5364865064620972,0.4191641211509704,0.7719594240188599,0.7563143968582153,0.9088703989982604,0.9078788161277772,0.9632710218429564,0.9638429880142212,
7245375613.14533-8b11912d-3e3c,dinov2_fb_pretrained_t2f_2025-08-08_09-25-25,july_stratified_brats23_men_vs_met_single_t2f,T2f,dinov2_fb,5e-05,1,50,200.0,0.5,0.3245614171028137,0.7695945501327515,0.7966710329055786,0.6493416428565979,0.6125490069389343,0.7886347770690918,0.8014901876449585,
7245320096.24938-59a45899-57a3,resenc_MDAE_pretrained_t2f_2025-08-08_19-17-40,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,6e-05,4,200,200.0,0.5874999761581421,0.4947305321693421,0.7682431936264038,0.7844120264053345,0.8839223980903625,0.8810641765594482,0.9743589162826538,0.9760558605194092,
7245973118.98913-b3628ce7-7a18,brainiac_pretrained_t2f_2025-08-01_05-46-19,july_stratified_brats23_men_vs_met_single_t2f,T2f,brainiac,0.0001,4,100,100.0,0.5364865064620972,0.4191641211509704,0.7679053544998169,0.7647043466567993,0.7948718070983887,0.7820788621902466,0.9611920118331908,0.9644243717193604,
7245974823.63799-6f85c1e8-023c,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t2f_2025-08-01_05-18-31,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,2e-05,1,200,200.0,0.6000000238418579,0.5157232880592346,0.7648649215698242,0.7891339063644409,0.9480249881744384,0.9473684430122375,0.9875259399414062,0.987688422203064,
7245971507.59566-e4d327c5-3328,brainmvp_pretrained_t1c_2025-08-01_06-23-37,july_stratified_brats23_men_vs_met_single_t1c,T1c,brainmvp,0.0001,4,100,100.0,0.5,0.3418803513050079,0.7648648023605347,0.786081075668335,0.6237006187438965,0.5907692313194275,0.7387387752532959,0.7280184626579285,
7245463126.50297-bed27d8d-257f,eva_mg_pretrained_t1c_2025-08-07_03-34-55,july_stratified_brats23_men_vs_met_single_t1c,T1c,Eva_MAE,0.0001,2,200,200.0,0.6418918967247009,0.6313269734382629,0.7645270228385925,0.7766069173812866,0.8825364112854004,0.8815584182739258,0.9015939235687256,0.903377652168274,
7245463150.53104-73812f7e-3565,eva_mg_pretrained_t1n_2025-08-07_03-34-59,july_stratified_brats23_men_vs_met_single_t1n,T1n,Eva_MAE,0.0001,2,200,200.0,0.5469594597816467,0.4669230580329895,0.7581081390380859,0.749295711517334,0.7515592575073242,0.7496098279953003,0.8759528398513794,0.8734438419342041,
7245695544.98057-0e1a0f4f-2054,resenc_SimCLR_pretrained_t2f_2025-08-04_11-00-47,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,8e-05,4,200,200.0,0.6324324607849121,0.6063810586929321,0.7567567825317383,0.7763612866401672,1.0,1.0,1.0,1.0,
7245717935.33117-4c4c5515-e2ef,brainmvp_pretrained_t2w_2025-08-04_04-40-10,july_stratified_brats23_men_vs_met_single_t2w,T2w,brainmvp,6e-05,4,200,200.0,0.6604729890823364,0.6239826679229736,0.7567567825317383,0.7579039931297302,0.7096327543258667,0.7097222208976746,0.757449746131897,0.7779945135116577,
7245739133.51106-252a258f-2af1,resenc_pretrained_t2w_2025-08-03_22-47-10,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,8e-05,4,200,200.0,0.5969594717025757,0.5437036752700806,0.7564189434051514,0.7679414749145508,1.0,1.0,1.0,1.0,
7245318497.21456-d87aeee3-1c3b,resenc_MDAE_pretrained_t1n_2025-08-08_19-42-49,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,6e-05,4,200,200.0,0.5614864826202393,0.4641081690788269,0.7506756782531738,0.7633441686630249,0.8711018562316895,0.8675957918167114,0.924462914466858,0.9289957284927368,
7245824407.38249-1c5fb5fe-998c,resenc_time_conditioned_pretrained_t2w_2025-08-02_23-12-14,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,2e-05,4,200,200.0,0.5625,0.4505606591701507,0.7479729652404785,0.7696409225463867,1.0,1.0,1.0,1.0,
7245609152.11757-4f592122-0889,resenc_pretrained_t1c_2025-08-05_10-53-28,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,3e-05,4,200,200.0,0.6604729890823364,0.6239826679229736,0.7472972869873047,0.7230038642883301,0.9743589758872986,0.9736841917037964,0.9986139535903932,0.998653769493103,
7245973152.34434-9122029e-d66f,brainiac_pretrained_t1c_2025-08-01_05-46-37,july_stratified_brats23_men_vs_met_single_t1c,T1c,brainiac,0.0001,4,100,100.0,0.6469594240188599,0.6127873659133911,0.7439188957214355,0.7541337609291077,0.8191268444061279,0.813725471496582,0.9331254363059998,0.9357136487960817,
7245824420.45840-e114161b-dfb1,resenc_time_conditioned_pretrained_t1c_2025-08-02_23-11-35,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,2e-05,4,200,200.0,0.6689189076423645,0.6553030014038086,0.7425675392150879,0.7484314441680908,0.908177375793457,0.9078788161277772,0.9805959463119508,0.9819056987762452,
7246051657.11812-a88adfd1-2d0b,brainiac_scratch_t1c_2025-07-31_08-05-33,july_stratified_brats23_men_vs_met_single_t1c,T1c,brainiac,2e-05,4,100,100.0,0.6361486911773682,0.5959183573722839,0.7412161827087402,0.7360969185829163,0.5679140686988831,0.5639019012451172,0.5800416469573975,0.5975267291069031,
7245464437.08852-0f70b5be-460d,eva_mae_pretrained_t1c_2025-08-07_03-10-28,july_stratified_brats23_men_vs_met_single_t1c,T1c,Eva_MAE,0.0001,2,200,200.0,0.6189188957214355,0.5950210094451904,0.7358107566833496,0.7483066916465759,0.908177375793457,0.9078788161277772,0.944559931755066,0.947743833065033,
7245586401.77549-d1da2d48-76c9,resenc_S3D_pretrained_t1n_2025-08-05_17-11-58,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,7e-05,4,180,180.0,0.6114864945411682,0.5455930233001709,0.7297297716140747,0.7588426470756531,0.9615384340286256,0.9605194330215454,1.0,1.0,
7245719368.23451-74129289-7837,brainiac_pretrained_t2f_2025-08-04_04-24-07,july_stratified_brats23_men_vs_met_single_t2f,T2f,brainiac,6e-05,4,200,200.0,0.574999988079071,0.473027378320694,0.7290540933609009,0.7288401126861572,0.807692289352417,0.7966827154159546,0.9681219458580016,0.9706166982650756,
7245915118.27067-29e82424-fb48,mri_core_pretrained_t1c_2025-08-01_21-58-10,july_stratified_brats23_men_vs_met_single_t1c,T1c,MRICore,6e-05,4,200,200.0,0.6638513803482056,0.6622806787490845,0.7290540933609009,0.7423052191734314,0.7602217197418213,0.7589852213859558,0.8413028717041016,0.8376152515411377,
7245606688.89355-0d543a9e-2c8c,resenc_time_conditioned_pretrained_t1c_2025-08-05_11-34-52,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,3e-05,4,200,200.0,0.6094594597816467,0.5616161823272705,0.7250000238418579,0.7142311334609985,0.9487179517745972,0.9473319053649902,0.9788634777069092,0.9790090322494508,
7245588052.95932-998d1a3b-e254,resenc_VoCo_pretrained_t2w_2025-08-05_16-52-30,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180.0,0.5969594717025757,0.5437036752700806,0.716891884803772,0.7378705739974976,0.9864864945411682,0.9868215322494508,0.9993070363998412,0.9993239045143129,
7245918692.88481-36269052-4744,resenc_pretrained_t1c_2025-08-01_20-59-43,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,6e-05,4,200,200.0,0.6229729652404785,0.5722222328186035,0.7131756544113159,0.7454214096069336,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245914273.25415-3e12a8ef-2155,brainmvp_pretrained_t2w_2025-08-01_22-07-24,july_stratified_brats23_men_vs_met_single_t2w,T2w,brainmvp,6e-05,4,200,200.0,0.6304054260253906,0.6140017509460449,0.7114865183830261,0.7201904058456421,0.6739431619644165,0.6682381629943848,0.7130976915359497,0.7254914045333862,
7245826648.67032-e682d2db-86c5,resenc_time_conditioned_pretrained_t1n_2025-08-02_22-37-58,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,6e-05,4,200,200.0,0.6229729652404785,0.5722222328186035,0.7104729413986206,0.7326793670654297,0.9864864945411682,0.9868215322494508,1.0,1.0,
7245913897.39249-011ed15b-ddec,brainiac_pretrained_t1n_2025-08-01_22-13-37,july_stratified_brats23_men_vs_met_single_t1n,T1n,brainiac,6e-05,4,200,200.0,0.5625,0.4505606591701507,0.708108127117157,0.7262336015701294,0.8974359035491943,0.8940766453742981,0.9833679795265198,0.9826194047927856,
7245824394.03011-812d43b4-5b49,resenc_time_conditioned_pretrained_t2f_2025-08-02_23-12-15,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,2e-05,4,200,200.0,0.620945930480957,0.5851293206214905,0.7074323892593384,0.69349205493927,0.9864864945411682,0.9868215322494508,0.9993069767951964,0.999323844909668,
7245972339.77284-7f0837f5-f5d3,mri_core_pretrained_t1n_2025-08-01_06-09-09,july_stratified_brats23_men_vs_met_single_t1n,T1n,MRICore,0.0001,1,100,100.0,0.5,0.3418803513050079,0.7070945501327515,0.69532310962677,0.5,0.3274336159229278,0.3607068657875061,0.4358453154563904,
7245320124.74041-8cf46ccf-d533,resenc_MDAE_pretrained_t1c_2025-08-08_19-10-25,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,6e-05,4,200,200.0,0.5989865064620972,0.5261538624763489,0.7060810327529907,0.7354329824447632,0.8683298826217651,0.8683298826217651,0.9265419244766236,0.9217453002929688,
7245875438.86828-74891618-4566,resenc_time_conditioned_pretrained_t2w_2025-08-02_08-58-36,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,8e-05,4,200,200.0,0.5,0.3245614171028137,0.7027027606964111,0.7157622575759888,1.0,1.0,1.0,1.0,
7245995701.82529-5515dfc7-1d85,resenc_time_conditioned_pretrained_t1n_2025-07-31_23-37-52,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,5e-05,4,200,200.0,0.5814188718795776,0.5466547608375549,0.7020270824432373,0.7268306016921997,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245913865.87780-ab8a932b-d1cc,brainiac_pretrained_t2w_2025-08-01_22-13-57,july_stratified_brats23_men_vs_met_single_t2w,T2w,brainiac,6e-05,4,200,200.0,0.574999988079071,0.473027378320694,0.6959459781646729,0.7310357093811035,0.9743589758872986,0.9736841917037964,1.0,1.0,
7246050997.67535-a2f17ee0-aaf9,resenc_time_conditioned_pretrained_t1n_2025-07-31_08-08-38,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,2e-05,1,200,200.0,0.5864865183830261,0.5061224699020386,0.6942567825317383,0.7112323045730591,0.9743589758872986,0.9736841917037964,0.9979209899902344,0.997987985610962,
7245320109.77939-bb33dae7-949f,resenc_MDAE_pretrained_t2w_2025-08-08_19-11-00,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,6e-05,4,200,200.0,0.5729729533195496,0.4965384602546692,0.6939189434051514,0.7129032015800476,1.0,1.0,1.0,1.0,
7245587658.11197-1f2b114d-36fe,resenc_SimCLR_pretrained_t1c_2025-08-05_16-56-37,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,7e-05,4,180,180.0,0.6094594597816467,0.5616161823272705,0.6935811042785645,0.7220281362533569,0.9608454704284668,0.9605194330215454,0.9944560527801514,0.9946867823600768,
7245914286.20417-4158646f-b96e,brainmvp_pretrained_t1c_2025-08-01_22-06-58,july_stratified_brats23_men_vs_met_single_t1c,T1c,brainmvp,6e-05,4,200,200.0,0.6222972869873047,0.6223574876785278,0.6932432651519775,0.6927385330200195,0.6448371410369873,0.6446753144264221,0.7616077661514282,0.7603225708007812,
7245976648.13524-8144645e-f36b,resenc_time_conditioned_pretrained_t1c_2025-08-01_06-20-57,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,2e-05,4,200,200.0,0.6469594240188599,0.6127873659133911,0.6922297477722168,0.692893385887146,0.9223839044570924,0.92099791765213,0.9771310091018676,0.9783772230148317,
7245914669.07624-fe1946f5-b931,dinov2_pretrained_t2f_2025-08-01_22-01-08,july_stratified_brats23_men_vs_met_single_t2f,T2f,dinov2,6e-05,4,50,200.0,0.6229729652404785,0.5722222328186035,0.6902027130126953,0.7212199568748474,0.7428967952728271,0.7246376872062683,0.8336798548698425,0.8431286215782166,
7245826635.74110-af8ec24c-7f8b,resenc_time_conditioned_pretrained_t1c_2025-08-02_22-37-45,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,6e-05,4,200,200.0,0.5979729890823364,0.535444974899292,0.6898648738861084,0.6781274676322937,0.9223839044570924,0.92099791765213,0.979902982711792,0.981125831604004,
7245719308.05123-de1946f9-63a6,brainiac_scratch_t2w_2025-08-04_04-24-21,july_stratified_brats23_men_vs_met_single_t2w,T2w,brainiac,6e-05,4,200,200.0,0.6513513326644897,0.6491138935089111,0.6885135173797607,0.6891220808029175,0.7508662939071655,0.7499567270278931,0.8031878471374512,0.7862674593925476,
7245970691.88174-40ce883b-19de,resenc_time_conditioned_pretrained_t2f_2025-08-01_06-29-15,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncTimeConditioned,0.0001,4,200,200.0,0.5625,0.4505606591701507,0.6878378391265869,0.7167041301727295,0.9216909408569336,0.921052634716034,0.9722799062728882,0.9706199169158936,
7245974025.49269-419f3bbe-defd,resenc_time_conditioned_pretrained_t1c_2025-08-01_05-36-58,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,2e-05,1,200,200.0,0.608445942401886,0.5682763457298279,0.6878378391265869,0.726433515548706,0.92099791765213,0.92099791765213,0.984753966331482,0.9854979515075684,
7245588039.23799-9b49f646-9c53,resenc_VoCo_pretrained_t2f_2025-08-05_16-52-00,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,7e-05,4,180,180.0,0.612500011920929,0.5360544323921204,0.6868243217468262,0.6757313013076782,0.9871795177459716,0.9868398308753968,0.9972279667854308,0.99732506275177,
7245913878.93453-891beaea-7096,brainiac_pretrained_t1c_2025-08-01_22-13-40,july_stratified_brats23_men_vs_met_single_t1c,T1c,brainiac,6e-05,4,200,200.0,0.5854729413986206,0.5162764191627502,0.6864864826202393,0.6881110668182373,0.8582813739776611,0.8540247678756714,0.9736659526824952,0.9757199287414552,
7245198523.75706-ce813eff-40c1,resenc_VoCo_pretrained_t2w_2025-08-10_05-01-03,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180.0,0.5614864826202393,0.4641081690788269,0.6864864826202393,0.6955922842025757,0.9729729890823364,0.9736111164093018,1.0,1.0,
7245193273.53413-03262733-3214,resenc_VoCo_pretrained_t2w_2025-08-10_06-21-06,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180.0,0.5614864826202393,0.4641081690788269,0.6864864826202393,0.6955922842025757,0.9729729890823364,0.9736111164093018,1.0,1.0,
7245914697.14381-a383d3ec-697b,dinov2_pretrained_t1c_2025-08-01_22-00-15,july_stratified_brats23_men_vs_met_single_t1c,T1c,dinov2,6e-05,4,50,200.0,0.6229729652404785,0.5722222328186035,0.6844594478607178,0.6936713457107544,0.6081081032752991,0.5422637462615967,0.7602217197418213,0.7763879895210266,
7245465661.71429-7c3be2fa-188d,eva_mdae_pretrained_t2f_2025-08-07_02-44-11,july_stratified_brats23_men_vs_met_single_t2f,T2f,Eva_MAE,0.0001,2,200,200.0,0.6354729533195496,0.5898990035057068,0.6827702522277832,0.6835595369338989,0.8440748453140259,0.8416666984558105,0.9306999444961548,0.9342657327651978,
7245585947.64113-7fe3cc42-6db0,resenc_MG_pretrained_t2w_2025-08-05_17-23-19,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncoder_Classifier,7e-05,4,180,180.0,0.6104729771614075,0.5540817975997925,0.678716242313385,0.69038987159729,1.0,1.0,1.0,1.0,
7245971521.93084-66ac6304-33bf,brainmvp_pretrained_t1n_2025-08-01_06-17-53,july_stratified_brats23_men_vs_met_single_t1n,T1n,brainmvp,0.0001,4,100,100.0,0.5,0.3245614171028137,0.6787161827087402,0.694319486618042,0.5239085555076599,0.5210084319114685,0.5654885768890381,0.5842721462249756,
7245694752.01614-772ef3eb-81ca,resenc_MG_pretrained_t2f_2025-08-04_11-13-10,july_stratified_brats23_men_vs_met_single_t2f,T2f,ResEncoder_Classifier,8e-05,4,200,200.0,0.6000000238418579,0.5157232880592346,0.6780405044555664,0.6893978714942932,1.0,1.0,1.0,1.0,
7245739483.87886-e4b8d1be-e2ed,mri_core_pretrained_t2w_2025-08-03_22-46-56,july_stratified_brats23_men_vs_met_single_t2w,T2w,MRICore,0.0001,1,100,100.0,0.5,0.3418803513050079,0.6746621131896973,0.6487135291099548,0.5,0.3274336159229278,0.3731808662414551,0.4370236992835998,
7245972314.44162-3c517cb9-cb1d,mri_core_pretrained_t2w_2025-08-01_06-12-16,july_stratified_brats23_men_vs_met_single_t2w,T2w,MRICore,0.0001,1,100,100.0,0.5,0.3418803513050079,0.6746621131896973,0.6487135291099548,0.6084545850753784,0.6008403301239014,0.6625086665153503,0.6730297803878784,
7246051233.42213-f1c20a33-d047,mri_core_pretrained_t2w_2025-07-31_08-11-36,july_stratified_brats23_men_vs_met_single_t2w,T2w,MRICore,2e-05,1,100,100.0,0.5,0.3418803513050079,0.6736487150192261,0.6762418746948242,0.5128205418586731,0.3553571403026581,0.7217602133750916,0.7419666051864624,
7245914259.51847-f2574b4d-4ab4,brainmvp_pretrained_t2f_2025-08-01_22-07-44,july_stratified_brats23_men_vs_met_single_t2f,T2f,brainmvp,6e-05,4,200,200.0,0.5,0.3245614171028137,0.6736485958099365,0.6636013984680176,0.5966736078262329,0.5529412031173706,0.6680526733398438,0.6481443643569946,
7245973131.93310-e0456ffc-518c,brainiac_pretrained_t2w_2025-08-01_05-46-03,july_stratified_brats23_men_vs_met_single_t2w,T2w,brainiac,0.0001,4,100,100.0,0.6104729771614075,0.5540817975997925,0.6729729771614075,0.7100759744644165,0.9736659526824952,0.9736659526824952,0.9993069767951964,0.9993239045143129,
7246051636.97167-80386075-e314,brainiac_scratch_t2w_2025-07-31_08-04-54,july_stratified_brats23_men_vs_met_single_t2w,T2w,brainiac,2e-05,4,100,100.0,0.5489864945411682,0.4420289993286133,0.6722972989082336,0.6880471706390381,0.601871132850647,0.5331880450248718,0.7803187370300293,0.7754114866256714,
7245976665.43449-1d149a6f-eaf1,resenc_time_conditioned_pretrained_t1n_2025-08-01_06-21-09,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,2e-05,4,200,200.0,0.6114864945411682,0.5455930233001709,0.671621561050415,0.706318736076355,1.0,1.0,1.0,1.0,
7245874536.29422-0b373da2-b76a,resenc_pretrained_t1c_2025-08-02_09-09-41,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncoder_Classifier,0.0001,4,200,200.0,0.6229729652404785,0.5722222328186035,0.6712838411331177,0.7113828659057617,0.9487179517745972,0.9473319053649902,0.9792100191116332,0.974034309387207,
7245606701.45916-b1be46c4-12bb,resenc_time_conditioned_pretrained_t1n_2025-08-05_11-34-30,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,3e-05,4,200,200.0,0.5854729413986206,0.5162764191627502,0.6685811281204224,0.6659581065177917,0.9729729890823364,0.9736111164093018,1.0,1.0,
7246051511.20996-b165cc9f-bfde,dinov2_frozen_t1c_2025-07-31_08-05-45,july_stratified_brats23_men_vs_met_single_t1c,T1c,dinov2,2e-05,4,50,100.0,0.5375000238418579,0.4031007885932922,0.6675676107406616,0.6834730505943298,0.5641025900840759,0.4562289714813232,0.8357588052749634,0.8178205490112305,
7245820324.11701-55d6abd5-1132,resenc_time_conditioned_pretrained_t1n_2025-08-03_00-21-10,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncTimeConditioned,8e-05,4,200,200.0,0.5739864706993103,0.4854559898376465,0.6618243455886841,0.6609148979187012,0.9864864945411682,0.9868215322494508,0.9993070363998412,0.999323844909668,
7245820310.43466-45479709-f2ff,resenc_time_conditioned_pretrained_t1c_2025-08-03_01-02-49,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,8e-05,4,200,200.0,0.5564188957214355,0.5125700831413269,0.658108115196228,0.6720889806747437,0.9480249881744384,0.9473684430122375,0.9740124940872192,0.9698213934898376,
7245719407.11037-66642712-c1dc,brainiac_pretrained_t1c_2025-08-04_04-15-29,july_stratified_brats23_men_vs_met_single_t1c,T1c,brainiac,6e-05,4,200,200.0,0.6239864826202393,0.564479649066925,0.6577702760696411,0.6527925729751587,0.8198198080062866,0.812544047832489,0.9563409686088562,0.959455132484436,
7245917000.40951-33aec5b1-5cb6,resenc_time_conditioned_pretrained_t1c_2025-08-01_21-28-37,july_stratified_brats23_men_vs_met_single_t1c,T1c,ResEncTimeConditioned,6e-05,4,200,200.0,0.5939189195632935,0.5631205439567566,0.6570945978164673,0.6690961122512817,0.89466392993927,0.89466392993927,0.9674289226531982,0.9675368070602416,
7245695590.36801-3a41b9c5-5438,resenc_SimCLR_pretrained_t1n_2025-08-04_10-52-11,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,8e-05,4,200,200.0,0.5898648500442505,0.5786594152450562,0.6554054021835327,0.676018238067627,0.9871795177459716,0.9868398308753968,1.0,1.0,
7245465685.78077-7614ed11-178c,eva_mdae_pretrained_t2w_2025-08-07_02-44-26,july_stratified_brats23_men_vs_met_single_t2w,T2w,Eva_MAE,0.0001,2,200,200.0,0.5114864706993103,0.3708359301090241,0.6554054021835327,0.6701176166534424,0.8440748453140259,0.8416666984558105,0.9223839044570924,0.9223840236663818,
7245969887.73511-4a13b73f-3c94,dinov2_pretrained_t1c_2025-08-01_06-45-41,july_stratified_brats23_men_vs_met_single_t1c,T1c,dinov2,0.0001,1,50,100.0,0.6114864945411682,0.5455930233001709,0.6530405282974243,0.6701316833496094,0.5810810923576355,0.4973330497741699,0.8004157543182373,0.8061425685882568,
7245995957.17221-1feb6c1b-4782,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-07-31_23-32-20,july_stratified_brats23_men_vs_met_single_t1n,T1n,ResEncoder_Classifier,5e-05,4,200,200.0,0.5168918967247009,0.4744971394538879,0.6527026891708374,0.6939966678619385,0.9352044463157654,0.9341990947723388,0.9944559335708618,0.9946913719177246,
7246050923.55087-2abee0eb-ace7,resenc_time_conditioned_pretrained_t2w_2025-07-31_08-10-44,july_stratified_brats23_men_vs_met_single_t2w,T2w,ResEncTimeConditioned,2e-05,1,200,200.0,0.550000011920929,0.4272727370262146,0.6527026891708374,0.6705350279808044,0.8461538553237915,0.8393234610557556,0.9334719181060792,0.938257098197937,
