run_id,run_name,state,created_at,url,project,metric_epoch,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,config_model,config_learning_rate,config_batch_size,config_epochs,benchmark,modalities
7245182583.80692-29c369ed-2319,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_09-19-39,crashed,2025-08-10T09:20:16Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245182583.80692-29c369ed-2319,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245182545.19969-075109a7-3487,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_09-20-03,crashed,2025-08-10T09:20:42Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245182545.19969-075109a7-3487,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245182329.56550-bdd716ea-c364,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_09-23-34,crashed,2025-08-10T09:24:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245182329.56550-bdd716ea-c364,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245181958.16117-4f0946f4-03fd,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_09-29-38,crashed,2025-08-10T09:30:06Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245181958.16117-4f0946f4-03fd,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245182154.55484-494da4fa-5660,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_09-33-42,crashed,2025-08-10T09:34:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245182154.55484-494da4fa-5660,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245181623.89168-c9278a9a-9e9e,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_09-35-13,crashed,2025-08-10T09:35:51Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245181623.89168-c9278a9a-9e9e,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245181759.35444-31bad235-c5ff,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_09-39-31,finished,2025-08-10T09:40:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245181759.35444-31bad235-c5ff,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,200.0,0.9711042046546936,0.9879542589187622,0.9317744970321656,0.8489941358566284,0.996488094329834,0.9987082481384276,0.9941612482070924,0.9922114610671996,0.952556312084198,0.9777992367744446,0.9346677660942078,0.924776554107666,ResEncTimeConditioned,5e-05,2.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245181283.98138-e4d079e7-914b,resenc_MDAE_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_09-47-27,crashed,2025-08-10T09:47:57Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245181283.98138-e4d079e7-914b,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245180333.54189-54d81e15-16ca,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_10-02-12,crashed,2025-08-10T10:02:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245180333.54189-54d81e15-16ca,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245179628.12391-071213a5-ea3f,resenc_SimCLR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_10-08-30,crashed,2025-08-10T10:08:58Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245179628.12391-071213a5-ea3f,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245179270.81593-702afb3a-84ae,resenc_SwinUNETR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_10-14-31,crashed,2025-08-10T10:15:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245179270.81593-702afb3a-84ae,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,,,,,,,,,,,,,,,,,,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245178561.91648-72d66936-1b7a,resenc_VF_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_10-31-17,finished,2025-08-10T10:31:45Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245178561.91648-72d66936-1b7a,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,180.0,0.985925793647766,0.982791781425476,0.9808685183525084,0.969924807548523,1.0,1.0,1.0,1.0,0.9989652633666992,0.9996951818466188,0.9808473587036132,0.9699106216430664,ResEncoder_Classifier,7e-05,2.0,180.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245178903.95742-2e14202a-e66b,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_10-31-21,finished,2025-08-10T10:32:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245178903.95742-2e14202a-e66b,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,200.0,0.8294776678085327,0.9237270355224608,0.8473529815673828,0.768867552280426,0.9980448484420776,0.9994833469390868,0.974561095237732,0.9764484167099,0.8994007110595703,0.9510769844055176,0.8790895938873291,0.8503703474998474,ResEncTimeConditioned,5e-05,2.0,200.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
7245178202.77181-4b38d1e1-2772,resenc_VoCo_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_10-36-33,finished,2025-08-10T10:37:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f/runs/7245178202.77181-4b38d1e1-2772,july_stratified_brats23_gli_vs_men_multi_t1n_t1c_t2w_t2f,180.0,0.9953243732452391,0.9985828399658204,0.9636096954345704,0.9479541182518004,1.0,1.0,1.0,1.0,0.9936717748641968,0.9979679584503174,0.9733285903930664,0.9423954486846924,ResEncoder_Classifier,7e-05,2.0,180.0,brats23_gli_vs_men,t1n_t1c_t2w_t2f
