run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size,config_freeze_encoder,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim,config_chpt_path,config_attn_drop_rate,config_drop_path_rate,config_load_cls_token,config_num_reg_tokens,config_proj_drop_rate,config_drop_path_scale,config_patch_drop_rate,config_use_abs_pos_emb,config_use_rot_pos_emb,config_cls_token_available,config_pretraining_input_shape_mismatch
7245607839.49887-090548c0-51b5,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_flair_2025-08-05_11-22-39,finished,2025-08-05T11:23:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245607839.49887-090548c0-51b5,,122f6ca7-1805-427d-81aa-ae3362ea2fa4,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5054242610931396,0.47030141949653625,0.5,0.4433962404727936,0.5853255391120911,0.9080113172531128,0.9325559139251708,0.8289413452148438,0.8526996374130249,0.4425824880599976,0.5686993598937988,0.5468189716339111,0.4717741906642914,0.4615384638309479,0.6732960343360901,25139.0,1000.0,1754418132.559073,200.0,2.2845726541309562e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245607013.30924-ade68b60-42dc,resenc_multimodal_mm_mdae_pretrained_pretrained_flair_2025-08-05_11-28-18,finished,2025-08-05T11:28:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245607013.30924-ade68b60-42dc,,7ac221c9-28c3-4a23-8069-178bcf9df2bf,t-jiachentu,False,0,Classification,200,False,ResEncoderMultiModal_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,3e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5054242610931396,0.47030141949653625,0.5,0.4433962404727936,0.5853255391120911,0.9080113172531128,0.9325559139251708,0.8289413452148438,0.8526996374130249,0.4425824880599976,0.5686993598937988,0.5468189716339111,0.4717741906642914,0.4615384638309479,0.6732960343360901,23286.0,1000.0,1754416609.296153,200.0,2.2845726541309562e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245606192.10468-97dcb965-01af,resenc_time_conditioned_pretrained_flair_2025-08-05_15-12-09,finished,2025-08-05T15:12:53Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245606192.10468-97dcb965-01af,,3b28364f-9047-4ccc-a4f5-025637d772b9,t-jiachentu,False,0,Classification,200,False,ResEncTimeConditioned,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,3e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.5,0.4668283462524414,0.3996010422706604,0.5,0.4433962404727936,0.5779014825820923,0.6349118947982788,0.702407956123352,0.5,0.4435611963272095,0.5589526295661926,0.5787334442138672,0.5994623899459839,0.5,0.44285714626312256,0.5715740919113159,23969.0,1000.0,1754430742.1202006,200.0,2.2845726541309562e-09,17600.0,,,,,,,,,,False,256.0,0.5,64.0,,,,,,,,,,,,
7245521778.26434-714f50ac-0dd9,eva_mdae_pretrained_flair_2025-08-06_11-08-53,finished,2025-08-06T11:09:46Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245521778.26434-714f50ac-0dd9,,df420875-6d47-4472-8f86-1e1381ef4e87,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,5e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5799509286880493,0.615026593208313,0.5,0.4433962404727936,0.5878466963768005,0.7652551531791687,0.8202584981918335,0.6371346712112427,0.6677740812301636,0.5130274891853333,0.5403528809547424,0.519713282585144,0.488575279712677,0.460829496383667,0.6116873621940613,84992.0,1000.0,1754563575.847357,200.0,3.8076210902182585e-09,17600.0,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245464751.01500-5e36edbc-6f10,eva_simmim_pretrained_flair_2025-08-07_15-22-26,finished,2025-08-07T03:00:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245464751.01500-5e36edbc-6f10,,30af3fff-2a71-4de0-a779-cf7aa356808f,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,,0.2,0.5439295172691345,0.5702570676803589,0.5,0.4433962404727936,0.5757462978363037,0.5885610580444336,0.6232016086578369,0.5,0.4435611963272095,0.570167601108551,0.531195342540741,0.45474910736083984,0.5,0.44285714626312256,0.5779273509979248,120258.0,1511.0,1754657017.5215886,200.0,7.615242180436517e-09,17600.0,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimMIM/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245464756.69460-416cea6b-ff92,eva_mdae_pretrained_flair_2025-08-07_02-59-55,finished,2025-08-07T03:00:43Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245464756.69460-416cea6b-ff92,,2441997e-1e1c-406f-8b8f-e78a22b2123f,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5823281407356262,0.6296542882919312,0.5,0.4433962404727936,0.57365483045578,0.5785389542579651,0.6081831455230713,0.5070422291755676,0.45815640687942505,0.5689160823822021,0.5525157451629639,0.5748207569122314,0.5,0.44285714626312256,0.5773524045944214,85195.0,1000.0,1754620834.019292,200.0,7.615242180436517e-09,17600.0,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/0729/openmind005/Dataset005_OpenMind/EvaMDAETrainer_RandomMask_Flow_BS64__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate_trilinear
7245463500.39501-5144c019-5daa,eva_swinunetr_pretrained_flair_2025-08-07_15-21-46,finished,2025-08-07T03:21:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245463500.39501-5144c019-5daa,,73ba05d2-cd38-4604-ad3d-62251a1ef566,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,0.5690146088600159,0.6159131526947021,0.5,0.4433962404727936,0.5757030844688416,0.6829851865768433,0.7119995355606079,0.6124236583709717,0.6349865794181824,0.5404072999954224,0.5243051648139954,0.5188171863555908,0.48723119497299194,0.4824971556663513,0.6539492607116699,116494.0,1477.0,1754655429.9265451,200.0,7.615242180436517e-09,17600.0,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SwinUNETR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245463470.79742-fe237e71-fad2,eva_mae_pretrained_flair_2025-08-07_03-28-55,finished,2025-08-07T03:29:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245463470.79742-fe237e71-fad2,,50ba316c-6984-4a18-a25b-8d23232f61a7,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,,0.2,0.5717748403549194,0.6159131526947021,0.5,0.4433962404727936,0.5761145353317261,0.6019062995910645,0.6402897834777832,0.5544196963310242,0.5514107942581177,0.5655302405357361,0.5275536775588989,0.5203852653503418,0.5047042965888977,0.4726074934005738,0.596799910068512,91217.0,1000.0,1754628593.3573372,200.0,7.615242180436517e-09,17600.0,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MAE/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245462177.86074-ced17b39-3816,eva_mg_pretrained_flair_2025-08-07_03-49-43,finished,2025-08-07T03:50:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245462177.86074-ced17b39-3816,,97f7b877-f3e2-4600-b250-e912e66c6413,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,,0.2,0.6093558073043823,0.6728723049163818,0.5,0.4433962404727936,0.5756827592849731,0.6847997903823853,0.7391337156295776,0.5544196963310242,0.5514107942581177,0.5429703593254089,0.588238000869751,0.602150559425354,0.5618279576301575,0.5655940771102905,0.5815399885177612,87792.0,1000.0,1754626424.9321158,200.0,7.615242180436517e-09,17600.0,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-MG/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245460895.82357-6647d185-f0d7,eva_simclr_pretrained_flair_2025-08-07_04-11-26,finished,2025-08-07T04:12:22Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245460895.82357-6647d185-f0d7,,8fbddbef-4bd0-4493-b2a9-cec8f57f66c3,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,,0.2,0.5304246544837952,0.5347961187362671,0.5,0.4433962404727936,0.5755857825279236,0.7014053463935852,0.7414559125900269,0.6335504055023193,0.6616666316986084,0.5308896899223328,0.5188533067703247,0.4251791834831238,0.5409946441650391,0.5351978540420532,0.615707516670227,86969.0,1000.0,1754626908.2063186,200.0,7.615242180436517e-09,17600.0,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-SimCLR/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245460939.88880-a5b9efcf-228d,eva_voco_pretrained_flair_2025-08-07_04-14-43,finished,2025-08-07T04:16:36Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245460939.88880-a5b9efcf-228d,,9ab2201d-fe75-40a4-b9e4-7c68cc6d4d51,t-jiachentu,False,0,Classification,200,False,Eva_MAE,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,2,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,avg,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,,0.2,0.563545823097229,0.589982271194458,0.5,0.4433962404727936,0.5751584768295288,0.801085352897644,0.8357059955596924,0.6864304542541504,0.7254902124404907,0.49859070777893066,0.5622621774673462,0.5896056890487671,0.5134408473968506,0.5120687484741211,0.6326726078987122,74901.0,1000.0,1754615097.5045586,200.0,7.615242180436517e-09,17600.0,,,16.0,864.0,2.66666667,12.0,,,,,,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/eva/PrimusM-OpenMind-VoCo/checkpoint_final.pth,0.0,0.0,False,0.0,0.0,True,0.0,True,True,True,interpolate
7245319513.63391-4210fd62-3990,resenc_MDAE_pretrained_flair_2025-08-08_19-24-15,finished,2025-08-08T19:25:00Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245319513.63391-4210fd62-3990,,4ed735d0-839f-4937-9f15-4b3dafd443cf,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_DDPM_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.46543198823928833,0.3927304744720459,0.5,0.4433962404727936,0.5806173086166382,0.5953168272972107,0.6285274624824524,0.5,0.4435611963272095,0.5649245977401733,0.6090718507766724,0.6353046894073486,0.5,0.44285714626312256,0.5673139095306396,23343.0,1000.0,1754704440.7420907,200.0,4.5691453082619125e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245318691.34211-8369fed5-0845,resenc_MDAE_pretrained_flair_2025-08-08_19-40-18,finished,2025-08-08T19:40:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245318691.34211-8369fed5-0845,,f4a77f08-f014-412b-9256-5f8530fe91ec,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_VE_90Mask_1500ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5408762693405151,0.584884762763977,0.5,0.4433962404727936,0.6214531064033508,0.7712055444717407,0.8021606206893921,0.6599273085594177,0.6918767690658569,0.5114361643791199,0.5582741498947144,0.5501792430877686,0.4939516186714173,0.4647058844566345,0.6054767966270447,22703.0,1000.0,1754704758.839604,200.0,4.5691453082619125e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245317896.37836-ba3964fd-9d4f,resenc_MDAE_pretrained_flair_2025-08-08_19-47-54,finished,2025-08-08T19:48:35Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245317896.37836-ba3964fd-9d4f,,f1bb6b17-cb7d-466d-a29c-3619ed9b033a,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,6e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,survival_2year,True,power,3,False,1,True,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_Flow90_b48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.49462854862213135,0.4760638177394867,0.5,0.4433962404727936,0.5908273458480835,0.7782330513000488,0.8098338842391968,0.668761670589447,0.7030812501907349,0.5083834528923035,0.5498840808868408,0.5555555820465088,0.4993279576301574,0.4686290919780731,0.607324481010437,23252.0,1000.0,1754705766.7145183,200.0,4.5691453082619125e-09,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245056277.39158-2ba688ec-ba6b,resenc_c2s_pretrained_flair_2025-08-11_20-28-56,finished,2025-08-11T20:29:26Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245056277.39158-2ba688ec-ba6b,,b081940d-2c7e-49c0-87ef-8e278ce7f86a,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,0.0001,1,False,0,True,False,full,False,0.2,1,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/c2s/Openmind/0702/Dataset005_OpenMind/BaseC2STrainer_BS48_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.5432447791099548,0.5569591522216797,0.5,0.4433962404727936,0.5757202506065369,0.4799576997756958,0.43778079748153687,0.5,0.4435611963272095,0.5820034146308899,0.534369945526123,0.5403225421905518,0.5,0.44285714626312256,0.5768552422523499,11934.0,500.0,1754956098.8750875,100.0,3.854818796385494e-08,35000.0,,,,,,,,,,,,,,,,,,,,,,,,,
7245044725.00344-ea4bf836-954e,resenc_emdae_base_pretrained_flair_2025-08-11_23-38-56,finished,2025-08-11T23:39:25Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_survival_2year_single_flair/runs/7245044725.00344-ea4bf836-954e,,70a9350b-1e09-4165-a878-7271b91373ec,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,3,AdamW,16-mixed,CosineAnneal,20,4,False,200,True,True,0,gpu,0.2,2,16,val,False,,3,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset004_UPENN_GBM,False,7e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,30,False,False,survival_2year,True,power,3,False,1,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_BS48_90Mask_1000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.516779899597168,0.4829343855381012,0.5,0.4433962404727936,0.5768514275550842,0.605875551700592,0.6466000080108643,0.51408451795578,0.472373366355896,0.5628712177276611,0.588711142539978,0.6292562484741211,0.5,0.44285714626312256,0.5681753754615784,21627.0,1000.0,1754977191.227393,200.0,5.330669526305569e-09,17600.0,,,,,,,,,,,,,,,,,,,,,,,,,
