run_id,run_name,state,created_at,url,project,metric_epoch,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,config_model,config_learning_rate,config_batch_size,config_epochs,modality
7245992527.90061-82d86229-d8e6,brainiac_scratch_t1gd_2025-08-01_00-28-33,finished,2025-08-01T00:28:58Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992527.90061-82d86229-d8e6,july_stratified_upenn_gbm_gtr_status_single_t1gd,100.0,0.430921733379364,0.36026784777641296,0.5,0.3723404109477997,0.5344624519348145,0.5243092775344849,0.5,0.3727598488330841,0.44088420271873474,0.38753020763397217,0.5,0.3709677457809448,brainiac,5e-05,1.0,100.0,T1gd
7245992472.16036-da2424a2-17a1,mri_core_pretrained_t1gd_2025-08-01_00-28-05,finished,2025-08-01T00:29:20Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992472.16036-da2424a2-17a1,july_stratified_upenn_gbm_gtr_status_single_t1gd,100.0,0.4804777503013611,0.44330358505249023,0.5,0.3723404109477997,0.4985949099063874,0.4940411448478699,0.5,0.3727598488330841,0.4705944955348969,0.4343297481536865,0.5,0.3709677457809448,MRICore,5e-05,1.0,100.0,T1gd
7245992409.84648-5cdbd3e0-db18,mri_core_frozen_t1gd_2025-08-01_00-28-15,finished,2025-08-01T00:29:31Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992409.84648-5cdbd3e0-db18,july_stratified_upenn_gbm_gtr_status_single_t1gd,100.0,0.4808059632778168,0.4541666507720947,0.5,0.3723404109477997,0.5064796805381775,0.4931270480155945,0.5,0.3727598488330841,0.46887704730033875,0.4288949370384216,0.5,0.3709677457809448,MRICore,5e-05,4.0,100.0,T1gd
7245992358.03924-a38299d2-6d93,brainmvp_pretrained_t1gd_2025-08-01_00-29-26,finished,2025-08-01T00:29:54Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992358.03924-a38299d2-6d93,july_stratified_upenn_gbm_gtr_status_single_t1gd,100.0,0.5103923082351685,0.456845223903656,0.5,0.28915661573410034,0.5794023275375366,0.601723313331604,0.5512933135032654,0.5268201231956482,0.4867147207260132,0.4462560415267944,0.5,0.3709677457809448,brainmvp,5e-05,1.0,100.0,T1gd
7245992132.34900-c029ed9c-b3d6,dinov2_pretrained_t1gd_2025-08-01_00-29-46,finished,2025-08-01T00:30:10Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992132.34900-c029ed9c-b3d6,july_stratified_upenn_gbm_gtr_status_single_t1gd,100.0,0.4688838720321655,0.4171130955219269,0.5,0.3723404109477997,0.5304146409034729,0.5287615060806274,0.49502304196357727,0.3818438649177551,0.426619291305542,0.37032002210617065,0.5,0.3709677457809448,dinov2,5e-05,1.0,50.0,T1gd
7245992079.89548-d33ad4f3-5d31,dinov2_frozen_t1gd_2025-08-01_00-31-15,finished,2025-08-01T00:31:40Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992079.89548-d33ad4f3-5d31,july_stratified_upenn_gbm_gtr_status_single_t1gd,100.0,0.6059823632240295,0.602529764175415,0.5,0.3723404109477997,0.5472829341888428,0.5510901808738708,0.5563719272613525,0.5468981266021729,0.5736526846885681,0.5342693328857422,0.5,0.3709677457809448,dinov2,5e-05,4.0,50.0,T1gd
7245992586.31005-cb764835-ddf4,brainiac_pretrained_t1gd_2025-08-01_00-32-24,finished,2025-08-01T00:32:49Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992586.31005-cb764835-ddf4,july_stratified_upenn_gbm_gtr_status_single_t1gd,100.0,0.48493459820747375,0.4535714387893677,0.5,0.3723404109477997,0.6144078373908997,0.6224268674850464,0.51408451795578,0.4028485417366028,0.4698745608329773,0.44021737575531006,0.5,0.3709677457809448,brainiac,5e-05,1.0,100.0,T1gd
7245992026.10055-25688da2-deb0,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1gd_2025-08-01_02-13-58,finished,2025-08-01T00:33:01Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992026.10055-25688da2-deb0,july_stratified_upenn_gbm_gtr_status_single_t1gd,200.0,0.5574038028717041,0.5666667222976685,0.5,0.3723404109477997,0.6382657289505005,0.6437228918075562,0.5887391567230225,0.5781680345535278,0.5371949672698975,0.5048309564590454,0.5135869979858398,0.512499988079071,ResEncoder_Classifier,5e-05,4.0,200.0,T1gd
7245992304.02121-568c52d5-03c3,resenc_multimodal_mm_mdae_pretrained_pretrained_t1gd_2025-08-01_00-33-56,finished,2025-08-01T00:34:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992304.02121-568c52d5-03c3,july_stratified_upenn_gbm_gtr_status_single_t1gd,100.0,0.5627288222312927,0.5623512268066406,0.538690447807312,0.5277301073074341,0.5255690813064575,0.5277119874954224,0.5106649398803711,0.45177215337753296,0.5115798711776733,0.51222825050354,0.5,0.3709677457809448,ResEncoderMultiModal_Classifier,5e-05,1.0,100.0,T1gd
7245992243.74149-bbf91d77-eefe,resenc_time_conditioned_pretrained_t1gd_2025-08-01_00-33-58,finished,2025-08-01T00:35:29Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_upenn_gbm_gtr_status_single_t1gd/runs/7245992243.74149-bbf91d77-eefe,july_stratified_upenn_gbm_gtr_status_single_t1gd,200.0,0.5462814569473267,0.5395833253860474,0.5247023701667786,0.5204644203186035,0.6818228960037231,0.693509578704834,0.634615421295166,0.6364953517913818,0.606484055519104,0.6186593770980835,0.595108687877655,0.5873016119003296,ResEncTimeConditioned,5e-05,4.0,200.0,T1gd
