run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_pretrained_path,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_dinov2_model_name,config_slice_aggregation,config_chpt_path,config_image_size,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_patch_size,config_freeze_encoder,config_pretrained_encoder_path,config_time_dim,config_dropout_rate,config_learned_sinusoidal_dim
7246325584.47666-6f487e4d-b32d,mri_core_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-28_03-50-48,failed,2025-07-28T03:51:05Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246325584.47666-6f487e4d-b32d,,5e517b36-af80-438b-80c0-f2f459e4dccb,t-jiachentu,False,0,Classification,300.0,False,mri_core_finetune,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,300.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,4.0,False,0.0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,False,epochwise,mean,,0.5,,,,,,,,,,,,,,,,76.0,0.0,1753674716.351855,,4.761904761904763e-07,0.0,,mean,,224.0,,,,,,,,,,,
7246324962.14139-7099525b-10a4,dinov2_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-28_04-06-22,failed,2025-07-28T04:07:01Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246324962.14139-7099525b-10a4,,ef4264b3-74d5-4a1d-94b9-51b21014c762,t-jiachentu,False,0,Classification,300.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,300.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,1e-05,4.0,False,0.0,True,False,full,False,0.2,,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,False,epochwise,mean,True,0.5,,,,,,,,,,,,,,,,157.0,0.0,1753675770.7636306,,4.761904761904763e-07,0.0,facebook/dinov2-base,mean,,,,,,,,,,,,,
7246244990.45869-a413f578-c438,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-29_02-15-11,finished,2025-07-29T02:15:47Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246244990.45869-a413f578-c438,,39d44904-aaca-4cb8-99f3-14c6837b5b05,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,,,0.2,0.6275904178619385,0.5922297239303589,0.6114864945411682,0.5455930233001709,1.0847324132919312,0.9997668862342834,0.9997647404670716,0.9862385392189026,0.9866940975189208,0.3505208194255829,0.9960231184959412,0.9958419799804688,0.9615384340286256,0.9605194330215454,0.37421372532844543,8908.0,500.0,1753764255.2768743,100.0,1.927409398192747e-08,2900.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,
7246244353.29521-4371ad6a-c79c,mri_core_frozen_multi_t1n_t1c_t2w_t2f_2025-07-29_02-35-39,finished,2025-07-29T02:37:08Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246244353.29521-4371ad6a-c79c,,bd17c3a1-a685-4da7-be67-fd5709563579,t-jiachentu,False,0,Classification,100.0,False,MRICore,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,,0.2,,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,False,epochwise,mean,,0.5,0.5966598987579346,0.5655405521392822,0.5,0.34188035130500793,0.6940760016441345,0.5107323527336121,0.513055682182312,0.5345408916473389,0.5264345407485962,0.6942391395568848,0.744175910949707,0.7595287561416626,0.5,0.3391304314136505,0.6925344467163086,10372.0,500.0,1753767001.8413925,100.0,1.927409398192747e-08,5700.0,,mean,,224.0,12.0,768.0,4.0,12.0,512.0,16.0,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,,,
7246242733.00149-204e5cac-f285,dinov2_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-29_03-01-40,finished,2025-07-29T03:02:02Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246242733.00149-204e5cac-f285,,37dd6157-e687-4cf3-aaa8-796892986279,t-jiachentu,False,0,Classification,100.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,False,epochwise,mean,True,0.5,0.608512818813324,0.5432432889938354,0.6104729771614075,0.5540817975997925,0.9658066630363464,0.9792289137840272,0.9781227707862854,0.9242138862609864,0.9246001243591307,0.4341360330581665,0.911204755306244,0.9133749008178712,0.8804574012756348,0.8810641765594482,0.5157836675643921,15000.0,500.0,1753773121.5500724,100.0,1.927409398192747e-08,22600.0,facebook/dinov2-base,mean,,,,,,,,,,,,,
7246242546.04579-20ab3229-3bec,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-29_03-05-43,crashed,2025-07-29T03:06:13Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246242546.04579-20ab3229-3bec,,c4858071-735e-4eb0-ab2c-2b8b8841d42f,t-jiachentu,False,0,Classification,100.0,False,ResEncoderMultiModal_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,,,0.2,,,,,,,,,,,,,,,,717.531054012,0.0,1753759091.7830448,,2.380952380952381e-06,0.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,
7246233256.55206-684dcc36-d674,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-29_05-35-55,finished,2025-07-29T05:36:32Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246233256.55206-684dcc36-d674,,bc9a955b-eb56-4add-9fbe-0de86a4a7448,t-jiachentu,False,0,Classification,100.0,False,ResEncoderMultiModal_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,False,epochwise,,,0.2,0.9668635129928588,0.9645270109176636,0.5,0.3245614171028137,0.7159940600395203,0.9944441914558412,0.9944326877593994,0.9731043577194214,0.97339928150177,0.3626376688480377,0.983657717704773,0.9826749563217164,0.9223839044570924,0.92099791765213,0.42979079484939575,7755.0,500.0,1753775147.4001777,100.0,1.927409398192747e-08,5700.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,
7246151441.20513-6d537b50-2c9e,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-30_04-20-38,crashed,2025-07-30T04:21:14Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246151441.20513-6d537b50-2c9e,,31076b90-9123-4225-b85d-21e6367bcd98,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-06,4.0,False,0.0,True,False,full,False,0.2,,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,,,0.2,,,,,,,,,,,,,,,,650.284598886,0.0,1753849925.1637938,,2.3809523809523814e-07,0.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,
7246149496.54968-0455c426-806c,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-30_04-48-46,finished,2025-07-30T04:49:12Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246149496.54968-0455c426-806c,,6ed23151-b3e5-448a-9354-5ccad785e6d3,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-06,4.0,False,0.0,True,False,full,False,0.2,,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.6524160504341125,0.6679054498672485,0.5739864706993103,0.4854559898376465,1.0720499753952026,1.0,1.0,1.0,1.0,0.32819727063179016,0.9887880086898804,0.9882190227508544,0.9615384340286256,0.9605194330215454,0.3933418393135071,15975.0,1000.0,1753866928.6339014,200.0,3.8076210902182607e-10,11400.0,,,,,,,,,,,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,256.0,0.5,64.0
7246128300.09580-7bf056d2-7b08,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-30_10-41-00,crashed,2025-07-30T10:41:38Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246128300.09580-7bf056d2-7b08,,1410d63a-2cc5-4104-8993-e6406758e25f,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-06,4.0,False,0.0,True,False,full,False,0.2,,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,,,0.2,,,,,,0.4743480682373047,0.4582450985908508,0.5068219304084778,0.506054699420929,0.7883619070053101,0.3981166481971741,0.30630630254745483,0.38669440150260925,0.32769232988357544,0.6981952786445618,850.202159303,5.0,1753872949.0222583,0.0,4.761904761904763e-07,29.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,
7246127210.03755-59e188db-7301,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-30_10-58-34,finished,2025-07-30T10:59:21Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246127210.03755-59e188db-7301,,d028be8c-ed72-4add-b111-cbe7907a2ac5,t-jiachentu,False,0,Classification,200.0,False,ResEncTimeConditioned,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-06,4.0,False,0.0,True,False,full,False,0.2,,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,,0.5,0.6581056118011475,0.6152026653289795,0.6229729652404785,0.5722222328186035,0.969754695892334,1.0,1.0,1.0,1.0,0.32805606722831726,0.9485111236572266,0.958419919013977,0.9615384340286256,0.9605194330215454,0.3955793082714081,26958.0,1000.0,1753900114.9523878,200.0,3.8076210902182607e-10,11400.0,,,,,,,,,,,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset001_BrainMVP/NoiseConditionedMDAETrainer_RandomMask_BS32_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,256.0,0.5,64.0
7246086271.92905-d40417a6-dfad,brainiac_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-30_22-21-28,finished,2025-07-30T22:22:04Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246086271.92905-d40417a6-dfad,,44229d34-ece5-44c7-83f3-81c73d07dafd,t-jiachentu,False,0,Classification,100.0,False,brainiac,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,4.0,False,0.0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,True,0.0,0.863161027431488,0.8689188957214355,0.5375000238418579,0.40310078859329224,1.9270451068878176,0.999076008796692,0.9990590214729308,0.9819650650024414,0.9822661876678468,0.3559960424900055,0.9934749007225036,0.9930700063705444,0.5,0.32743361592292786,2.7686848640441895,22269.0,500.0,1753936392.7804694,100.0,7.709637592770997e-09,22600.0,,,,,,,,,,,,,,,
7246086151.28171-3a3283e4-7e98,brainiac_scratch_multi_t1n_t1c_t2w_t2f_2025-07-30_22-27-20,finished,2025-07-30T22:27:44Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246086151.28171-3a3283e4-7e98,,68482b49-9ddd-4678-9b92-0561707ff804,t-jiachentu,False,0,Classification,100.0,False,brainiac,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,4.0,False,0.0,True,False,full,False,0.2,,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,True,0.0,0.859809160232544,0.8548986911773682,0.5,0.3245614171028137,3.153468370437622,0.9862406849861144,0.985964059829712,0.9477770328521729,0.9468985199928284,0.4145301878452301,0.7521790266036987,0.7704435586929321,0.5,0.32743361592292786,8.195524215698242,23850.0,500.0,1753938313.1505911,100.0,7.709637592770997e-09,22600.0,,,,,,,,,,,,,,,
7246085770.36243-9dee4114-49ab,dinov2_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-30_22-35-22,failed,2025-07-30T22:35:47Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246085770.36243-9dee4114-49ab,,06096199-44db-4baf-a82a-435acd18aaac,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,,,,,,,,,,,,,,,,,,,,
7246086029.19001-23c1cdf5-bb87,brainmvp_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-30_22-35-55,finished,2025-07-30T22:36:19Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246086029.19001-23c1cdf5-bb87,,317eb9fd-9df3-44be-8ddf-9df6365ebe6b,t-jiachentu,False,0,Classification,100.0,False,brainmvp,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,4.0,False,0.0,True,False,full,False,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,True,0.0,0.6432641744613647,0.6459460258483887,0.6314189434051514,0.6105006337165833,0.7446417808532715,0.944751799106598,0.9437779188156128,0.8704226613044739,0.871113657951355,0.47132349014282227,0.7274200916290283,0.7331947088241577,0.6781011819839478,0.6491228342056274,0.7074815034866333,12116.0,500.0,1753927096.2684307,100.0,7.709637592770997e-09,5700.0,,,,,,,,,,,,,,,
7246085895.30255-eccc2f75-eb62,dinov2_frozen_multi_t1n_t1c_t2w_t2f_2025-07-30_22-36-43,crashed,2025-07-30T22:37:15Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246085895.30255-eccc2f75-eb62,,4895837a-952d-477b-bbf2-378c267d6b10,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7246085515.42034-90e958b1-ae49,mri_core_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-30_22-38-07,failed,2025-07-30T22:38:41Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246085515.42034-90e958b1-ae49,,c1dcb270-ac49-44df-a4b8-7ef2fd06eaef,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,,,,,,,,,,,,,,,,
7246085279.79455-c66bcf8b-d04d,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-31_02-14-01,finished,2025-07-30T22:38:49Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246085279.79455-c66bcf8b-d04d,,03b304dd-19eb-483c-9f2c-c35178511e20,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,2.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-06,4.0,False,0.0,True,False,full,False,0.2,,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,,,0.2,0.9337433576583862,0.94189190864563,0.8374999761581421,0.8282724618911743,0.6365411877632141,0.99799245595932,0.9979612827301024,0.9914529919624328,0.9911441802978516,0.3516068458557129,0.9717717170715332,0.9729729890823364,0.9223839044570924,0.92099791765213,0.42352455854415894,27940.0,1721.0,1753944135.3374147,200.0,3.8076210902182607e-10,5800.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,,,,,,,,,,,
7246085396.44365-9db315af-f475,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-07-30_22-40-21,crashed,2025-07-30T22:40:57Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246085396.44365-9db315af-f475,,85de5acb-86ce-476d-a305-bb27c5a785c4,t-jiachentu,False,0,Classification,100.0,False,ResEncoder_Classifier,100.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,100.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,4.0,False,0.0,True,False,full,False,0.2,,8.0,False,batchgenerators.get_training_transforms,10.0,False,False,men_vs_met,False,power,3.0,False,1.0,True,epochwise,,,0.2,,,,,,0.919426202774048,0.9248803853988647,0.8503097295761108,0.8495457172393799,0.5992488265037537,0.9613858461380004,0.959805965423584,0.8447678089141846,0.8411149978637695,0.5993552207946777,3948.762253122,55.0,1753919206.59125,10.0,1.1428571428571427e-05,319.0,,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,,,,,,,,,,,,
7246085642.51912-8445d727-2917,mri_core_frozen_multi_t1n_t1c_t2w_t2f_2025-07-30_22-43-10,crashed,2025-07-30T22:43:42Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_multi_t1n_t1c_t2w_t2f/runs/7246085642.51912-8445d727-2917,,58ada715-fcae-45bd-a06c-79f7e73256d8,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
