run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_dropout_prob,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_token_aggregation_method,config_pretrained_checkpoint_path,config_use_brainiac_preprocessing,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_dropout_rate,config_freeze_encoder,config_learned_sinusoidal_dim,config_dinov2_model_name,config_slice_aggregation,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_image_size,config_patch_size
7245179248.23028-b0f7036a-5ce2,resenc_SwinUNETR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-10_10-43-05,crashed,2025-08-10T10:43:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7245179248.23028-b0f7036a-5ce2,,bb190bf6-0b7f-4e25-9724-2b980f2c7281,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244958246.11059-5a15c7b3-15cc,brainiac_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-37-57,running,2025-08-12T23:38:15Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958246.11059-5a15c7b3-15cc,,e7e8fb71-3458-4232-9ab6-d8d5717553e9,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,,,,,,0.9994206428527832,0.9998180866241456,0.9871795177459716,0.9925695657730104,0.33250343799591064,0.5109067559242249,0.5261712074279785,0.4764314591884613,0.4755140244960785,1.6323360204696655,230083.636031775,650.0,1755271984.0781405,129.0,1.6449496416858274e-05,119080.0,,,,,,,,,,,,,
7244958220.76865-59558bc6-5750,brainiac_scratch_multi_t1n_t1c_t2w_t2f_2025-08-12_23-38-40,running,2025-08-12T23:39:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958220.76865-59558bc6-5750,,afef03d9-332f-426e-95e7-cd832a9ea7e7,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,1.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,1.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,,True,0.0,,,,,,0.9959364533424376,0.9986307621002196,0.9480921626091005,0.966812252998352,0.34364044666290283,0.4730961322784424,0.3825910687446594,0.42288413643836975,0.2029702365398407,1.035312294960022,230895.049601346,655.0,1755272849.158123,130.0,1.6040801261367486e-05,119996.0,,,,,,,,,,,,,
7244958171.43569-bed2ec1f-2b59,dinov2_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-39-26,failed,2025-08-12T23:39:44Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958171.43569-bed2ec1f-2b59,,dae8e043-ad6d-43ea-8009-b72e2c0fed70,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,,
7244958119.43790-06ee55c0-bb88,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-40-24,crashed,2025-08-12T23:40:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958119.43790-06ee55c0-bb88,,3c044dc6-9b0a-4ed3-9b82-dabb27bfbf14,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244958093.71166-0e4f5af4-ba41,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-40-38,crashed,2025-08-12T23:41:11Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958093.71166-0e4f5af4-ba41,,ab72d9e7-cca1-4221-a6ba-2084ad72d4cd,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244958069.55218-c286a214-7017,resenc_MDAE_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-41-09,crashed,2025-08-12T23:41:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958069.55218-c286a214-7017,,be4372a5-579b-4dfb-a0b6-953f97f42fe2,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244958044.43138-c7270d45-e20f,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-41-42,crashed,2025-08-12T23:42:05Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958044.43138-c7270d45-e20f,,e755bbd7-d237-4901-bc66-fd1c221dc940,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244958019.10597-445da0ea-2388,resenc_time_conditioned_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-42-03,crashed,2025-08-12T23:42:38Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958019.10597-445da0ea-2388,,074942e4-5b1a-4571-9267-fe080c5284c9,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244957969.31405-9b6009b8-9808,resenc_SimCLR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-42-51,crashed,2025-08-12T23:43:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244957969.31405-9b6009b8-9808,,f08b74d2-0c45-43a2-8be1-975fa7c3fb1c,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244957919.47938-077bbb01-665c,resenc_SwinUNETR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-43-51,crashed,2025-08-12T23:44:23Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244957919.47938-077bbb01-665c,,a19af5d3-76a0-4c62-ad8b-ebd21a5f0aa0,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244958145.33974-7d29c1b0-e712,mri_core_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-45-48,failed,2025-08-12T23:46:17Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244958145.33974-7d29c1b0-e712,,801fce73-0446-4a8e-9fb7-e18a2c323b8a,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,
7244957994.10947-e9f3e3d8-fb25,resenc_VoCo_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-49-02,crashed,2025-08-12T23:49:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244957994.10947-e9f3e3d8-fb25,,fba92746-858e-4c86-9d8a-6b34a5060489,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244957944.83845-e0193d90-569a,resenc_VF_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-49-19,crashed,2025-08-12T23:49:48Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244957944.83845-e0193d90-569a,,d0e24a24-3126-4c90-8816-eb8aaaf5645f,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244957896.19766-e7436625-4913,resenc_S3D_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-12_23-50-20,crashed,2025-08-12T23:50:50Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244957896.19766-e7436625-4913,,a0189008-88ac-4416-9438-f658369c10b0,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244955731.60751-939a0bac-02a9,brainiac_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-19-59,failed,2025-08-13T00:20:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955731.60751-939a0bac-02a9,,5b77fdc8-fcda-4854-95b5-3073676c646a,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,True,0.0,,,,,,,,,,,,,,,,69.0,0.0,1755044471.2610116,,2.380952380952381e-06,0.0,,,,,,,,,,,,,
7244955700.80561-7c54e41e-da4a,brainiac_scratch_multi_t1n_t1c_t2w_t2f_2025-08-13_00-20-43,failed,2025-08-13T00:21:02Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955700.80561-7c54e41e-da4a,,7dbfec20-5d5d-49bf-9951-94aebd4215eb,t-jiachentu,False,0,Classification,200.0,False,brainiac,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,False,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,cls_token,,True,0.0,,,,,,,,,,,,,,,,121.0,0.0,1755044508.0585282,,2.380952380952381e-06,0.0,,,,,,,,,,,,,
7244955676.46935-28f9c488-570f,brainmvp_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-20-58,finished,2025-08-13T00:21:18Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955676.46935-28f9c488-570f,,d76c1b0d-c907-46ea-af95-3192e8f6c26f,t-jiachentu,False,0,Classification,200.0,False,brainmvp,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,0.2,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,True,epochwise,cls_token,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,True,0.0,0.5983633399009705,0.606132984161377,0.6038389205932617,0.5908712148666382,0.5933460593223572,0.997184693813324,0.9990693926811218,0.976755142211914,0.980258584022522,0.33643603324890137,0.7694339156150818,0.8901098966598511,0.7719780206680298,0.7604859471321106,0.4634633064270019,85517.0,1000.0,1755129994.9736912,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244955651.66765-2e3b9bed-1dfb,dinov2_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-21-35,failed,2025-08-13T00:21:55Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955651.66765-2e3b9bed-1dfb,,f8ef12c6-7070-463a-b786-ae50f5f9fe9f,t-jiachentu,False,0,Classification,200.0,False,dinov2,50.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,mean,,True,0.5,,,,,,,,,,,,,,,,137.0,0.0,1755044561.462661,,2.380952380952381e-06,0.0,,,,,facebook/dinov2-base,mean,,,,,,,
7244955607.13159-ffae0fcd-148f,resenc_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-22-11,crashed,2025-08-13T00:22:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955607.13159-ffae0fcd-148f,,c58f700e-ed2d-4d6e-88b0-a8ea5db146ae,t-jiachentu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7244955557.04503-7941a8f5-893e,resenc_MDAE_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-22-50,finished,2025-08-13T00:23:21Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955557.04503-7941a8f5-893e,,a1c0de48-2fec-4483-8f90-94a7618a962a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/EMDAE/Openmind/0711/Dataset005_OpenMind/BaseEMDAETrainer_RandomMask_BottleneckCorruption_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.6217676997184753,0.6148875951766968,0.5993914008140564,0.6266641020774841,0.5255152583122253,1.0,1.0,1.0,1.0,0.32715728878974915,0.9264475107192992,0.957634449005127,0.8367553949356079,0.8645117282867432,0.40866464376449585,94755.0,1000.0,1755139354.232598,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244955532.45141-6e5a7592-151a,resenc_multimodal_mm_mdae_pretrained_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-23-14,finished,2025-08-13T00:23:39Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955532.45141-6e5a7592-151a,,46f51670-2895-4b10-8cbc-49c687deddc0,t-jiachentu,False,0,Classification,200.0,False,ResEncoderMultiModal_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,,0.2,0.8451507091522217,0.96685391664505,0.4981273412704468,0.46422338485717773,0.4947661757469177,0.999152421951294,0.9997004866600036,0.995726466178894,0.9975414276123048,0.329444020986557,0.9303000569343568,0.9609118700027466,0.851455569267273,0.8804515600204468,0.3966500163078308,90072.0,1000.0,1755134689.4213042,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244955459.18249-291ed550-7e3b,resenc_SimCLR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-24-29,finished,2025-08-13T00:24:58Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955459.18249-291ed550-7e3b,,f943ef27-0652-4bcc-950f-2ddd5c25fa68,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SimCLR/checkpoint_final.pth,,0.2,0.5809000730514526,0.5174625515937805,0.5837546586990356,0.6118836998939514,0.522710382938385,1.0,1.0,0.995726466178894,0.9975414276123048,0.3267964720726013,0.8573499917984009,0.951513409614563,0.8820608854293823,0.8511006832122803,0.43313854932785034,94490.0,1000.0,1755139187.5060158,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244955435.80750-daccc3c6-dea1,resenc_VF_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-25-02,finished,2025-08-13T00:25:33Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955435.80750-daccc3c6-dea1,,73ed7985-cc7a-4aad-9b8f-90c519fe8807,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-VF/checkpoint_final.pth,,0.2,0.6029270887374878,0.4931647777557373,0.6193820238113403,0.6592674851417542,0.5085418820381165,1.0,1.0,0.9993742108345032,0.9975593090057372,0.3262399435043335,0.9468775391578674,0.984528660774231,0.917100429534912,0.8954070806503296,0.3849669396877289,97907.0,1000.0,1755142638.0524113,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244955411.97740-d48bee7e-d482,resenc_SwinUNETR_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-25-28,finished,2025-08-13T00:25:59Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955411.97740-d48bee7e-d482,,7eed6c8c-c36d-4292-9e33-a52ac82a6a6a,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-SwinUNETR/checkpoint_final.pth,,0.2,0.6062873005867004,0.5763108730316162,0.5731273293495178,0.596795380115509,0.5117989182472229,1.0,1.0,1.0,1.0,0.32557737827301025,0.9165055751800536,0.969539225101471,0.885482907295227,0.8335990905761719,0.45196181535720825,90388.0,1000.0,1755135143.6014416,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
7244955387.48124-1f6f5ffe-8f4b,resenc_S3D_pretrained_multi_t1n_t1c_t2w_t2f_2025-08-13_00-25-54,finished,2025-08-13T00:26:24Z,https://microsoft-research.wandb.io/t-jiachentu/july_stratified_brats23_gli_vs_met_multi_t1n_t1c_t2w_t2f/runs/7244955387.48124-1f6f5ffe-8f4b,,32975d85-ad83-43d0-9dfb-b7b31dfa27a9,t-jiachentu,False,0,Classification,200.0,False,ResEncoder_Classifier,200.0,False,1.0,multiclass,False,auto,False,3.0,AdamW,16-mixed,CosineAnneal,20.0,4.0,False,200.0,True,True,0.0,gpu,0.2,2.0,16.0,val,False,,0.0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-05,4.0,False,0.0,True,False,full,False,0.2,4.0,False,batchgenerators.get_training_transforms,10.0,False,False,gli_vs_met,False,power,3.0,False,1.0,False,epochwise,,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL_ckpts/ResEncL-OpenMind-S3D/checkpoint_final.pth,,0.2,0.5709408521652222,0.5196161270141602,0.578136682510376,0.6008075475692749,0.5288515090942383,1.0,1.0,0.9993742108345032,0.9975593090057372,0.3265923857688904,0.9325710535049438,0.9717080593109132,0.885482907295227,0.8335990905761719,0.4474056661128998,92337.0,1000.0,1755137121.7181494,200.0,3.8076210902182585e-09,45800.0,,,,,,,,,,,,,
