run_id,run_name,state,created_at,url,tags,group,user,config_sam,config_fold,config_task,config_T_max,config_mixup,config_model,config_epochs,config_compile,config_devices,config_subtask,config_nesterov,config_strategy,config_benchmark,config_chpt_path,config_input_dim,config_optimizer,config_precision,config_scheduler,config_warmstart,config_batch_size,config_cifar_size,config_max_epochs,config_pretrained,config_save_preds,config_warmstart2,config_accelerator,config_mixup_alpha,config_num_classes,config_num_workers,config_result_plot,config_adaptive_sam,config_modality_idx,config_undecay_norm,config_weight_decay,config_data_root_dir,config_deterministic,config_learning_rate,config_input_channels,config_random_batches,config_resnet_dropout,config_sync_batchnorm,config_apply_shakedrop,config_finetune_method,config_freeze_backbone,config_label_smoothing,config_final_batch_size,config_stochastic_depth,config_train_transforms,config_log_every_n_steps,config_squeeze_excitation,config_zero_init_residual,config_classification_task,config_use_single_modality,config_auto_batch_size_mode,config_auto_batch_size_steps,config_prepare_data_per_node,config_accumulate_grad_batches,config_auto_batch_size_enabled,config_metric_computation_mode,config_classification_head_dropout,metric_Test/AP,metric_Test/AUROC,metric_Test/Balanced_Accuracy,metric_Test/F1,metric_Test/loss,metric_Train/AP,metric_Train/AUROC,metric_Train/Balanced_Accuracy,metric_Train/F1,metric_Train/loss,metric_Val/AP,metric_Val/AUROC,metric_Val/Balanced_Accuracy,metric_Val/F1,metric_Val/loss,metric__runtime,metric__step,metric__timestamp,metric_epoch,metric_lr-AdamW,metric_trainer/global_step,config_time_dim,config_learned_sinusoidal_dim,config_dropout_prob,config_pretrained_path,config_token_aggregation_method,config_use_brainiac_preprocessing,config_image_size,config_slice_aggregation,config_dinov2_model_name,config_dropout_rate,config_freeze_encoder,config_pretrained_encoder_path,config_depth,config_embed_dim,config_mlp_ratio,config_num_heads,config_hidden_dim,config_patch_size
7246086373.22155-e9f4ea79-d69c,brainiac_pretrained_t1n_2025-07-30_22-18-46,finished,2025-07-30T22:19:08Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246086373.22155-e9f4ea79-d69c,,20d7c36b-58f1-45ca-8113-dd43b08b761e,t-jiachentu,False,0,Classification,100,False,brainiac,100,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.0,0.5521591901779175,0.5445946455001831,0.5699324607849121,0.5229591727256775,1.077556014060974,0.9667248725891112,0.9651062488555908,0.8893985748291016,0.8892743587493896,0.4595145285129547,0.9360607862472534,0.9334719181060792,0.8548163175582886,0.855037271976471,0.48907431960105896,6926,500.0,1753920874.789182,100.0,7.709637592770997e-09,5700.0,,,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainIAC/BrainIAC.ckpt,cls_token,True,,,,,,,,,,,,
7246086246.29920-70a1d57b-2ee8,brainiac_scratch_t1n_2025-07-30_22-22-05,finished,2025-07-30T22:22:41Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246086246.29920-70a1d57b-2ee8,,88c5e010-c4c9-4079-a7b8-fe336e8c261f,t-jiachentu,False,0,Classification,100,False,brainiac,100,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.0,0.5204918384552002,0.5135135650634766,0.5324324369430542,0.4677750766277313,0.8822416067123413,0.9097540974617004,0.9059045314788818,0.8246687054634094,0.8229533433914185,0.5200743079185486,0.7884640693664551,0.7865557670593262,0.692307710647583,0.6553288102149963,0.7394226789474487,6915,500.0,1753921076.545979,100.0,7.709637592770997e-09,5700.0,,,0.2,,cls_token,True,,,,,,,,,,,,
7246086125.76215-5ad4624b-d99b,brainmvp_pretrained_t1n_2025-07-30_22-27-58,finished,2025-07-30T22:28:26Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246086125.76215-5ad4624b-d99b,,cd845090-707b-4821-bb3b-eeee7e6f8e9f,t-jiachentu,False,0,Classification,100,False,brainmvp,100,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.0,0.5306318998336792,0.4621621370315552,0.5,0.3245614171028137,0.7182934284210205,0.7058337926864624,0.7096761465072632,0.6848584413528442,0.6802489757537842,0.6404516696929932,0.598355770111084,0.5925155878067017,0.5,0.32743361592292786,1.0881016254425049,5890,500.0,1753920396.394271,100.0,7.709637592770997e-09,5700.0,,,0.2,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/BrainMVP/BrainMVP_unet.pt,cls_token,True,,,,,,,,,,,,
7246085870.80327-cbb1b0e0-3825,dinov2_pretrained_t1n_2025-07-30_22-34-09,finished,2025-07-30T22:34:34Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246085870.80327-cbb1b0e0-3825,,7665cb9b-70c2-4d58-bb02-64473c97f1c5,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.5,0.811187207698822,0.8027026653289795,0.5,0.3245614171028137,1.3086131811141968,1.0,1.0,1.0,1.0,0.3284820020198822,1.0,1.0,1.0,1.0,0.3442833721637726,10003,500.0,1753924875.74469,100.0,7.709637592770997e-09,11300.0,,,,,mean,True,,mean,facebook/dinov2-base,,,,,,,,,
7246085617.71949-af69e0a4-1dc9,mri_core_pretrained_t1n_2025-07-30_22-33-54,finished,2025-07-30T22:34:38Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246085617.71949-af69e0a4-1dc9,,4396868a-4a01-41d7-bb33-3031614bfb4f,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,1,False,100,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,2,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.5,0.5910466313362122,0.5679054260253906,0.5,0.3245614171028137,0.7656488418579102,0.7533698678016663,0.7480592727661133,0.681643545627594,0.6813161373138428,0.6323894262313843,0.6731088161468506,0.6677061319351196,0.5,0.32743361592292786,0.7778805494308472,12780,500.0,1753927657.8442776,100.0,7.709637592770997e-09,11300.0,,,,,mean,,224.0,mean,,,False,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,12.0,768.0,4.0,12.0,512.0,16.0
7246085746.44268-78d5afbc-417d,mri_core_frozen_t1n_2025-07-30_22-34-13,failed,2025-07-30T22:34:48Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246085746.44268-78d5afbc-417d,,a47bab87-294b-4963-a6ba-62f5b588491e,t-jiachentu,False,0,Classification,100,False,MRICore,100,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,8,False,100,False,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.5,,,,,,,,,,,,,,,,495,,,,,,,,,,mean,,224.0,mean,,,True,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/pretrained_ckpts/mri_core/mri_core_checkpoint.pth,12.0,768.0,4.0,12.0,512.0,16.0
7246086004.88561-6f82cf21-1003,dinov2_frozen_t1n_2025-07-30_22-36-23,failed,2025-07-30T22:36:46Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246086004.88561-6f82cf21-1003,,b06bd3f3-8bb2-4c01-add3-fe01b7f51da3,t-jiachentu,False,0,Classification,100,False,dinov2,50,False,1,multiclass,False,auto,False,,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,True,0.2,4,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.5,,,,,,,,,,,,,,,,679,,,,,,,,,,mean,True,,mean,facebook/dinov2-base,,,,,,,,,
7246085492.20889-a53775a9-8472,resenc_pretrained_t1n_2025-07-30_22-38-01,finished,2025-07-30T22:38:38Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246085492.20889-a53775a9-8472,,ae42549e-d1ba-4381-b2b5-137ec5fbb08f,t-jiachentu,False,0,Classification,100,False,ResEncoder_Classifier,100,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/pretrained_ckpts/ResEncL-OpenMind-MAE/checkpoint_final.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.2,0.5645651817321777,0.5016891956329346,0.5844594240188599,0.5253129005432129,0.6930341124534607,0.9996145963668824,0.9996079206466676,0.995412826538086,0.9955682158470154,0.3352346420288086,1.0,1.0,0.9615384340286256,0.9605194330215454,0.3621436059474945,8702,500.0,1753923820.1188478,100.0,7.709637592770997e-09,2900.0,,,,,,,,,,,,,,,,,,
7246085256.30764-68f3df33-6c9a,resenc_multimodal_mm_mdae_pretrained_pretrained_t1n_2025-07-30_22-39-10,finished,2025-07-30T22:39:43Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246085256.30764-68f3df33-6c9a,,e4c1a619-48f7-408e-b2ff-1acb13b4bf87,t-jiachentu,False,0,Classification,100,False,ResEncoderMultiModal_Classifier,100,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,4,False,100,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,2e-05,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.2,0.93445086479187,0.93310809135437,0.8500000238418579,0.8419972658157349,0.6423149108886719,0.987107753753662,0.9880028963088988,0.9780051708221436,0.97785484790802,0.3766228258609772,0.945489227771759,0.9507969617843628,0.8832293748855591,0.8813941478729248,0.46177762746810913,8735,500.0,1753923918.887391,100.0,7.709637592770997e-09,2900.0,,,,,,,,,,,,,,,,,,
7246085372.96828-874f4547-30a9,resenc_MDAETrainer_RandomMask_Flow_BS48_2000ep_pretrained_t1n_2025-07-30_22-47-39,finished,2025-07-30T22:48:16Z,https://microsoft-research.wandb.io/t-jiachentu/stratified_brats23_men_vs_met_single_t1n/runs/7246085372.96828-874f4547-30a9,,276e3c7f-6033-42e3-be40-b4724dd44336,t-jiachentu,False,0,Classification,200,False,ResEncoder_Classifier,200,False,1,multiclass,False,auto,False,/mnt/hanoverlimitedwus2/mri/scratch/t-jiachentu/nnssl_data/nnssl_results/MDAE/Openmind/0705/Dataset005_OpenMind/BaseMDAETrainer_RandomMask_Flow_BS48_2000ep__nnsslPlans__onemmiso/fold_all/checkpoint_best.pth,3,AdamW,16-mixed,CosineAnneal,20,1,False,200,True,True,0,gpu,0.2,2,16,val,False,0,False,0.01,/mnt/hanoverlimitedwus2/scratch/t-jiachentu/nnssl_data/nnssl_preprocessed/Dataset011_BraTS23_GLI_MEN_MET,False,5e-06,1,False,0,True,False,full,False,0.2,8,False,batchgenerators.get_training_transforms,10,False,False,men_vs_met,True,power,3,False,1,True,epochwise,0.2,0.9538270235061646,0.9513514041900636,0.8989864587783813,0.8959459066390991,0.6724818348884583,0.9926748275756836,0.9938054084777832,0.9868658781051636,0.98671293258667,0.3551557660102844,0.9013842344284058,0.905058979988098,0.8575883507728577,0.8546339869499207,0.5381978750228882,17675,1000.0,1753933370.0174148,200.0,3.8076210902182607e-10,5800.0,,,,,,,,,,,,,,,,,,
